Position,Value,Nucleosome_Distance,Centromere_Distance
16,43,229,238249
43,3,202,238222
51,7,194,238214
62,1,183,238203
66,97,179,238199
67,38,178,238198
68,87,177,238197
69,54,176,238196
70,15,175,238195
77,188,168,238188
88,59,157,238177
92,4,153,238173
96,52,149,238169
100,21,145,238165
108,76,137,238157
113,4,132,238152
115,24,130,238150
118,20,127,238147
125,1,120,238140
127,280,118,238138
136,5,109,238129
137,12,108,238128
144,38,101,238121
147,15,98,238118
155,7,90,238110
183,1,62,238082
187,126,58,238078
196,68,49,238069
235,6,10,238030
238,11,7,238027
239,73,6,238026
248,1,3,238017
253,7,8,238012
284,17,39,237981
292,2,47,237973
301,3,56,237964
303,3,58,237962
309,2,64,237956
312,1,67,237953
317,1,72,237948
320,2,75,237945
325,44,80,237940
333,6,72,237932
336,30,69,237929
342,8,63,237923
344,9,61,237921
346,3,59,237919
349,4,56,237916
353,29,52,237912
354,2,51,237911
356,6,49,237909
361,6,44,237904
372,1,33,237893
376,2,29,237889
385,1,20,237880
389,6,16,237876
479,3,74,237786
489,3,76,237776
508,13,57,237757
516,50,49,237749
526,47,39,237739
535,52,30,237730
539,17,26,237726
543,9,22,237722
546,18,19,237719
550,3,15,237715
553,1,12,237712
554,1,11,237711
555,1,10,237710
572,3,7,237693
575,3,10,237690
593,21,28,237672
603,7,38,237662
604,4,39,237661
606,8,41,237659
608,1,43,237657
609,1,44,237656
611,11,46,237654
623,3,58,237642
629,4,64,237636
638,3,73,237627
640,11,75,237625
641,1,76,237624
642,8,77,237623
648,10,77,237617
649,9,76,237616
653,4,72,237612
655,15,70,237610
662,14,63,237603
665,3,60,237600
675,6,50,237590
676,8,49,237589
678,2,47,237587
680,4,45,237585
682,6,43,237583
683,2,42,237582
684,1,41,237581
687,7,38,237578
690,38,35,237575
697,28,28,237568
699,1,26,237566
700,1,25,237565
701,10,24,237564
702,18,23,237563
703,29,22,237562
707,11,18,237558
709,6,16,237556
710,6,15,237555
717,1,8,237548
750,4,25,237515
751,1,26,237514
754,4,29,237511
762,1,37,237503
765,4,40,237500
771,5,46,237494
780,26,55,237485
788,16,63,237477
799,3,74,237466
807,14,78,237458
814,5,71,237451
818,17,67,237447
821,5,64,237444
822,2,63,237443
827,47,58,237438
830,4,55,237435
834,16,51,237431
836,3,49,237429
840,44,45,237425
846,2,39,237419
858,6,27,237407
866,2,19,237399
877,66,8,237388
881,1,4,237384
882,28,3,237383
886,2,1,237379
891,11,6,237374
892,47,7,237373
893,16,8,237372
896,12,11,237369
907,1,22,237358
919,2,34,237346
920,2,35,237345
921,5,36,237344
929,5,44,237336
959,7,74,237306
962,1,77,237303
964,3,79,237301
970,15,75,237295
974,3,71,237291
980,16,65,237285
993,28,52,237272
995,5,50,237270
998,9,47,237267
1002,23,43,237263
1007,6,38,237258
1010,53,35,237255
1011,57,34,237254
