Position,Value,Nucleosome_Distance,Centromere_Distance
22,2,13,440165
65,1,30,440122
77,21,42,440110
88,2,53,440099
97,1,62,440090
108,1,73,440079
164,81,61,440023
169,161,56,440018
175,13,50,440012
177,1,48,440010
182,24,43,440005
187,8,38,440000
199,15,26,439988
200,11,25,439987
203,29,22,439984
265,1,40,439922
289,33,64,439898
293,110,68,439894
301,127,76,439886
305,333,80,439882
312,1,73,439875
315,38,70,439872
323,2,62,439864
326,1,59,439861
339,1,46,439848
357,59,28,439830
402,56,17,439785
404,1,19,439783
407,12,22,439780
458,20,73,439729
463,133,78,439724
500,1,115,439687
503,71,118,439684
506,11,115,439681
514,32,107,439673
521,20,100,439666
527,19,94,439660
531,6,90,439656
561,5,60,439626
576,3,45,439611
616,80,5,439571
730,17,109,439457
757,1,128,439430
789,5,96,439398
824,36,61,439363
826,2,59,439361
830,10,55,439357
857,45,28,439330
936,213,51,439251
955,20,70,439232
958,2,73,439229
974,1,75,439213
987,11,62,439200
992,107,57,439195
1023,4,26,439164
1153,15,32,439034
1158,5,27,439029
1311,52,18,438876
1322,15,7,438865
1352,56,23,438835
1388,1,59,438799
1393,5,64,438794
1400,18,71,438787
1402,6,73,438785
1406,19,77,438781
1412,22,83,438775
1415,68,86,438772
1418,6,89,438769
1419,46,90,438768
1443,1,106,438744
1449,15,100,438738
1452,2,97,438735
1460,15,89,438727
1464,1,85,438723
1468,1,81,438719
1493,25,56,438694
1501,30,48,438686
1505,32,44,438682
1509,55,40,438678
1513,17,36,438674
1515,1,34,438672
1516,34,33,438671
1518,6,31,438669
1521,12,28,438666
1522,45,27,438665
1523,40,26,438664
1524,19,25,438663
1528,38,21,438659
1537,37,12,438650
1607,9,58,438580
1666,1,103,438521
1671,3,98,438516
1684,17,85,438503
1721,1,48,438466
1728,11,41,438459
1845,1,68,438342
1881,5,32,438306
1888,44,25,438299
1936,9,23,438251
1940,22,27,438247
1950,2,37,438237
1994,22,79,438193
2161,1,72,438026
2244,61,11,437943
2283,30,50,437904
2288,6,55,437899
2305,1,72,437882
2315,26,78,437872
2332,115,61,437855
2465,4,72,437722
2469,83,76,437718
2511,27,118,437676
2566,72,127,437621
2574,27,119,437613
2578,3,115,437609
2586,77,107,437601
2588,66,105,437599
2589,14,104,437598
2597,324,96,437590
2598,11,95,437589
2600,123,93,437587
2604,14,89,437583
2612,20,81,437575
2618,11,75,437569
2619,14,74,437568
2623,42,70,437564
2634,12,59,437553
2642,47,51,437545
2651,13,42,437536
2656,26,37,437531
2717,9,24,437470
2765,14,72,437422
2768,1,75,437419
2793,44,56,437394
2802,3,47,437385
