distance,mean_nonzero,std_nonzero,count_nonzero
0,7.381889763779528,9.472230412307722,254.0
1,6.81010101010101,8.89344815188474,495.0
2,6.746812386156648,9.671974613426464,549.0
3,7.61524500907441,10.216958446348253,551.0
4,5.886654478976234,8.412768572279058,547.0
5,7.461089494163424,9.301923105979647,514.0
6,6.679174484052533,9.255169134500996,533.0
7,7.185909980430528,9.838832482133663,511.0
8,7.399644760213143,9.751273292982528,563.0
9,7.093577981651376,9.168182224384193,545.0
10,7.198487712665407,9.33003446741763,529.0
11,7.376447876447877,10.059743457059065,518.0
12,7.57396449704142,10.207528060865743,507.0
13,7.164031620553359,9.500952049792879,506.0
14,7.097966728280961,9.117931840244003,541.0
15,6.656637168141593,9.07253938766951,565.0
16,7.067289719626168,9.901913859014124,535.0
17,7.322935779816514,9.725191222106123,545.0
18,7.121442125237191,9.457753543988686,527.0
19,6.159533073929961,8.545363218148955,514.0
20,7.342105263157895,10.082810850461975,570.0
21,7.88403041825095,10.35336852066936,526.0
22,6.951557093425605,9.331432838481543,578.0
23,7.695736434108527,10.350294833768364,516.0
24,7.038888888888889,9.006098050913018,540.0
25,7.683918669131239,10.161560657003708,541.0
26,7.915572232645403,10.261175894309794,533.0
27,7.195340501792114,10.575004223936466,558.0
28,7.3014440433212995,9.88529684692554,554.0
29,7.777566539923955,9.966895230872204,526.0
30,7.777992277992278,10.349919323541064,518.0
31,7.195970695970696,9.90227766733365,546.0
32,6.870056497175141,8.923578465969326,531.0
33,8.041970802919709,10.100775095743643,548.0
34,8.184668989547038,10.608569841346311,574.0
35,7.0942408376963355,9.367861944084913,573.0
36,7.543130990415335,10.451054336343967,626.0
37,7.536878216123499,10.401803729253539,583.0
38,7.8659127625201934,10.28240955284519,619.0
39,7.461273666092943,10.565916140695943,581.0
40,7.690756302521009,9.681728005431221,595.0
41,8.248811410459588,10.245241761117333,631.0
42,7.794957983193277,10.34497428966294,595.0
43,7.594370860927152,10.545457225478968,604.0
44,8.294685990338165,10.912043691362614,621.0
45,7.240944881889764,9.521529268480032,635.0
46,8.493212669683258,11.30928283906002,663.0
47,8.503793626707132,11.064108606857404,659.0
48,8.327354260089686,11.013146024404241,669.0
49,7.810147299509001,9.915377780782954,611.0
50,7.288490284005979,9.575520918522304,669.0
51,8.553488372093023,10.686193322189004,645.0
52,6.875766871165644,8.99828769481478,652.0
53,8.405755395683453,10.880380313270678,695.0
54,7.996815286624204,10.237840933058651,628.0
55,7.8,9.994562183882607,700.0
56,8.333333333333334,10.259619382600688,699.0
57,7.277960526315789,9.560698715018782,608.0
58,8.479576399394857,10.45980577209671,661.0
59,8.588673621460506,10.638600087426148,671.0
60,8.560675883256529,10.670761871914042,651.0
61,8.569400630914826,10.720007307376466,634.0
62,9.561815336463225,11.454921071840005,639.0
63,8.100890207715134,10.548348987794915,674.0
64,7.639934533551555,9.653911599762813,611.0
65,9.216867469879517,11.133684508984745,664.0
66,8.669394435351883,10.730164137587805,611.0
67,8.905808477237048,10.989299291262695,637.0
68,8.553745928338762,11.082349794734998,614.0
69,8.807631160572337,10.596517527512262,629.0
70,8.911147011308563,10.64825320205393,619.0
71,8.400662251655628,10.685232578138901,604.0
72,8.790408525754884,10.386590400756853,563.0
73,9.25593220338983,11.600037632197626,590.0
74,9.350877192982455,10.927290014797489,570.0
75,8.950367647058824,10.779700922681034,544.0
76,9.08058608058608,10.953651664787134,546.0
77,8.298951048951048,10.037572093826054,572.0
78,9.27843137254902,11.381788675253548,510.0
79,8.608187134502923,10.56991655430223,513.0
80,9.824742268041238,11.597778988428288,485.0
81,9.56858407079646,11.012477693643936,452.0
82,10.64864864864865,11.954880298659637,444.0
83,8.767281105990783,11.034011600051947,434.0
84,9.163682864450127,10.998545859208656,391.0
85,9.712401055408971,11.082859127585428,379.0
86,9.583561643835617,11.305291643649678,365.0
87,9.432835820895523,11.861253632834327,335.0
88,10.804804804804805,12.403156457020378,333.0
89,8.981884057971014,10.3725002544385,276.0
90,9.746835443037975,11.015969192738996,316.0
91,10.588014981273409,12.320696208714992,267.0
92,9.450980392156863,11.26997566089882,255.0
93,11.176991150442477,11.866089939914644,226.0
94,9.982532751091703,11.81879452750374,229.0
95,9.7008547008547,11.853370942471496,234.0
96,10.528846153846153,12.184140107524694,208.0
97,13.292237442922374,13.694788535946062,219.0
98,9.774869109947645,11.431562809705913,191.0
99,11.228571428571428,12.564513324195715,175.0
100,11.039106145251397,12.968138625926782,179.0
101,12.317073170731707,13.178228977691894,164.0
102,9.726708074534162,12.316649086520927,161.0
103,9.97972972972973,11.782882542692704,148.0
104,11.238095238095237,12.776399507455494,168.0
105,10.508982035928144,11.3678198646697,167.0
106,11.766666666666667,13.380049591438414,150.0
107,12.388157894736842,13.842084472522217,152.0
108,8.68939393939394,9.912697213276536,132.0
109,10.625,12.212037433111503,128.0
110,10.65079365079365,11.859387815780345,126.0
111,12.495652173913044,12.915633063145435,115.0
112,12.176470588235293,13.267551253009962,119.0
113,9.894736842105264,10.330348902769478,133.0
114,10.207692307692307,11.281937374065834,130.0
115,10.02608695652174,12.329867367113803,115.0
116,10.447368421052632,11.77600087267873,114.0
117,11.448,12.938724073306503,125.0
118,12.46376811594203,13.446384161235716,138.0
119,10.035398230088495,11.700068073321367,113.0
120,11.660714285714286,13.631940216997505,112.0
121,12.26923076923077,12.999575700612118,130.0
122,9.631067961165048,11.258974887392894,103.0
123,11.174757281553399,11.89037111219024,103.0
124,11.469026548672566,12.244583931317331,113.0
125,14.988636363636363,15.699399152556959,88.0
126,11.894736842105264,12.534814118062656,114.0
127,13.415841584158416,13.803816375722096,101.0
128,11.654761904761905,11.639664268353151,84.0
129,11.431818181818182,12.486126051848672,88.0
130,12.325581395348838,13.545949566494137,86.0
131,10.816091954022989,11.75182196228766,87.0
132,15.613333333333333,16.804836283716735,75.0
133,9.54320987654321,11.644794311961943,81.0
134,11.037974683544304,12.042066265723205,79.0
135,9.855072463768115,10.96823671055605,69.0
136,10.882352941176471,12.346404893086131,68.0
137,12.246153846153845,12.146283857149953,65.0
138,10.178082191780822,12.344974760058605,73.0
139,10.821428571428571,11.696319767512177,56.0
140,12.892857142857142,14.113408932228658,56.0
141,11.833333333333334,15.095910864293518,48.0
142,10.416666666666666,12.06513057892557,48.0
143,10.01923076923077,11.65431904222028,52.0
144,12.0,14.27255696618308,35.0
