Position,Value,Nucleosome_Distance,Centromere_Distance
2,12,243,-238263
10,3,235,-238255
21,4,224,-238244
46,2,199,-238219
53,1,192,-238212
58,13,187,-238207
60,1,185,-238205
61,4,184,-238204
65,130,180,-238200
66,82,179,-238199
68,92,177,-238197
69,1,176,-238196
70,8,175,-238195
71,2,174,-238194
72,45,173,-238193
75,4,170,-238190
76,134,169,-238189
79,15,166,-238186
80,33,165,-238185
81,9,164,-238184
85,3,160,-238180
87,1,158,-238178
88,58,157,-238177
93,1,152,-238172
95,3,150,-238170
98,2,147,-238167
100,4,145,-238165
106,48,139,-238159
110,41,135,-238155
113,35,132,-238152
116,52,129,-238149
118,18,127,-238147
121,51,124,-238144
127,26,118,-238138
129,22,116,-238136
134,8,111,-238131
136,7,109,-238129
137,122,108,-238128
139,1,106,-238126
143,7,102,-238122
144,6,101,-238121
148,16,97,-238117
153,3,92,-238112
155,1,90,-238110
159,1,86,-238106
164,15,81,-238101
169,1,76,-238096
172,19,73,-238093
175,5,70,-238090
180,3,65,-238085
185,64,60,-238080
188,4,57,-238077
191,28,54,-238074
198,29,47,-238067
217,1,28,-238048
225,1,20,-238040
229,30,16,-238036
243,19,2,-238022
268,2,23,-237997
277,3,32,-237988
282,1,37,-237983
283,5,38,-237982
284,1,39,-237981
292,1,47,-237973
303,5,58,-237962
305,21,60,-237960
312,2,67,-237953
315,3,70,-237950
319,2,74,-237946
320,2,75,-237945
326,45,79,-237939
334,13,71,-237931
339,16,66,-237926
340,1,65,-237925
341,5,64,-237924
345,1,60,-237920
346,17,59,-237919
348,2,57,-237917
350,8,55,-237915
354,1,51,-237911
355,10,50,-237910
357,1,48,-237908
385,44,20,-237880
388,1,17,-237877
390,6,15,-237875
393,3,12,-237872
400,2,5,-237865
420,54,15,-237845
454,3,49,-237811
480,16,75,-237785
489,10,76,-237776
500,1,65,-237765
520,17,45,-237745
526,25,39,-237739
534,5,31,-237731
539,7,26,-237726
542,1,23,-237723
553,15,12,-237712
564,2,1,-237701
572,1,7,-237693
594,22,29,-237671
597,26,32,-237668
607,18,42,-237658
611,12,46,-237654
621,7,56,-237644
629,9,64,-237636
630,5,65,-237635
631,8,66,-237634
632,1,67,-237633
633,14,68,-237632
636,1,71,-237629
637,6,72,-237628
640,14,75,-237625
646,1,79,-237619
650,44,75,-237615
654,3,71,-237611
659,14,66,-237606
660,5,65,-237605
663,2,62,-237602
666,3,59,-237599
670,5,55,-237595
673,21,52,-237592
676,7,49,-237589
684,10,41,-237581
691,10,34,-237574
697,2,28,-237568
703,32,22,-237562
706,1,19,-237559
707,24,18,-237558
708,2,17,-237557
709,12,16,-237556
746,7,21,-237519
771,3,46,-237494
782,9,57,-237483
787,2,62,-237478
788,3,63,-237477
804,12,79,-237461
815,2,70,-237450
817,4,68,-237448
826,7,59,-237439
836,8,49,-237429
844,1,41,-237421
847,4,38,-237418
850,8,35,-237415
858,2,27,-237407
877,3,8,-237388
881,16,4,-237384
892,47,7,-237373
896,1,11,-237369
897,3,12,-237368
909,4,24,-237356
912,12,27,-237353
917,10,32,-237348
921,5,36,-237344
926,8,41,-237339
933,7,48,-237332
942,8,57,-237323
944,3,59,-237321
956,3,71,-237309
963,1,78,-237302
964,18,79,-237301
966,10,79,-237299
967,4,78,-237298
968,1,77,-237297
970,2,75,-237295
975,11,70,-237290
978,9,67,-237287
979,3,66,-237286
980,2,65,-237285
984,8,61,-237281
990,3,55,-237275
993,2,52,-237272
999,5,46,-237266
1003,5,42,-237262
1005,1,40,-237260
1010,68,35,-237255
1015,2,30,-237250
1016,1,29,-237249
1024,1,21,-237241
1052,18,7,-237213
1056,4,11,-237209
1060,59,15,-237205
1067,1,22,-237198
1092,4,47,-237173
1123,1,78,-237142
1126,1,79,-237139
1131,59,74,-237134
1137,2,68,-237128
1152,170,53,-237113
1166,2,39,-237099
1174,9,31,-237091
1176,40,29,-237089
1183,119,22,-237082
1254,1,49,-237011
1261,1,56,-237004
1296,9,69,-236969
1317,7,48,-236948
1352,2,13,-236913
1378,2,13,-236887
1405,1,40,-236860
1420,1,55,-236845
1433,1,68,-236832
1436,1,71,-236829
1462,1,63,-236803
1478,2,47,-236787
1483,2,42,-236782
1486,1,39,-236779
1494,3,31,-236771
1498,5,27,-236767
1502,6,23,-236763
1507,2,18,-236758
1514,4,11,-236751
1521,1,4,-236744
1522,1,3,-236743
1541,1,16,-236724
1560,3,35,-236705
1562,1,37,-236703
1569,1,44,-236696
1576,3,51,-236689
1581,1,56,-236684
1590,4,65,-236675
1596,1,71,-236669
1629,1,56,-236636
1656,4,29,-236609
1678,2,7,-236587
1704,9,19,-236561
1752,8,67,-236513
1759,1,74,-236506
1786,1,59,-236479
1798,1,47,-236467
1810,1,35,-236455
1813,1,32,-236452
1821,1,24,-236444
1826,2,19,-236439
1832,7,13,-236433
1857,14,12,-236408
1866,1,21,-236399
1875,6,30,-236390
1905,1,60,-236360
1921,4,68,-236344
1929,1,60,-236336
1933,1,56,-236332
1945,2,44,-236320
1948,1,41,-236317
1972,1,17,-236293
1983,4,6,-236282
2015,1,26,-236250
2023,1,34,-236242
2036,1,47,-236229
2050,1,61,-236215
2062,2,55,-236203
2069,25,48,-236196
2081,29,36,-236184
2086,1,31,-236179
2093,11,24,-236172
2122,1,5,-236143
2137,1,20,-236128
2141,16,24,-236124
2150,1,33,-236115
2153,39,36,-236112
2184,1,67,-236081
2197,1,64,-236068
2203,11,58,-236062
2209,2,52,-236056
2221,1,40,-236044
2230,13,31,-236035
2242,1,19,-236023
2249,25,12,-236016
2317,23,56,-235948
2333,25,72,-235932
