Position,Value,Nucleosome_Distance,Centromere_Distance
2,1,219,-496977
7,1,214,-496972
22,8,199,-496957
27,1,194,-496952
54,24,167,-496925
147,2,74,-496832
162,2,59,-496817
165,1,56,-496814
172,1,49,-496807
219,145,2,-496760
227,1,6,-496752
268,225,47,-496711
278,15,57,-496701
283,2,62,-496696
286,6,65,-496693
294,6,71,-496685
297,9,68,-496682
301,22,64,-496678
308,46,57,-496671
314,7,51,-496665
324,11,41,-496655
328,2,37,-496651
356,1,9,-496623
368,11,3,-496611
375,4,10,-496604
378,1,13,-496601
383,21,18,-496596
398,1,33,-496581
401,4,36,-496578
407,206,42,-496572
414,15,49,-496565
417,2,52,-496562
420,1,55,-496559
423,2,58,-496556
426,98,61,-496553
428,11,63,-496551
431,2,66,-496548
432,64,67,-496547
433,1,68,-496546
434,93,69,-496545
447,1,82,-496532
452,6,87,-496527
462,9,97,-496517
470,221,105,-496509
494,1,103,-496485
540,1,57,-496439
561,1,36,-496418
575,3,22,-496404
671,1,74,-496308
742,1,119,-496237
757,2,104,-496222
768,6,93,-496211
771,1,90,-496208
803,1,58,-496176
806,2,55,-496173
6293,1,40,-490686
6303,26,50,-490676
6327,10,70,-490652
6333,2,64,-490646
6367,1,30,-490612
6377,1,20,-490602
6389,3,8,-490590
6404,1,7,-490575
6416,21,19,-490563
6417,41,20,-490562
6419,3,22,-490560
6420,46,23,-490559
6455,2,58,-490524
6464,1,67,-490515
6474,3,77,-490505
6489,2,68,-490490
6501,13,56,-490478
6617,1,60,-490362
6768,5,51,-490211
6780,8,63,-490199
6828,1,37,-490151
6902,31,37,-490077
6910,26,45,-490069
6925,10,60,-490054
6936,34,71,-490043
6946,35,81,-490033
6952,3,87,-490027
6962,2,97,-490017
6965,13,100,-490014
6969,14,104,-490010
7027,1,134,-489952
7037,42,124,-489942
7045,45,116,-489934
7054,1,107,-489925
7070,47,91,-489909
7076,31,85,-489903
7079,2,82,-489900
7084,1,77,-489895
7086,1,75,-489893
7122,1,39,-489857
7129,37,32,-489850
7228,14,67,-489751
7345,1,32,-489634
7491,80,18,-489488
7494,1,21,-489485
7575,9,70,-489404
7591,130,54,-489388
7636,8,9,-489343
7643,1,2,-489336
7646,1,1,-489333
7703,3,58,-489276
7729,3,84,-489250
7745,36,88,-489234
7753,1,80,-489226
7760,10,73,-489219
7768,13,65,-489211
7778,10,55,-489201
7792,1,41,-489187
7806,5,27,-489173
7813,4,20,-489166
7818,1,15,-489161
7853,1,20,-489126
7862,1,29,-489117
7872,3,39,-489107
7880,25,47,-489099
7902,2,69,-489077
7916,20,83,-489063
7921,13,88,-489058
7936,1,101,-489043
7975,3,62,-489004
7979,34,58,-489000
7985,8,52,-488994
7995,7,42,-488984
8070,9,33,-488909
8074,7,37,-488905
8110,1,71,-488869
8113,1,68,-488866
8124,17,57,-488855
8128,6,53,-488851
8141,3,40,-488838
8152,46,29,-488827
8173,2,8,-488806
8234,1,53,-488745
8240,3,59,-488739
8251,13,70,-488728
8354,20,13,-488625
8404,19,63,-488575
8440,42,49,-488539
8487,1,2,-488492
