Distance_Bin,Value,Bin_Center,Density_per_bp
"[-149563, -148563)",0,-149063.0,0.0
"[-148563, -147563)",195,-148063.0,0.195
"[-147563, -146563)",195,-147063.0,0.195
"[-146563, -145563)",360,-146063.0,0.36
"[-145563, -144563)",289,-145063.0,0.289
"[-144563, -143563)",374,-144063.0,0.374
"[-143563, -142563)",197,-143063.0,0.197
"[-142563, -141563)",175,-142063.0,0.175
"[-141563, -140563)",140,-141063.0,0.14
"[-140563, -139563)",131,-140063.0,0.131
"[-139563, -138563)",167,-139063.0,0.167
"[-138563, -137563)",171,-138063.0,0.171
"[-137563, -136563)",218,-137063.0,0.218
"[-136563, -135563)",234,-136063.0,0.234
"[-135563, -134563)",139,-135063.0,0.139
"[-134563, -133563)",148,-134063.0,0.148
"[-133563, -132563)",78,-133063.0,0.078
"[-132563, -131563)",134,-132063.0,0.134
"[-131563, -130563)",74,-131063.0,0.074
"[-130563, -129563)",61,-130063.0,0.061
"[-129563, -128563)",82,-129063.0,0.082
"[-128563, -127563)",91,-128063.0,0.091
"[-127563, -126563)",103,-127063.0,0.103
"[-126563, -125563)",111,-126063.0,0.111
"[-125563, -124563)",131,-125063.0,0.131
"[-124563, -123563)",59,-124063.0,0.059
"[-123563, -122563)",44,-123063.0,0.044
"[-122563, -121563)",64,-122063.0,0.064
"[-121563, -120563)",114,-121063.0,0.114
"[-120563, -119563)",91,-120063.0,0.091
"[-119563, -118563)",77,-119063.0,0.077
"[-118563, -117563)",97,-118063.0,0.097
"[-117563, -116563)",102,-117063.0,0.102
"[-116563, -115563)",315,-116063.0,0.315
"[-115563, -114563)",133,-115063.0,0.133
"[-114563, -113563)",70,-114063.0,0.07
"[-113563, -112563)",81,-113063.0,0.081
"[-112563, -111563)",100,-112063.0,0.1
"[-111563, -110563)",61,-111063.0,0.061
"[-110563, -109563)",74,-110063.0,0.074
"[-109563, -108563)",43,-109063.0,0.043
"[-108563, -107563)",107,-108063.0,0.107
"[-107563, -106563)",68,-107063.0,0.068
"[-106563, -105563)",100,-106063.0,0.1
