Distance_Bin,Value,Bin_Center,Density_per_bp
"[-557002, -556002)",0,-556502.0,0.0
"[-556002, -555002)",3055,-555502.0,3.055
"[-555002, -554002)",755,-554502.0,0.755
"[-554002, -553002)",1105,-553502.0,1.105
"[-553002, -552002)",4793,-552502.0,4.793
"[-552002, -551002)",1514,-551502.0,1.514
"[-551002, -550002)",1078,-550502.0,1.078
"[-550002, -549002)",14824,-549502.0,14.824
"[-549002, -548002)",1152,-548502.0,1.152
"[-548002, -547002)",1617,-547502.0,1.617
"[-547002, -546002)",402,-546502.0,0.402
"[-546002, -545002)",1088,-545502.0,1.088
"[-545002, -544002)",3654,-544502.0,3.654
"[-544002, -543002)",1198,-543502.0,1.198
"[-543002, -542002)",514,-542502.0,0.514
"[-542002, -541002)",3721,-541502.0,3.721
"[-541002, -540002)",419,-540502.0,0.419
"[-540002, -539002)",1139,-539502.0,1.139
"[-539002, -538002)",2002,-538502.0,2.002
"[-538002, -537002)",644,-537502.0,0.644
"[-537002, -536002)",3267,-536502.0,3.267
"[-536002, -535002)",465,-535502.0,0.465
"[-535002, -534002)",1285,-534502.0,1.285
"[-534002, -533002)",4658,-533502.0,4.658
"[-533002, -532002)",594,-532502.0,0.594
"[-532002, -531002)",2476,-531502.0,2.476
"[-531002, -530002)",422,-530502.0,0.422
"[-530002, -529002)",835,-529502.0,0.835
"[-529002, -528002)",302,-528502.0,0.302
"[-528002, -527002)",854,-527502.0,0.854
"[-527002, -526002)",2671,-526502.0,2.671
"[-526002, -525002)",1158,-525502.0,1.158
"[-525002, -524002)",333,-524502.0,0.333
"[-524002, -523002)",2036,-523502.0,2.036
"[-523002, -522002)",546,-522502.0,0.546
"[-522002, -521002)",817,-521502.0,0.817
"[-521002, -520002)",1531,-520502.0,1.531
"[-520002, -519002)",5,-519502.0,0.005
"[-519002, -518002)",620,-518502.0,0.62
"[-518002, -517002)",746,-517502.0,0.746
"[-517002, -516002)",94,-516502.0,0.094
"[-516002, -515002)",2227,-515502.0,2.227
"[-515002, -514002)",598,-514502.0,0.598
"[-514002, -513002)",634,-513502.0,0.634
"[-513002, -512002)",1136,-512502.0,1.136
"[-512002, -511002)",815,-511502.0,0.815
"[-511002, -510002)",938,-510502.0,0.938
"[-510002, -509002)",1974,-509502.0,1.974
"[-509002, -508002)",900,-508502.0,0.9
"[-508002, -507002)",256,-507502.0,0.256
"[-507002, -506002)",961,-506502.0,0.961
"[-506002, -505002)",238,-505502.0,0.238
"[-505002, -504002)",656,-504502.0,0.656
"[-504002, -503002)",1176,-503502.0,1.176
"[-503002, -502002)",1802,-502502.0,1.802
"[-502002, -501002)",2038,-501502.0,2.038
"[-501002, -500002)",1807,-500502.0,1.807
