Distance_Bin,Value,Bin_Center,Density_per_bp
"[-152522, -151522)",0,-152022.0,0.0
"[-151522, -150522)",4539,-151022.0,4.539
"[-150522, -149522)",1359,-150022.0,1.359
"[-149522, -148522)",1222,-149022.0,1.222
"[-148522, -147522)",552,-148022.0,0.552
"[-147522, -146522)",699,-147022.0,0.699
"[-146522, -145522)",699,-146022.0,0.699
"[-145522, -144522)",1803,-145022.0,1.803
"[-144522, -143522)",650,-144022.0,0.65
"[-143522, -142522)",1450,-143022.0,1.45
"[-142522, -141522)",3784,-142022.0,3.784
"[-141522, -140522)",1324,-141022.0,1.324
"[-140522, -139522)",1903,-140022.0,1.903
"[-139522, -138522)",1000,-139022.0,1.0
"[-138522, -137522)",1412,-138022.0,1.412
"[-137522, -136522)",2577,-137022.0,2.577
"[-136522, -135522)",1126,-136022.0,1.126
"[-135522, -134522)",1694,-135022.0,1.694
"[-134522, -133522)",2825,-134022.0,2.825
"[-133522, -132522)",706,-133022.0,0.706
"[-132522, -131522)",1030,-132022.0,1.03
"[-131522, -130522)",3802,-131022.0,3.802
"[-130522, -129522)",1349,-130022.0,1.349
"[-129522, -128522)",1027,-129022.0,1.027
"[-128522, -127522)",2762,-128022.0,2.762
"[-127522, -126522)",4476,-127022.0,4.476
"[-126522, -125522)",1595,-126022.0,1.595
"[-125522, -124522)",201,-125022.0,0.201
"[-124522, -123522)",739,-124022.0,0.739
"[-123522, -122522)",1400,-123022.0,1.4
"[-122522, -121522)",2972,-122022.0,2.972
"[-121522, -120522)",1404,-121022.0,1.404
"[-120522, -119522)",4602,-120022.0,4.602
"[-119522, -118522)",6739,-119022.0,6.739
"[-118522, -117522)",4971,-118022.0,4.971
"[-117522, -116522)",6274,-117022.0,6.274
"[-116522, -115522)",3019,-116022.0,3.019
"[-115522, -114522)",2300,-115022.0,2.3
"[-114522, -113522)",1919,-114022.0,1.919
"[-113522, -112522)",2763,-113022.0,2.763
"[-112522, -111522)",2640,-112022.0,2.64
