Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-590000.0,,,0
-580000.0,,,0
-570000.0,,,0
-560000.0,,,0
-550000.0,,,0
-540000.0,,,0
-530000.0,,,0
-520000.0,,,0
-510000.0,,,0
-500000.0,,,0
-490000.0,,,0
-480000.0,,,0
-470000.0,,,0
-460000.0,,,0
-450000.0,,,0
-440000.0,,,0
-430000.0,,,0
-420000.0,,,0
-410000.0,,,0
-400000.0,,,0
-390000.0,,,0
-380000.0,,,0
-370000.0,,,0
-360000.0,,,0
-350000.0,,,0
-340000.0,,,0
-330000.0,,,0
-320000.0,,,0
-310000.0,,,0
-300000.0,,,0
-290000.0,,,0
-280000.0,,,0
-270000.0,,,0
-260000.0,,,0
-250000.0,,,0
-240000.0,9.832041343669252,14.752015993549291,387
-230000.0,12.870496592015579,18.856278421602706,1027
-220000.0,15.785714285714286,22.121817428088068,462
-210000.0,12.079754601226995,16.6728831304228,815
-200000.0,12.358851674641148,19.13806647641292,627
-190000.0,15.072549019607843,21.480576307892754,510
-180000.0,14.740634005763688,20.41666107148417,347
-170000.0,14.502551020408163,21.85186101440302,392
-160000.0,13.68125,20.60704809123526,320
-150000.0,16.716666666666665,22.43413984974181,540
-140000.0,16.239622641509435,22.606461759392634,530
-130000.0,14.477272727272727,21.542703863683016,396
-120000.0,14.885860306643952,20.879769289870037,587
-110000.0,13.745833333333334,19.932610457191387,480
-100000.0,15.494417862838915,21.531191819918693,627
-90000.0,15.434090909090909,21.578066599428986,440
-80000.0,13.942982456140351,19.27935281982618,456
-70000.0,15.26552795031056,20.21784910870642,644
-60000.0,12.404320987654321,19.136307050346232,324
-50000.0,16.935727788279774,22.24083973612923,529
-40000.0,18.280087527352297,22.97287074690006,914
-30000.0,15.432389937106919,21.955792834776318,636
-20000.0,15.397805212620028,20.711872043056356,729
-10000.0,8.518055555555556,14.237981549576787,720
0.0,16.668941979522184,22.256289892246187,879
10000.0,18.108165429480383,23.86299730254671,943
20000.0,14.761125654450261,19.999603972239427,1528
30000.0,12.926980198019802,18.874157434822152,808
40000.0,17.394043528064145,23.013120734651444,873
50000.0,14.751020408163265,19.705377199439248,490
60000.0,13.70673076923077,19.054153716832705,416
70000.0,15.104553119730186,21.37983064217622,593
80000.0,11.574344023323615,16.47786520155448,343
90000.0,14.652830188679244,20.190310088368964,530
100000.0,16.501592356687897,22.193257248921697,628
110000.0,16.551102204408817,22.993776305398523,499
120000.0,16.907894736842106,22.220517291368687,380
130000.0,16.866920152091254,21.634746497712396,526
140000.0,16.30441400304414,21.99019727557222,657
150000.0,14.168958742632613,20.49512471066655,509
160000.0,14.437062937062937,20.68378186031626,286
170000.0,16.04355716878403,21.381936073064924,551
180000.0,15.53238866396761,21.08319181822742,494
190000.0,14.404296875,20.07399767547317,512
200000.0,14.179558011049723,20.09791328381287,362
210000.0,16.210169491525424,22.185968851801928,590
220000.0,16.517006802721088,23.15030543922691,441
230000.0,15.352112676056338,21.216690225299306,497
240000.0,14.337278106508876,19.7698879424365,507
250000.0,16.013513513513512,21.78314624459899,444
260000.0,14.01578947368421,19.55088788401149,380
270000.0,15.91156462585034,22.216257973896127,294
280000.0,13.34251968503937,18.94293498170109,254
290000.0,13.959119496855346,20.461587351693304,318
300000.0,15.909878682842288,22.24872474854785,577
310000.0,14.334254143646408,19.48879607451028,362
320000.0,16.301518438177876,23.16402237246247,461
330000.0,14.578231292517007,20.483782444368043,441
340000.0,14.725806451612904,20.579870851235757,372
350000.0,14.776623376623377,19.336574100489543,385
360000.0,19.03962703962704,23.054705681621325,429
370000.0,15.93485342019544,21.514298108452415,307
380000.0,15.285067873303168,21.05516356099892,442
390000.0,11.99273607748184,18.34545644976104,413
400000.0,17.207792207792206,22.663151858905035,539
410000.0,13.876660341555977,20.360206048721363,527
420000.0,15.420427553444181,20.84024176826219,421
430000.0,15.172413793103448,20.403197825031416,435
440000.0,15.45344129554656,22.59873217780622,494
450000.0,14.419718309859155,20.60719952436067,355
460000.0,15.066339066339067,20.76511905984361,407
470000.0,16.66949152542373,23.068827170058974,472
480000.0,14.594594594594595,21.302986099730205,444
490000.0,16.159329140461217,23.385780486457286,477
500000.0,15.15983606557377,21.6553900791525,488
510000.0,14.42093023255814,20.204364481987426,430
520000.0,12.817721518987343,18.580246862610593,395
530000.0,16.434322033898304,21.924400312233473,472
540000.0,13.811704834605598,20.233967334062807,393
550000.0,15.24390243902439,20.920647276953556,533
560000.0,14.390557939914164,19.989616576383582,466
570000.0,13.52037617554859,19.181166976418965,638
580000.0,,,0
590000.0,,,0
