Position,Value,Nucleosome_Distance,Centromere_Distance
2,10,87,-148566
10,11,79,-148558
14,23,75,-148554
18,10,71,-148550
35,8,54,-148533
40,4,49,-148528
48,16,41,-148520
56,1,33,-148512
60,1,29,-148508
61,7,28,-148507
68,8,21,-148500
75,1,14,-148493
80,1,9,-148488
82,3,7,-148486
83,2,6,-148485
88,2,1,-148480
90,2,1,-148478
91,1,2,-148477
92,7,3,-148476
96,9,7,-148472
98,16,9,-148470
104,11,15,-148464
108,5,19,-148460
109,6,20,-148459
110,21,21,-148458
112,37,23,-148456
116,12,27,-148452
124,3,35,-148444
127,1,38,-148441
147,5,58,-148421
158,8,69,-148410
169,3,80,-148399
172,7,77,-148396
180,1,69,-148388
187,7,62,-148381
206,23,43,-148362
221,4,28,-148347
224,1,25,-148344
225,4,24,-148343
228,2685,21,-148340
229,2,20,-148339
234,37,15,-148334
237,7,12,-148331
240,1,9,-148328
243,6,6,-148325
248,1,1,-148320
253,15,4,-148315
258,23,9,-148310
261,27,12,-148307
265,7,16,-148303
273,17,24,-148295
284,43,35,-148284
289,23,40,-148279
295,1,46,-148273
299,35,50,-148269
303,60,54,-148265
314,4,65,-148254
319,6,70,-148249
328,5,79,-148240
336,1,73,-148232
363,9,46,-148205
366,51,43,-148202
371,4,38,-148197
376,35,33,-148192
377,4,32,-148191
384,6,25,-148184
389,17,20,-148179
400,1,9,-148168
405,7,4,-148163
409,3,0,-148159
414,17,5,-148154
417,80,8,-148151
423,6,14,-148145
455,17,46,-148113
462,1,53,-148106
468,32,59,-148100
500,3,53,-148068
517,4,36,-148051
527,15,26,-148041
530,1,23,-148038
560,12,7,-148008
573,25,20,-147995
581,10,28,-147987
587,2,34,-147981
591,10,38,-147977
621,1,60,-147947
653,8,28,-147915
664,1,17,-147904
667,8,14,-147901
671,5,10,-147897
676,2,5,-147892
694,3,13,-147874
711,1,30,-147857
767,8,42,-147801
789,10,20,-147779
800,2,9,-147768
818,1,9,-147750
833,2,24,-147735
849,6,40,-147719
859,1,50,-147709
868,2,59,-147700
896,3,41,-147672
908,36,29,-147660
912,1,25,-147656
936,8,1,-147632
940,10,3,-147628
1019,2,62,-147549
1040,3,41,-147528
1050,3,31,-147518
1191,21,34,-147377
1196,25,29,-147372
1276,117,51,-147292
1287,8,62,-147281
1310,36,59,-147258
1323,1,46,-147245
1333,21,36,-147235
1345,9,24,-147223
1370,9,1,-147198
1375,36,6,-147193
1377,1,8,-147191
1380,1,11,-147188
1381,73,12,-147187
1413,15,44,-147155
1431,2,62,-147137
1434,26,65,-147134
1439,7,70,-147129
1442,43,73,-147126
1451,3,78,-147117
1454,120,75,-147114
1457,30,72,-147111
1461,45,68,-147107
1520,1,9,-147048
1523,8,6,-147045
1538,2,9,-147030
1549,5,20,-147019
1555,27,26,-147013
1562,26,33,-147006
1586,5,57,-146982
1590,16,61,-146978
1594,9,65,-146974
1607,21,78,-146961
1642,3,47,-146926
1664,55,25,-146904
1666,1,23,-146902
1668,13,21,-146900
1670,58,19,-146898
1703,9,14,-146865
1712,7,23,-146856
1730,4,41,-146838
1731,10,42,-146837
1733,31,44,-146835
1737,1,48,-146831
1738,1,49,-146830
1739,52,50,-146829
1747,12,58,-146821
1765,15,76,-146803
1770,8,79,-146798
1774,9,75,-146794
1786,4,63,-146782
1790,1,59,-146778
1800,5,49,-146768
1807,2,42,-146761
1812,7,37,-146756
1819,3,30,-146749
1854,15,5,-146714
1858,4,9,-146710
1861,4,12,-146707
1862,21,13,-146706
1874,7,25,-146694
1880,6,31,-146688
1882,30,33,-146686
1888,5,39,-146680
1891,4,42,-146677
1894,8,45,-146674
1897,3,48,-146671
1905,13,56,-146663
1908,35,59,-146660
1926,3,67,-146642
1935,28,58,-146633
1947,29,46,-146621
1949,4,44,-146619
1968,3,25,-146600
1969,1,24,-146599
1970,3,23,-146598
1973,1,20,-146595
1974,20,19,-146594
1982,4,11,-146586
2002,4,9,-146566
2017,12,24,-146551
2024,1,31,-146544
2032,2,39,-146536
2037,1,44,-146531
2044,24,51,-146524
2048,12,55,-146520
2052,15,59,-146516
2066,5,71,-146502
2075,2,62,-146493
2079,1,58,-146489
2082,12,55,-146486
2088,1,49,-146480
2091,8,46,-146477
2094,25,43,-146474
2097,14,40,-146471
2111,13,26,-146457
2128,14,9,-146440
2130,5,7,-146438
2131,11,6,-146437
2133,4,4,-146435
2137,6,0,-146431
2140,12,3,-146428
2146,33,9,-146422
2168,7,31,-146400
2181,3,44,-146387
2189,3,52,-146379
2195,16,58,-146373
2197,16,60,-146371
2201,5,64,-146367
2205,1,68,-146363
2211,1,74,-146357
2217,13,80,-146351
2218,29,79,-146350
2219,3,78,-146349
2222,10,75,-146346
2225,7,72,-146343
2226,4,71,-146342
2230,10,67,-146338
2234,4,63,-146334
2241,10,56,-146327
2263,5,34,-146305
2275,1,22,-146293
2287,1,10,-146281
2295,4,2,-146273
2297,1,0,-146271
2299,5,2,-146269
2303,5,6,-146265
2311,1,14,-146257
2320,2,23,-146248
2345,2,48,-146223
2349,11,52,-146219
2358,16,61,-146210
2361,59,64,-146207
2363,2,66,-146205
2364,33,67,-146204
2366,1,69,-146202
2368,2,71,-146200
2372,32,75,-146196
2376,1,79,-146192
2380,4,77,-146188
2382,56,75,-146186
2386,1,71,-146182
2391,10,66,-146177
2394,4,63,-146174
2402,6,55,-146166
2424,6,33,-146144
2425,27,32,-146143
2458,18,1,-146110
2459,1,2,-146109
2460,11,3,-146108
2461,154,4,-146107
2465,1,8,-146103
2485,2,28,-146083
2490,2,33,-146078
2499,5,42,-146069
2513,27,56,-146055
2517,5,60,-146051
2521,27,64,-146047
2527,6,70,-146041
2528,2,71,-146040
2529,10,72,-146039
2531,12,74,-146037
2534,50,77,-146034
2535,10,78,-146033
2538,10,79,-146030
2539,6,78,-146029
2541,5,76,-146027
2542,21,75,-146026
2543,1,74,-146025
2544,10,73,-146024
2546,3,71,-146022
2547,24,70,-146021
2552,9,65,-146016
2553,21,64,-146015
2555,19,62,-146013
2557,33,60,-146011
2559,7,58,-146009
2563,29,54,-146005
2567,6,50,-146001
2569,31,48,-145999
2571,4,46,-145997
2573,9,44,-145995
2574,40,43,-145994
2582,26,35,-145986
2587,4,30,-145981
2589,24,28,-145979
2595,16,22,-145973
2596,41,21,-145972
2603,2,14,-145965
2610,8,7,-145958
2613,2,4,-145955
2617,37,0,-145951
2623,6,6,-145945
2629,7,12,-145939
2637,15,20,-145931
2653,5,36,-145915
2656,4,39,-145912
2661,3,44,-145907
2669,49,52,-145899
2675,3,58,-145893
2678,5,61,-145890
2679,11,62,-145889
2682,3,65,-145886
2686,40,69,-145882
2689,235,72,-145879
2690,12,71,-145878
2691,23,70,-145877
2692,16,69,-145876
2694,14,67,-145874
2697,534,64,-145871
2699,50,62,-145869
2700,90,61,-145868
2701,5,60,-145867
2702,2,59,-145866
2703,9,58,-145865
2704,24,57,-145864
2707,80,54,-145861
2708,38,53,-145860
2709,10,52,-145859
2710,108,51,-145858
2711,25,50,-145857
2712,1,49,-145856
2714,42,47,-145854
2717,60,44,-145851
2718,363,43,-145850
2720,123,41,-145848
2724,12,37,-145844
2725,1,36,-145843
2726,126,35,-145842
2728,91,33,-145840
2729,10,32,-145839
2730,19,31,-145838
2737,49,24,-145831
2743,25,18,-145825
2748,12,13,-145820
2751,2,10,-145817
2759,38,2,-145809
2760,14,1,-145808
2761,5,0,-145807
2762,2,1,-145806
2763,670,2,-145805
2764,17,3,-145804
2769,35,8,-145799
2771,1,10,-145797
2780,224,19,-145788
2788,1,27,-145780
2789,2,28,-145779
2790,53,29,-145778
2792,16,31,-145776
2793,8,32,-145775
2794,69,33,-145774
2795,20,34,-145773
2796,45,35,-145772
2799,2,38,-145769
2800,45,39,-145768
2802,75,41,-145766
2803,1,42,-145765
2804,179,43,-145764
2805,35,44,-145763
