Position,Value,Nucleosome_Distance,Centromere_Distance
1,2,44,-355686
43,3,2,-355644
62,1,17,-355625
76,6,31,-355611
80,17,35,-355607
83,55,38,-355604
87,6,42,-355600
92,22,47,-355595
95,1,50,-355592
98,1,53,-355589
101,2,56,-355586
102,9,57,-355585
103,6,58,-355584
105,7,60,-355582
131,6,86,-355556
139,19,94,-355548
143,1,98,-355544
146,4,101,-355541
153,9,108,-355534
154,9,109,-355533
161,2,116,-355526
176,29,131,-355511
185,35,140,-355502
197,88,152,-355490
207,22,162,-355480
211,2,166,-355476
218,13,173,-355469
222,17,175,-355465
226,26,171,-355461
228,6,169,-355459
232,9,165,-355455
234,1,163,-355453
236,1,161,-355451
240,8,157,-355447
250,1,147,-355437
255,1,142,-355432
256,1,141,-355431
267,123,130,-355420
269,2,128,-355418
270,8,127,-355417
271,32,126,-355416
272,68,125,-355415
273,5,124,-355414
274,17,123,-355413
275,25,122,-355412
277,11,120,-355410
279,8,118,-355408
281,35,116,-355406
283,66,114,-355404
287,12,110,-355400
289,12,108,-355398
290,3,107,-355397
294,2,103,-355393
299,33,98,-355388
302,6,95,-355385
304,12,93,-355383
307,9,90,-355380
309,2,88,-355378
311,4,86,-355376
315,35,82,-355372
317,1,80,-355370
319,2,78,-355368
320,19,77,-355367
322,19,75,-355365
324,51,73,-355363
327,1,70,-355360
328,19,69,-355359
331,16,66,-355356
332,10,65,-355355
334,11,63,-355353
336,27,61,-355351
340,3,57,-355347
341,4,56,-355346
343,19,54,-355344
344,3,53,-355343
346,12,51,-355341
347,1,50,-355340
351,29,46,-355336
354,2,43,-355333
355,11,42,-355332
358,26,39,-355329
360,12,37,-355327
366,23,31,-355321
369,3,28,-355318
371,44,26,-355316
374,2,23,-355313
385,51,12,-355302
390,3,7,-355297
392,55,5,-355295
393,1,4,-355294
395,3,2,-355292
396,5,1,-355291
399,22,2,-355288
400,13,3,-355287
401,31,4,-355286
404,28,7,-355283
411,3,14,-355276
421,4,24,-355266
429,1,32,-355258
432,4,35,-355255
433,5,36,-355254
434,56,37,-355253
435,2,38,-355252
436,10,39,-355251
441,1,44,-355246
445,6,48,-355242
448,5,51,-355239
452,2,55,-355235
458,1,61,-355229
464,4,67,-355223
468,11,71,-355219
472,1,69,-355215
479,2,62,-355208
484,37,57,-355203
501,4,40,-355186
504,1,37,-355183
507,11,34,-355180
514,13,27,-355173
525,59,16,-355162
535,44,6,-355152
539,1,2,-355148
543,32,2,-355144
550,78,9,-355137
552,4,11,-355135
555,8,14,-355132
559,11,18,-355128
560,1,19,-355127
572,16,31,-355115
579,1,38,-355108
580,16,39,-355107
589,51,48,-355098
600,1,59,-355087
611,17,58,-355076
642,14,27,-355045
650,14,19,-355037
653,27,16,-355034
658,16,11,-355029
660,2,9,-355027
661,2,8,-355026
668,1,1,-355019
671,1,2,-355016
673,1,4,-355014
687,7,18,-355000
690,3,21,-354997
693,3,24,-354994
697,1,28,-354990
700,1,31,-354987
707,37,38,-354980
715,33,46,-354972
