chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrIII,-204000.0,0.0,0.0,35,0.0
ChrIII,-203000.0,0.0,0.0,35,0.0
ChrIII,-202000.0,0.0,0.0,35,0.0
ChrIII,-201000.0,0.0,0.0,35,0.0
ChrIII,-200000.0,0.0,0.0,35,0.0
ChrIII,-199000.0,0.0,0.0,35,0.0
ChrIII,-198000.0,0.0,0.0,35,0.0
ChrIII,-197000.0,0.0,0.0,35,0.0
ChrIII,-196000.0,0.0,0.0,35,0.0
ChrIII,-195000.0,0.0,0.0,35,0.0
ChrIII,-194000.0,0.0,0.0,35,0.0
ChrIII,-193000.0,0.0,0.0,35,0.0
ChrIII,-192000.0,0.0,0.0,35,0.0
ChrIII,-191000.0,0.0,0.0,35,0.0
ChrIII,-190000.0,0.0,0.0,35,0.0
ChrIII,-189000.0,0.0,0.0,35,0.0
ChrIII,-188000.0,0.0,0.0,35,0.0
ChrIII,-187000.0,0.0,0.0,35,0.0
ChrIII,-186000.0,0.0,0.0,35,0.0
ChrIII,-185000.0,0.0,0.0,35,0.0
ChrIII,-184000.0,0.0,0.0,35,0.0
ChrIII,-183000.0,0.0,0.0,35,0.0
ChrIII,-182000.0,0.0,0.0,35,0.0
ChrIII,-181000.0,0.0,0.0,35,0.0
ChrIII,-180000.0,0.0,0.0,35,0.0
ChrIII,-179000.0,0.0,0.0,35,0.0
ChrIII,-178000.0,0.0,0.0,35,0.0
ChrIII,-177000.0,0.0,0.0,35,0.0
ChrIII,-176000.0,0.0,0.0,35,0.0
ChrIII,-175000.0,0.0,0.0,35,0.0
ChrIII,-174000.0,0.0,0.0,35,0.0
ChrIII,-173000.0,0.0,0.0,35,0.0
ChrIII,-172000.0,0.0,0.0,35,0.0
ChrIII,-171000.0,0.0,0.0,35,0.0
ChrIII,-170000.0,0.0,0.0,35,0.0
ChrIII,-169000.0,0.0,0.0,35,0.0
ChrIII,-168000.0,0.0,0.0,35,0.0
ChrIII,-167000.0,0.0,0.0,35,0.0
ChrIII,-166000.0,0.0,0.0,35,0.0
ChrIII,-165000.0,0.0,0.0,35,0.0
ChrIII,-164000.0,0.0,0.0,35,0.0
ChrIII,-163000.0,0.0,0.0,35,0.0
ChrIII,-162000.0,0.0,0.0,35,0.0
ChrIII,-161000.0,0.0,0.0,35,0.0
ChrIII,-160000.0,0.0,0.0,35,0.0
ChrIII,-159000.0,0.0,0.0,35,0.0
ChrIII,-158000.0,0.0,0.0,35,0.0
ChrIII,-157000.0,0.0,0.0,35,0.0
ChrIII,-156000.0,0.0,0.0,35,0.0
ChrIII,-155000.0,0.0,0.0,35,0.0
ChrIII,-154000.0,0.0,0.0,35,0.0
ChrIII,-153000.0,0.0,0.0,35,0.0
ChrIII,-152000.0,0.0,0.0,35,0.0
ChrIII,-151000.0,0.0,0.0,35,0.0
ChrIII,-150000.0,0.0,0.0,35,0.0
ChrIII,-149000.0,0.0,0.0,35,0.0
ChrIII,-148000.0,0.0,0.0,35,0.0
ChrIII,-147000.0,0.0,0.0,35,0.0
ChrIII,-146000.0,0.0,0.0,35,0.0
ChrIII,-145000.0,0.0,0.0,35,0.0
ChrIII,-144000.0,0.0,0.0,35,0.0
ChrIII,-143000.0,0.0,0.0,35,0.0
ChrIII,-142000.0,0.0,0.0,35,0.0
ChrIII,-141000.0,0.0,0.0,35,0.0
ChrIII,-140000.0,0.0,0.0,35,0.0
ChrIII,-139000.0,0.0,0.0,35,0.0
ChrIII,-138000.0,0.0,0.0,35,0.0
ChrIII,-137000.0,0.0,0.0,35,0.0
ChrIII,-136000.0,0.0,0.0,35,0.0
ChrIII,-135000.0,0.0,0.0,35,0.0
ChrIII,-134000.0,0.0,0.0,35,0.0
ChrIII,-133000.0,0.0,0.0,35,0.0
ChrIII,-132000.0,0.0,0.0,35,0.0
ChrIII,-131000.0,0.0,0.0,35,0.0
ChrIII,-130000.0,0.0,0.0,35,0.0
ChrIII,-129000.0,0.0,0.0,35,0.0
ChrIII,-128000.0,0.0,0.0,35,0.0
ChrIII,-127000.0,0.0,0.0,35,0.0
ChrIII,-126000.0,0.0,0.0,35,0.0
ChrIII,-125000.0,0.0,0.0,35,0.0
ChrIII,-124000.0,0.0,0.0,35,0.0
ChrIII,-123000.0,0.0,0.0,35,0.0
ChrIII,-122000.0,0.0,0.0,35,0.0
ChrIII,-121000.0,0.0,0.0,35,0.0
ChrIII,-120000.0,0.0,0.0,35,0.0
ChrIII,-119000.0,0.0,0.0,35,0.0
ChrIII,-118000.0,0.0,0.0,35,0.0
ChrIII,-117000.0,0.0,0.0,35,0.0
ChrIII,-116000.0,0.0,0.0,35,0.0
ChrIII,-115000.0,0.0,0.0,35,0.0
ChrIII,-114000.0,0.1174,0.04851088416379301,35,0.008199836030334376
ChrIII,-113000.0,0.03445714285714285,0.011763209988931484,35,0.001988345394282086
ChrIII,-112000.0,0.025257142857142856,0.007401680481456886,35,0.0012511123502088604
ChrIII,-111000.0,0.02242857142857143,0.008328850334779685,35,0.001407832659487216
ChrIII,-110000.0,0.018457142857142856,0.00655449041023138,35,0.0011079110915568622
ChrIII,-109000.0,0.014771428571428573,0.007063100944909622,35,0.0011938819630334745
ChrIII,-108000.0,0.04517142857142857,0.019489794787024724,35,0.003294376597607922
ChrIII,-107000.0,0.04962857142857143,0.017301964720611275,35,0.002924565819757462
ChrIII,-106000.0,0.023285714285714288,0.009645393379503923,35,0.0016303690506436013
ChrIII,-105000.0,0.03837142857142857,0.013061136141657983,35,0.002207734956342129
ChrIII,-104000.0,0.04348571428571429,0.01213980188948594,35,0.0020520010436920655
ChrIII,-103000.0,0.0314,0.013739594993602805,35,0.002322415433418007
ChrIII,-102000.0,0.03174285714285714,0.0141470072851487,35,0.0023912806797437487
ChrIII,-101000.0,0.07217142857142857,0.03915691338124365,35,0.006618726389238811
ChrIII,-100000.0,0.03131428571428572,0.011736748293467042,35,0.0019838725513802655
ChrIII,-99000.0,0.03331428571428571,0.011666370544461213,35,0.001971976540578167
ChrIII,-98000.0,0.04914285714285714,0.016542534938299932,35,0.0027961987574198653
ChrIII,-97000.0,0.085,0.02950573224466931,35,0.00498737902909253
ChrIII,-96000.0,0.04397142857142857,0.01538044157991822,35,0.0025997691281742542
ChrIII,-95000.0,0.03757142857142857,0.016146909582815845,35,0.0027293258669266935
ChrIII,-94000.0,0.0266,0.011324621796048177,35,0.0019142104588242823
ChrIII,-93000.0,0.021085714285714284,0.009293803845356668,35,0.0015709395725030872
ChrIII,-92000.0,0.06037142857142857,0.021915728590760235,35,0.0037044342527912818
ChrIII,-91000.0,0.08117142857142857,0.03238144504485983,35,0.005473463210784186
ChrIII,-90000.0,0.13662857142857143,0.057109845506545645,35,0.00965332578334906
ChrIII,-89000.0,0.0404,0.017371714670355233,35,0.0029363557131161034
ChrIII,-88000.0,0.06088571428571429,0.018499239139475324,35,0.0031269421335935743
ChrIII,-87000.0,0.08922857142857143,0.03799077729744241,35,0.006421613414675397
ChrIII,-86000.0,0.04182857142857143,0.02080227039968264,35,0.003516225467260972
ChrIII,-85000.0,0.032542857142857144,0.01596566694530496,35,0.002698690269680585
ChrIII,-84000.0,0.03642857142857143,0.028166819982013588,35,0.0047610615499941965
ChrIII,-83000.0,0.06757142857142857,0.02535081587535633,35,0.0042850699795793255
ChrIII,-82000.0,0.02622857142857143,0.00781433717894349,35,0.0013208640629334646
ChrIII,-81000.0,0.02911428571428571,0.011226993281874738,35,0.0018977082279969814
ChrIII,-80000.0,0.032485714285714284,0.012464942435325017,35,0.002106959826832195
ChrIII,-79000.0,0.06285714285714286,0.02755971362561756,35,0.004658441845958031
ChrIII,-78000.0,0.053828571428571434,0.024402851465840335,35,0.004124834748772595
ChrIII,-77000.0,0.07488571428571429,0.028143300768588977,35,0.004757086077335461
ChrIII,-76000.0,0.07785714285714286,0.029308845138649606,35,0.004954099034021783
ChrIII,-75000.0,0.12511428571428573,0.0517378979475743,35,0.008745300916220443
ChrIII,-74000.0,0.09957142857142857,0.04549420500542491,35,0.0076899241851652485
ChrIII,-73000.0,0.11314285714285714,0.046525857995150105,35,0.007864305367899177
ChrIII,-72000.0,0.07257142857142858,0.024468810536591886,35,0.004135983866629318
ChrIII,-71000.0,0.06265714285714286,0.023440717286182956,35,0.003962204389661162
ChrIII,-70000.0,0.09225714285714286,0.03546111611755221,35,0.005994022632834245
ChrIII,-69000.0,0.05994285714285714,0.0229230719339873,35,0.0038747063552914424
ChrIII,-68000.0,0.040600000000000004,0.012746856590594267,35,0.0021546120163909955
ChrIII,-67000.0,0.08891428571428572,0.03408240138302485,35,0.005760977308045707
ChrIII,-66000.0,0.08988571428571428,0.03717824429339686,35,0.00628427026958011
ChrIII,-65000.0,0.031285714285714285,0.01025432886659101,35,0.001733297934196968
ChrIII,-64000.0,0.11142857142857143,0.03664318066265033,35,0.0061938280087649265
ChrIII,-63000.0,0.13042857142857145,0.04876973851639952,35,0.008243590401826453
ChrIII,-62000.0,0.13905714285714285,0.052416287801510295,35,0.008859969730504173
ChrIII,-61000.0,0.0744857142857143,0.025588797443839535,35,0.004325296206609435
ChrIII,-60000.0,0.08468571428571428,0.031399486159687975,35,0.005307481864829892
ChrIII,-59000.0,0.0692,0.03004486840788388,35,0.00507850967353629
ChrIII,-58000.0,0.10234285714285714,0.0422840137064358,35,0.007147302818198626
ChrIII,-57000.0,0.0462,0.018561186574646126,35,0.0031374131612743987
ChrIII,-56000.0,0.10028571428571428,0.035286700901390626,35,0.005964541080428573
ChrIII,-55000.0,0.11331428571428571,0.04507038379910162,35,0.007618285326011587
ChrIII,-54000.0,0.11354285714285715,0.04464654841882276,35,0.007546644071022156
ChrIII,-53000.0,0.13557142857142856,0.049775546627001566,35,0.008413603002649607
ChrIII,-52000.0,0.09302857142857143,0.032296863546759196,35,0.005459166328185973
ChrIII,-51000.0,0.12565714285714286,0.051349404519797644,35,0.00867963354153654
ChrIII,-50000.0,0.06142857142857142,0.028649284678767144,35,0.004842612968237711
ChrIII,-49000.0,0.06988571428571429,0.021217045628694024,35,0.0035863352771719655
ChrIII,-48000.0,0.11294285714285714,0.0522634406338767,35,0.008834133843694428
ChrIII,-47000.0,0.0839142857142857,0.0326770034523034,35,0.005523421699898529
ChrIII,-46000.0,0.1706,0.06232608744715642,35,0.010535031597309168
ChrIII,-45000.0,0.08577142857142858,0.030385838143185476,35,0.005136144078041051
ChrIII,-44000.0,0.11768571428571428,0.03858281500157005,35,0.0065216860515960335
ChrIII,-43000.0,0.09634285714285713,0.034092385605916764,35,0.005762664949737158
ChrIII,-42000.0,0.08539999999999999,0.035387934135139076,35,0.005981652620073059
ChrIII,-41000.0,0.07154285714285714,0.03349920355255423,35,0.005662398882491569
ChrIII,-40000.0,0.12131428571428572,0.047808915873242624,35,0.008081181732845744
ChrIII,-39000.0,0.13845714285714286,0.05773435253109603,35,0.009758886737130382
ChrIII,-38000.0,0.1276857142857143,0.049800053997473344,35,0.008417745504334892
ChrIII,-37000.0,0.12260000000000001,0.04988999663966598,35,0.00843294858568102
ChrIII,-36000.0,0.2183142857142857,0.09124104192243991,35,0.015422550957322608
ChrIII,-35000.0,0.11502857142857142,0.04370118164662055,35,0.007386847921061024
ChrIII,-34000.0,0.04931428571428571,0.018092525965113862,35,0.0030581950596404285
ChrIII,-33000.0,0.07391428571428572,0.028023489546923932,35,0.004736834284584574
ChrIII,-32000.0,0.11657142857142858,0.04007880891905033,35,0.00677455517647732
ChrIII,-31000.0,0.1291142857142857,0.05233869979086525,35,0.008846854963041658
ChrIII,-30000.0,0.1437142857142857,0.051923910070167,35,0.008776742703588502
ChrIII,-29000.0,0.28645714285714285,0.08485674532346124,35,0.014343407870507485
ChrIII,-28000.0,0.15985714285714284,0.04857265198656961,35,0.008210276697979368
ChrIII,-27000.0,0.15602857142857143,0.05296140976569401,35,0.00895211215997934
ChrIII,-26000.0,0.13497142857142858,0.04401369152907771,35,0.007439671732421699
ChrIII,-25000.0,0.163,0.050771112675939464,35,0.008581884379074232
ChrIII,-24000.0,0.19934285714285715,0.06717402459159294,35,0.011354482538164554
ChrIII,-23000.0,0.18497142857142856,0.06596500217998211,35,0.011150120451117549
ChrIII,-22000.0,0.11968571428571428,0.04411400433140548,35,0.00745662769075991
ChrIII,-21000.0,0.016285714285714285,0.005464168999687222,35,0.0009236131357282636
ChrIII,-20000.0,0.09265714285714285,0.034014653293183254,35,0.005749525790769835
ChrIII,-19000.0,0.10397142857142858,0.030913052368258444,35,0.005225259547135814
ChrIII,-18000.0,0.10774285714285714,0.038843837316606504,35,0.006565806875622462
ChrIII,-17000.0,0.04562857142857143,0.018138496134376923,35,0.0030659654364690813
ChrIII,-16000.0,0.07157142857142856,0.030633781539806212,35,0.0051780541613582216
ChrIII,-15000.0,0.05108571428571429,0.022709639607277718,35,0.0038386297074884004
ChrIII,-14000.0,0.09657142857142857,0.03967832844134389,35,0.00670686162054346
ChrIII,-13000.0,0.13734285714285716,0.056221695026000766,35,0.009503200951854725
ChrIII,-12000.0,0.12322857142857142,0.047840473705532516,35,0.008086515980091706
ChrIII,-11000.0,0.1374,0.05223318755688706,35,0.008829020140347142
ChrIII,-10000.0,0.2026285714285714,0.07657295088164415,35,0.012943191046947853
ChrIII,-9000.0,0.2095142857142857,0.0752010526477371,35,0.012711297921059638
ChrIII,-8000.0,0.12217142857142857,0.04249601068770747,35,0.0071831368483408955
ChrIII,-7000.0,0.13542857142857143,0.04989181573475679,35,0.00843325606887217
ChrIII,-6000.0,0.1343142857142857,0.052236887703755765,35,0.008829645579320982
ChrIII,-5000.0,0.11402857142857144,0.04800274852074845,35,0.008113945430194712
ChrIII,-4000.0,0.04691428571428572,0.027099350359666676,35,0.00458062625137021
ChrIII,-3000.0,0.14245714285714284,0.05124470868360193,35,0.008661936715253907
ChrIII,-2000.0,0.08825714285714285,0.03560927081628079,35,0.006019065347631941
ChrIII,-1000.0,0.06922857142857143,0.030868874209436004,35,0.005217792075356843
ChrIII,0.0,0.15425714285714287,0.051315255647661685,35,0.008673861328620563
ChrIII,1000.0,0.115,0.04423267357694656,35,0.007476686454314803
ChrIII,2000.0,0.15722857142857144,0.05443511286481403,35,0.009201213448864917
ChrIII,3000.0,0.05885714285714286,0.024275553979433782,35,0.004103317546322047
ChrIII,4000.0,0.10588571428571429,0.03787112156696044,35,0.0064013879047314995
ChrIII,5000.0,0.0785142857142857,0.034746452572695166,35,0.005873222445707186
ChrIII,6000.0,0.11651428571428572,0.05010774944678566,35,0.008469755527964274
ChrIII,7000.0,0.13877142857142857,0.05051853807342044,35,0.008539191479083169
ChrIII,8000.0,0.29957142857142854,0.10128302967842313,35,0.017119956692902786
ChrIII,9000.0,0.37325714285714284,0.12247312859109448,35,0.020701737143735244
ChrIII,10000.0,0.15,0.052197024932123345,35,0.0088229075411109
ChrIII,11000.0,0.23740000000000003,0.08087361236194775,35,0.013670135516592978
ChrIII,12000.0,0.1284857142857143,0.056480278405293766,35,0.009546909520497037
ChrIII,13000.0,0.21157142857142858,0.08404630576417411,35,0.01420641858216112
ChrIII,14000.0,0.09214285714285715,0.03698103079492866,35,0.006250935104116052
ChrIII,15000.0,0.06762857142857143,0.021600770294388213,35,0.0036511965839431102
ChrIII,16000.0,0.08037142857142858,0.030692100645228027,35,0.005187911889374063
ChrIII,17000.0,0.1128,0.04128580442547806,35,0.00697857465401644
ChrIII,18000.0,0.1066,0.045057610181789685,35,0.007616126190607696
ChrIII,19000.0,0.15411428571428573,0.052998208309655265,35,0.008958332249178674
ChrIII,20000.0,0.0962857142857143,0.03720339281537089,35,0.006288521145649407
ChrIII,21000.0,0.07194285714285714,0.026448554788875863,35,0.0044706217222477435
ChrIII,22000.0,0.1008,0.04047352075558712,35,0.006841273654085475
ChrIII,23000.0,0.19060000000000002,0.06909762914124605,35,0.011679631052075447
ChrIII,24000.0,0.004942857142857142,0.0040940621072249415,35,0.0006920228018087911
ChrIII,25000.0,0.09974285714285715,0.03716524535348682,35,0.006282073047705724
ChrIII,26000.0,0.0614,0.028594734192319594,35,0.0048333922530939795
ChrIII,27000.0,0.1172857142857143,0.042931937534942455,35,0.007256821934279104
ChrIII,28000.0,0.08911428571428572,0.03811806074057084,35,0.006443128243378696
ChrIII,29000.0,0.09728571428571428,0.036387272684901495,35,0.006150571665522246
ChrIII,30000.0,0.0584,0.022857872887501508,35,0.0038636857049831
ChrIII,31000.0,0.04914285714285714,0.01940458232289606,35,0.003279973062285073
ChrIII,32000.0,0.028428571428571428,0.01848892468843047,35,0.0031251986731564247
ChrIII,33000.0,0.10051428571428571,0.04490078698941598,35,0.007589618232952747
ChrIII,34000.0,0.042742857142857145,0.021293941222167146,35,0.0035993330047707026
ChrIII,35000.0,0.0024000000000000002,0.001459250411925891,35,0.00024665833887070143
ChrIII,36000.0,0.00017142857142857143,0.00045281565433046006,35,7.65398153730131e-05
ChrIII,37000.0,0.0714,0.024602964909801853,35,0.004158660094491086
ChrIII,38000.0,0.11871428571428572,0.046045739043190675,35,0.007783150452894315
ChrIII,39000.0,0.09648571428571429,0.033536083664659246,35,0.005668632759223653
ChrIII,40000.0,0.07311428571428571,0.03097415566771322,35,0.0052355878898382455
ChrIII,41000.0,0.0698,0.0217482926983733,35,0.003676132421422265
ChrIII,42000.0,0.10057142857142858,0.04158356979999341,35,0.007028906188652937
ChrIII,43000.0,0.18605714285714287,0.07167448592611678,35,0.012115199347187354
ChrIII,44000.0,0.16442857142857142,0.07132250107549415,35,0.012055703048366615
ChrIII,45000.0,0.07951428571428572,0.034021076018335726,35,0.005750611429467747
ChrIII,46000.0,0.11,0.04541637434696356,35,0.007676768402735862
ChrIII,47000.0,0.03577142857142857,0.020907479261633388,35,0.003534009010723536
ChrIII,48000.0,0.07754285714285714,0.030499125211314867,35,0.005155293087568106
ChrIII,49000.0,0.16831428571428572,0.07046808682307334,35,0.01191128068021979
ChrIII,50000.0,0.1318,0.052324103095092625,35,0.008844387671134215
ChrIII,51000.0,0.05417142857142857,0.02138235351912428,35,0.0036142774105594314
ChrIII,52000.0,0.10642857142857143,0.04395605138978605,35,0.0074299287706286
ChrIII,53000.0,0.043885714285714285,0.020750296140440175,35,0.003507440213993946
ChrIII,54000.0,0.1706857142857143,0.06078785261226197,35,0.010275022454212634
ChrIII,55000.0,0.12971428571428573,0.047412812507970525,35,0.008014228043951344
ChrIII,56000.0,0.09565714285714286,0.03533448811600598,35,0.005972618593979333
ChrIII,57000.0,0.032342857142857145,0.008481616303868646,35,0.0014336548212378682
ChrIII,58000.0,0.06848571428571429,0.02256281614224846,35,0.003813812012255708
ChrIII,59000.0,0.07637142857142858,0.03339697565938085,35,0.005645119214718087
ChrIII,60000.0,0.05177142857142857,0.024675643759747855,35,0.004170945062343214
ChrIII,61000.0,0.05645714285714286,0.02162153455013128,35,0.0036547063837606146
ChrIII,62000.0,0.09357142857142857,0.03637168073740703,35,0.006147936145369356
ChrIII,63000.0,0.10485714285714286,0.04036534831433782,35,0.006822989174292233
ChrIII,64000.0,0.10737142857142858,0.04354111357589021,35,0.007359791478856238
ChrIII,65000.0,0.07037142857142857,0.027212762700275638,35,0.004599796435811086
ChrIII,66000.0,0.027314285714285715,0.010234806324704032,35,0.0017299980223291888
ChrIII,67000.0,0.027142857142857142,0.010304604502336799,35,0.001741796067688915
ChrIII,68000.0,0.032228571428571426,0.010627615842106591,35,0.0017963949493153145
ChrIII,69000.0,0.02617142857142857,0.012451047001299585,35,0.0021046110697946164
ChrIII,70000.0,0.054714285714285715,0.02422392039550434,35,0.004094589877693077
ChrIII,71000.0,0.07808571428571429,0.03191014169284027,35,0.005393798404138756
ChrIII,72000.0,0.10528571428571429,0.03880310132281834,35,0.00655892123592833
ChrIII,73000.0,0.0436,0.014915842347691145,35,0.0025212375246021915
ChrIII,74000.0,0.03748571428571429,0.01441684355714733,35,0.0024368913344156935
ChrIII,75000.0,0.060828571428571426,0.024102093775640075,35,0.004073997420469581
ChrIII,76000.0,0.07585714285714285,0.024872785573491252,35,0.004204268110877239
ChrIII,77000.0,0.02717142857142857,0.011241953237985026,35,0.0019002369221084137
ChrIII,78000.0,0.0025714285714285713,0.0012195880279763298,35,0.00020614800217203124
ChrIII,79000.0,0.10525714285714287,0.041951192128572505,35,0.007091045703679302
ChrIII,80000.0,0.09137142857142858,0.03345856587261476,35,0.005655529860870942
ChrIII,81000.0,0.058600000000000006,0.022869450467947024,35,0.0038656426732576986
ChrIII,82000.0,0.02494285714285714,0.008764711522190955,35,0.0014815066468895478
ChrIII,83000.0,0.0876,0.037260766308308164,35,0.006298219035982321
ChrIII,84000.0,0.024342857142857142,0.016787500351965055,35,0.002837605469743947
ChrIII,85000.0,0.0306,0.012405406790873845,35,0.0020968964661890123
ChrIII,86000.0,0.0616,0.0364209054382394,35,0.0061562566384385994
ChrIII,87000.0,0.05077142857142857,0.0235123068078947,35,0.003974305227434894
ChrIII,88000.0,0.015457142857142859,0.006016364238928871,35,0.0010169511669054457
ChrIII,89000.0,0.013828571428571428,0.0057316752211143416,35,0.0009688299399693594
ChrIII,90000.0,0.005542857142857143,0.003183993581345669,35,0.0005381931444605159
ChrIII,91000.0,0.06148571428571429,0.02173012469655274,35,0.003673061468614552
ChrIII,92000.0,0.07482857142857144,0.02510622809335624,35,0.004243727098656928
ChrIII,93000.0,0.03005714285714286,0.011087732641349646,35,0.0018741688834257814
ChrIII,94000.0,0.097,0.039168564826761725,35,0.006620695842989478
ChrIII,95000.0,0.11237142857142857,0.04804843494683605,35,0.008121667845672966
ChrIII,96000.0,0.10005714285714284,0.037624259114959056,35,0.006359660534403163
ChrIII,97000.0,0.09665714285714286,0.03791627219913624,35,0.006409019754508913
ChrIII,98000.0,0.0945142857142857,0.03307244403762517,35,0.005590263358533935
ChrIII,99000.0,0.07788571428571428,0.0268325651889984,35,0.004535531326952456
ChrIII,100000.0,0.10825714285714286,0.03942180857845869,35,0.0066635018498355
ChrIII,101000.0,0.02497142857142857,0.009918745515691087,35,0.0016765739948311432
ChrIII,102000.0,0.061257142857142864,0.024833969687107372,35,0.00419770702857156
ChrIII,103000.0,0.025314285714285716,0.012935976801089254,35,0.0021865791665019937
ChrIII,104000.0,0.03125714285714286,0.01082573963549199,35,0.0018298839827038391
ChrIII,105000.0,0.025742857142857144,0.008661418363479903,35,0.0014640469163757493
ChrIII,106000.0,0.07762857142857144,0.026656955514666795,35,0.004505847874265887
ChrIII,107000.0,0.019228571428571428,0.007863114613724732,35,0.0013291089542414865
ChrIII,108000.0,0.010942857142857143,0.00554629106140447,35,0.0009374942977017457
ChrIII,109000.0,0.07894285714285713,0.02890343238027873,35,0.004885571770490108
ChrIII,110000.0,0.10422857142857143,0.0329063606530496,35,0.005562190142711185
ChrIII,111000.0,0.15417142857142857,0.060099175737856406,35,0.010158614816105235
ChrIII,112000.0,0.1982857142857143,0.08494239273786448,35,0.014357884925845363
ChrIII,113000.0,0.1420857142857143,0.05753074442958172,35,0.009724470686471979
ChrIII,114000.0,0.13794285714285714,0.05892614662696452,35,0.009960336707307098
ChrIII,115000.0,0.09314285714285715,0.03758217886269005,35,0.006352547673554124
ChrIII,116000.0,0.04554285714285714,0.018863819800851358,35,0.0031885675130243125
ChrIII,117000.0,0.06525714285714285,0.025194937466673333,35,0.0042587217195155765
ChrIII,118000.0,0.02602857142857143,0.009954265164138595,35,0.0016825779112335179
ChrIII,119000.0,0.058600000000000006,0.026347452159442616,35,0.004453532258761794
ChrIII,120000.0,0.03408571428571429,0.01574684175350994,35,0.002661702061303116
ChrIII,121000.0,0.041,0.015039164557522312,35,0.002542082782670458
ChrIII,122000.0,0.14754285714285714,0.05539608334909758,35,0.009363647107557072
ChrIII,123000.0,0.07505714285714286,0.027917886799708615,35,0.004718984162360565
ChrIII,124000.0,0.11937142857142857,0.04954563298514975,35,0.00837474050412337
ChrIII,125000.0,0.06477142857142856,0.023741358445555222,35,0.004013022020659159
ChrIII,126000.0,0.085,0.03203307114622048,35,0.005414577274249904
ChrIII,127000.0,0.024685714285714287,0.00786193894873354,35,0.0013289102305875985
ChrIII,128000.0,0.07517142857142857,0.02860736815236665,35,0.0048355277821115475
ChrIII,129000.0,0.06760000000000001,0.027643954769426854,35,0.0046726811981807545
ChrIII,130000.0,0.04897142857142857,0.022731793897128153,35,0.003842374465953917
ChrIII,131000.0,0.042628571428571425,0.017003608119326625,35,0.0028741343495570495
ChrIII,132000.0,0.08439999999999999,0.0370430592053912,35,0.0062614198191193425
