chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrXI,-442000.0,0.0,0.0,35,0.0
ChrXI,-441000.0,0.0,0.0,35,0.0
ChrXI,-440000.0,0.08785714285714286,0.03453314082336054,35,0.005837166179200438
ChrXI,-439000.0,0.07854285714285715,0.029999355735378968,35,0.005070816627773972
ChrXI,-438000.0,0.05851428571428571,0.01952881947061743,35,0.0033009729730834833
ChrXI,-437000.0,0.023285714285714285,0.011036227585897779,35,0.0018654629400747466
ChrXI,-436000.0,0.02582857142857143,0.008614234848017944,35,0.0014560714466066043
ChrXI,-435000.0,0.046028571428571426,0.020732874881220314,35,0.003504495483723467
ChrXI,-434000.0,0.10285714285714286,0.04286170844028698,35,0.007244951050648343
ChrXI,-433000.0,0.03825714285714286,0.013669078150299368,35,0.0023104959113884223
ChrXI,-432000.0,0.0606,0.03038304480733796,35,0.005135671918105768
ChrXI,-431000.0,0.058742857142857145,0.028576360918796936,35,0.004830286603035787
ChrXI,-430000.0,0.05248571428571428,0.0205646347324885,35,0.0034760577082200966
ChrXI,-429000.0,0.06897142857142857,0.0357223654725997,35,0.006038181833626939
ChrXI,-428000.0,0.10725714285714286,0.06373720995441445,35,0.010773554835499627
ChrXI,-427000.0,0.07082857142857144,0.032232141169487145,35,0.005448226249680449
ChrXI,-426000.0,0.060428571428571436,0.030107929104439966,35,0.005089168876736394
ChrXI,-425000.0,0.05062857142857143,0.02171484408835377,35,0.003670478574407713
ChrXI,-424000.0,0.03825714285714286,0.01583618874444163,35,0.002676804459209738
ChrXI,-423000.0,0.05771428571428572,0.02417408849619461,35,0.0040861667493485125
ChrXI,-422000.0,0.09837142857142857,0.03694597463888058,35,0.006245009532228358
ChrXI,-421000.0,0.06157142857142857,0.02846182759859424,35,0.004810926938460288
ChrXI,-420000.0,0.15597142857142857,0.0677258685976852,35,0.011447761200103617
ChrXI,-419000.0,0.15445714285714285,0.06423639377887184,35,0.010857932302125992
ChrXI,-418000.0,0.1245142857142857,0.04886137138318344,35,0.008259079183273533
ChrXI,-417000.0,0.06357142857142857,0.023628603944578438,35,0.003993963031411096
ChrXI,-416000.0,0.063,0.03033150177620621,35,0.005126959555693247
ChrXI,-415000.0,0.09448571428571428,0.0321177717238323,35,0.005428894284959223
ChrXI,-414000.0,0.023171428571428572,0.012301328752440945,35,0.00207930406678794
ChrXI,-413000.0,0.052628571428571434,0.016288006620328515,35,0.002753175619243378
ChrXI,-412000.0,0.045714285714285714,0.01196458359092374,35,0.0020223837455848382
ChrXI,-411000.0,0.03608571428571428,0.011259953579915362,35,0.001903279535222212
ChrXI,-410000.0,0.050742857142857145,0.01726326064413171,35,0.002918023636775053
ChrXI,-409000.0,0.0696,0.02755443809667563,35,0.004657550118811787
ChrXI,-408000.0,0.04557142857142857,0.019252632691302726,35,0.0032542888867559657
ChrXI,-407000.0,0.015742857142857145,0.009281046014649987,35,0.0015687831055225159
ChrXI,-406000.0,0.050885714285714284,0.019370643993927922,35,0.0032742364376599138
ChrXI,-405000.0,0.011571428571428571,0.003942869321622891,35,0.0006664665566016252
ChrXI,-404000.0,0.03268571428571428,0.013400551851172641,35,0.0022651066825457315
ChrXI,-403000.0,0.042371428571428574,0.01760027692677475,35,0.0029749897858127637
ChrXI,-402000.0,0.1162857142857143,0.050077922474157516,35,0.008464713849399804
ChrXI,-401000.0,0.0652857142857143,0.026606690256147137,35,0.004497351494845304
ChrXI,-400000.0,0.009942857142857142,0.004658596463357109,35,0.0007874465244138961
ChrXI,-399000.0,0.01657142857142857,0.005516209878945092,35,0.0009324096498331839
ChrXI,-398000.0,0.02157142857142857,0.009437988676201135,35,0.0015953112571541897
ChrXI,-397000.0,0.04642857142857143,0.015748549352962295,35,0.0026619906982916224
ChrXI,-396000.0,0.031142857142857146,0.011859825554571787,35,0.002004676405556867
