chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrIX,-357000.0,0.0,0.0,35,0.0
ChrIX,-356000.0,0.019885714285714284,0.008061423858218146,35,0.0013626293345886079
ChrIX,-355000.0,0.18548571428571428,0.06096159419164293,35,0.010304390141220048
ChrIX,-354000.0,0.1088,0.045383204978468046,35,0.007671161756153733
ChrIX,-353000.0,0.15662857142857142,0.04782448653780867,35,0.008083813655527133
ChrIX,-352000.0,0.30465714285714285,0.09483482323218088,35,0.01603001087022089
ChrIX,-351000.0,0.15774285714285713,0.056789261027655816,35,0.009599137116082328
ChrIX,-350000.0,0.2186,0.08003756470999025,35,0.013528817670551448
ChrIX,-349000.0,0.19025714285714285,0.06391968437359626,35,0.01080439864184975
ChrIX,-348000.0,0.112,0.04042276586281547,35,0.006832694511370627
ChrIX,-347000.0,0.10314285714285713,0.03344982445847095,35,0.005654052292199745
ChrIX,-346000.0,0.07657142857142858,0.02857115546087956,35,0.004829406720054451
ChrIX,-345000.0,0.0948857142857143,0.03870611095434524,35,0.006542526871411784
ChrIX,-344000.0,0.07334285714285715,0.026012375852255243,35,0.004396894025426168
ChrIX,-343000.0,0.06242857142857143,0.01709882299748025,35,0.0028902286014340487
ChrIX,-342000.0,0.04877142857142858,0.018719423247597376,35,0.0031641600407541653
ChrIX,-341000.0,0.06931428571428572,0.023259117666451768,35,0.003931508451406583
ChrIX,-340000.0,0.1479714285714286,0.05553403075077993,35,0.009386964474249186
ChrIX,-339000.0,0.08717142857142858,0.03286378814787747,35,0.005554994075935048
ChrIX,-338000.0,0.08822857142857143,0.028368463967919727,35,0.004795145604519995
ChrIX,-337000.0,0.08122857142857143,0.03163866372046718,35,0.00534791025145552
ChrIX,-336000.0,0.06422857142857144,0.02980138736830267,35,0.005037353866226735
ChrIX,-335000.0,0.08679999999999999,0.0311757824563347,35,0.005269669037492383
ChrIX,-334000.0,0.14479999999999998,0.05147003697183783,35,0.008700024147556558
ChrIX,-333000.0,0.0546,0.021800161899021057,35,0.003684899916545629
ChrIX,-332000.0,0.021514285714285715,0.012707967460408054,35,0.0021480385536230815
ChrIX,-331000.0,0.023828571428571428,0.013316256571410385,35,0.002250858179676811
ChrIX,-330000.0,0.03208571428571429,0.014918152047227622,35,0.002521627935080271
ChrIX,-329000.0,0.08525714285714285,0.03567940817989036,35,0.006030920725885956
ChrIX,-328000.0,0.07634285714285714,0.03392287347112292,35,0.005734012169347331
ChrIX,-327000.0,0.11008571428571429,0.042736106396301085,35,0.007223720430272886
ChrIX,-326000.0,0.05714285714285714,0.019696435713903487,35,0.003329305289318448
ChrIX,-325000.0,0.060771428571428567,0.026305988710117082,35,0.0044465236566391545
ChrIX,-324000.0,0.08962857142857143,0.038316089167288854,35,0.00647660115685828
ChrIX,-323000.0,0.09174285714285714,0.036457342403500154,35,0.006162415609682503
