chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrXV,-766000.0,0.0,0.0,35,0.0
ChrXV,-765000.0,0.0,0.0,35,0.0
ChrXV,-764000.0,0.0,0.0,35,0.0
ChrXV,-763000.0,0.0,0.0,35,0.0
ChrXV,-762000.0,0.0,0.0,35,0.0
ChrXV,-761000.0,0.0,0.0,35,0.0
ChrXV,-760000.0,0.0,0.0,35,0.0
ChrXV,-759000.0,0.0,0.0,35,0.0
ChrXV,-758000.0,0.0,0.0,35,0.0
ChrXV,-757000.0,0.0,0.0,35,0.0
ChrXV,-756000.0,0.0,0.0,35,0.0
ChrXV,-755000.0,0.0,0.0,35,0.0
ChrXV,-754000.0,0.0,0.0,35,0.0
ChrXV,-753000.0,0.0,0.0,35,0.0
ChrXV,-752000.0,0.0,0.0,35,0.0
ChrXV,-751000.0,0.0,0.0,35,0.0
ChrXV,-750000.0,0.0,0.0,35,0.0
ChrXV,-749000.0,0.0,0.0,35,0.0
ChrXV,-748000.0,0.0,0.0,35,0.0
ChrXV,-747000.0,0.0,0.0,35,0.0
ChrXV,-746000.0,0.0,0.0,35,0.0
ChrXV,-745000.0,0.0,0.0,35,0.0
ChrXV,-744000.0,0.0,0.0,35,0.0
ChrXV,-743000.0,0.0,0.0,35,0.0
ChrXV,-742000.0,0.0,0.0,35,0.0
ChrXV,-741000.0,0.0,0.0,35,0.0
ChrXV,-740000.0,0.0,0.0,35,0.0
ChrXV,-739000.0,0.0,0.0,35,0.0
ChrXV,-738000.0,0.0,0.0,35,0.0
ChrXV,-737000.0,0.0,0.0,35,0.0
ChrXV,-736000.0,0.0,0.0,35,0.0
ChrXV,-735000.0,0.0,0.0,35,0.0
ChrXV,-734000.0,0.0,0.0,35,0.0
ChrXV,-733000.0,0.0,0.0,35,0.0
ChrXV,-732000.0,0.0,0.0,35,0.0
ChrXV,-731000.0,0.0,0.0,35,0.0
ChrXV,-730000.0,0.0,0.0,35,0.0
ChrXV,-729000.0,0.0,0.0,35,0.0
ChrXV,-728000.0,0.0,0.0,35,0.0
ChrXV,-727000.0,0.0,0.0,35,0.0
ChrXV,-726000.0,0.0,0.0,35,0.0
ChrXV,-725000.0,0.0,0.0,35,0.0
ChrXV,-724000.0,0.0,0.0,35,0.0
ChrXV,-723000.0,0.0,0.0,35,0.0
ChrXV,-722000.0,0.0,0.0,35,0.0
ChrXV,-721000.0,0.0,0.0,35,0.0
ChrXV,-720000.0,0.0,0.0,35,0.0
ChrXV,-719000.0,0.0,0.0,35,0.0
ChrXV,-718000.0,0.0,0.0,35,0.0
ChrXV,-717000.0,0.0,0.0,35,0.0
ChrXV,-716000.0,0.0,0.0,35,0.0
ChrXV,-715000.0,0.0,0.0,35,0.0
ChrXV,-714000.0,0.0,0.0,35,0.0
ChrXV,-713000.0,0.0,0.0,35,0.0
ChrXV,-712000.0,0.0,0.0,35,0.0
ChrXV,-711000.0,0.0,0.0,35,0.0
ChrXV,-710000.0,0.0,0.0,35,0.0
ChrXV,-709000.0,0.0,0.0,35,0.0
ChrXV,-708000.0,0.0,0.0,35,0.0
ChrXV,-707000.0,0.0,0.0,35,0.0
ChrXV,-706000.0,0.0,0.0,35,0.0
ChrXV,-705000.0,0.0,0.0,35,0.0
