chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrVIII,-458000.0,0.0,0.0,35,0.0
ChrVIII,-457000.0,0.0,0.0,35,0.0
ChrVIII,-456000.0,0.0,0.0,35,0.0
ChrVIII,-455000.0,0.0,0.0,35,0.0
ChrVIII,-454000.0,0.0,0.0,35,0.0
ChrVIII,-453000.0,0.0,0.0,35,0.0
ChrVIII,-452000.0,0.0,0.0,35,0.0
ChrVIII,-451000.0,0.0,0.0,35,0.0
ChrVIII,-450000.0,0.0,0.0,35,0.0
ChrVIII,-449000.0,0.0,0.0,35,0.0
ChrVIII,-448000.0,0.0,0.0,35,0.0
ChrVIII,-447000.0,0.0,0.0,35,0.0
ChrVIII,-446000.0,0.0,0.0,35,0.0
ChrVIII,-445000.0,0.0,0.0,35,0.0
ChrVIII,-444000.0,0.0,0.0,35,0.0
ChrVIII,-443000.0,0.0,0.0,35,0.0
ChrVIII,-442000.0,0.0,0.0,35,0.0
ChrVIII,-441000.0,0.0,0.0,35,0.0
ChrVIII,-440000.0,0.0,0.0,35,0.0
ChrVIII,-439000.0,0.0,0.0,35,0.0
ChrVIII,-438000.0,0.0,0.0,35,0.0
ChrVIII,-437000.0,0.0,0.0,35,0.0
ChrVIII,-436000.0,0.0,0.0,35,0.0
ChrVIII,-435000.0,0.0,0.0,35,0.0
ChrVIII,-434000.0,0.0,0.0,35,0.0
ChrVIII,-433000.0,0.0,0.0,35,0.0
ChrVIII,-432000.0,0.0,0.0,35,0.0
ChrVIII,-431000.0,0.0,0.0,35,0.0
ChrVIII,-430000.0,0.0,0.0,35,0.0
ChrVIII,-429000.0,0.0,0.0,35,0.0
ChrVIII,-428000.0,0.0,0.0,35,0.0
ChrVIII,-427000.0,0.0,0.0,35,0.0
ChrVIII,-426000.0,0.0,0.0,35,0.0
ChrVIII,-425000.0,0.0,0.0,35,0.0
ChrVIII,-424000.0,0.0,0.0,35,0.0
ChrVIII,-423000.0,0.0,0.0,35,0.0
ChrVIII,-422000.0,0.0,0.0,35,0.0
ChrVIII,-421000.0,0.0,0.0,35,0.0
ChrVIII,-420000.0,0.0,0.0,35,0.0
ChrVIII,-419000.0,0.0,0.0,35,0.0
ChrVIII,-418000.0,0.0,0.0,35,0.0
ChrVIII,-417000.0,0.0,0.0,35,0.0
ChrVIII,-416000.0,0.0,0.0,35,0.0
ChrVIII,-415000.0,0.0,0.0,35,0.0
ChrVIII,-414000.0,0.0,0.0,35,0.0
ChrVIII,-413000.0,0.0,0.0,35,0.0
ChrVIII,-412000.0,0.0,0.0,35,0.0
ChrVIII,-411000.0,0.0,0.0,35,0.0
ChrVIII,-410000.0,0.0,0.0,35,0.0
ChrVIII,-409000.0,0.0,0.0,35,0.0
ChrVIII,-408000.0,0.0,0.0,35,0.0
ChrVIII,-407000.0,0.0,0.0,35,0.0
ChrVIII,-406000.0,0.0,0.0,35,0.0
ChrVIII,-405000.0,0.0,0.0,35,0.0
ChrVIII,-404000.0,0.0,0.0,35,0.0
ChrVIII,-403000.0,0.0,0.0,35,0.0
ChrVIII,-402000.0,0.0,0.0,35,0.0
ChrVIII,-401000.0,0.0,0.0,35,0.0
ChrVIII,-400000.0,0.0,0.0,35,0.0
ChrVIII,-399000.0,0.0,0.0,35,0.0
ChrVIII,-398000.0,0.0,0.0,35,0.0
ChrVIII,-397000.0,0.0,0.0,35,0.0
ChrVIII,-396000.0,0.0,0.0,35,0.0
ChrVIII,-395000.0,0.0,0.0,35,0.0
ChrVIII,-394000.0,0.0,0.0,35,0.0
ChrVIII,-393000.0,0.0,0.0,35,0.0
ChrVIII,-392000.0,0.0,0.0,35,0.0
ChrVIII,-391000.0,0.0,0.0,35,0.0
ChrVIII,-390000.0,0.0,0.0,35,0.0
ChrVIII,-389000.0,0.0,0.0,35,0.0
ChrVIII,-388000.0,0.0,0.0,35,0.0
ChrVIII,-387000.0,0.0,0.0,35,0.0
ChrVIII,-386000.0,0.0,0.0,35,0.0
ChrVIII,-385000.0,0.0,0.0,35,0.0
ChrVIII,-384000.0,0.0,0.0,35,0.0
ChrVIII,-383000.0,0.0,0.0,35,0.0
ChrVIII,-382000.0,0.0,0.0,35,0.0
ChrVIII,-381000.0,0.0,0.0,35,0.0
ChrVIII,-380000.0,0.0,0.0,35,0.0
ChrVIII,-379000.0,0.0,0.0,35,0.0
ChrVIII,-378000.0,0.0,0.0,35,0.0
ChrVIII,-377000.0,0.0,0.0,35,0.0
ChrVIII,-376000.0,0.0,0.0,35,0.0
ChrVIII,-375000.0,0.0,0.0,35,0.0
ChrVIII,-374000.0,0.0,0.0,35,0.0
ChrVIII,-373000.0,0.0,0.0,35,0.0
ChrVIII,-372000.0,0.0,0.0,35,0.0
ChrVIII,-371000.0,0.0,0.0,35,0.0
ChrVIII,-370000.0,0.0,0.0,35,0.0
ChrVIII,-369000.0,0.0,0.0,35,0.0
ChrVIII,-368000.0,0.0,0.0,35,0.0
ChrVIII,-367000.0,0.0,0.0,35,0.0
ChrVIII,-366000.0,0.0,0.0,35,0.0
ChrVIII,-365000.0,0.0,0.0,35,0.0
ChrVIII,-364000.0,0.0,0.0,35,0.0
ChrVIII,-363000.0,0.0,0.0,35,0.0
ChrVIII,-362000.0,0.0,0.0,35,0.0
ChrVIII,-361000.0,0.0,0.0,35,0.0
ChrVIII,-360000.0,0.0,0.0,35,0.0
ChrVIII,-359000.0,0.0,0.0,35,0.0
ChrVIII,-358000.0,0.0,0.0,35,0.0
ChrVIII,-357000.0,0.0,0.0,35,0.0
ChrVIII,-356000.0,0.0,0.0,35,0.0
ChrVIII,-355000.0,0.0,0.0,35,0.0
ChrVIII,-354000.0,0.0,0.0,35,0.0
ChrVIII,-353000.0,0.0,0.0,35,0.0
ChrVIII,-352000.0,0.0,0.0,35,0.0
ChrVIII,-351000.0,0.0,0.0,35,0.0
ChrVIII,-350000.0,0.0,0.0,35,0.0
ChrVIII,-349000.0,0.0,0.0,35,0.0
ChrVIII,-348000.0,0.0,0.0,35,0.0
ChrVIII,-347000.0,0.0,0.0,35,0.0
ChrVIII,-346000.0,0.0,0.0,35,0.0
ChrVIII,-345000.0,0.0,0.0,35,0.0
ChrVIII,-344000.0,0.0,0.0,35,0.0
ChrVIII,-343000.0,0.0,0.0,35,0.0
ChrVIII,-342000.0,0.0,0.0,35,0.0
ChrVIII,-341000.0,0.0,0.0,35,0.0
ChrVIII,-340000.0,0.0,0.0,35,0.0
ChrVIII,-339000.0,0.0,0.0,35,0.0
ChrVIII,-338000.0,0.0,0.0,35,0.0
ChrVIII,-337000.0,0.0,0.0,35,0.0
ChrVIII,-336000.0,0.0,0.0,35,0.0
ChrVIII,-335000.0,0.0,0.0,35,0.0
ChrVIII,-334000.0,0.0,0.0,35,0.0
ChrVIII,-333000.0,0.0,0.0,35,0.0
ChrVIII,-332000.0,0.0,0.0,35,0.0
ChrVIII,-331000.0,0.0,0.0,35,0.0
ChrVIII,-330000.0,0.0,0.0,35,0.0
ChrVIII,-329000.0,0.0,0.0,35,0.0
ChrVIII,-328000.0,0.0,0.0,35,0.0
ChrVIII,-327000.0,0.0,0.0,35,0.0
ChrVIII,-326000.0,0.0,0.0,35,0.0
ChrVIII,-325000.0,0.0,0.0,35,0.0
ChrVIII,-324000.0,0.0,0.0,35,0.0
ChrVIII,-323000.0,0.0,0.0,35,0.0
ChrVIII,-322000.0,0.0,0.0,35,0.0
ChrVIII,-321000.0,0.0,0.0,35,0.0
ChrVIII,-320000.0,0.0,0.0,35,0.0
ChrVIII,-319000.0,0.0,0.0,35,0.0
