chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrX,-438000.0,0.0,0.0,35,0.0
ChrX,-437000.0,0.0,0.0,35,0.0
ChrX,-436000.0,0.16297142857142857,0.05803471867277872,35,0.009809657881654285
ChrX,-435000.0,0.11365714285714286,0.040339692070001244,35,0.00681865247747995
ChrX,-434000.0,0.13145714285714286,0.04852127662906537,35,0.008201592677582787
ChrX,-433000.0,0.24485714285714286,0.079714617028919,35,0.01347422954920903
ChrX,-432000.0,0.24277142857142855,0.08166361624669453,35,0.01380367054548214
ChrX,-431000.0,0.21194285714285716,0.07390850578174855,35,0.012492817624414393
ChrX,-430000.0,0.22605714285714285,0.07925496564778721,35,0.013396534285117957
ChrX,-429000.0,0.10322857142857143,0.035951835193512895,35,0.006076969295819169
ChrX,-428000.0,0.08777142857142857,0.0290588507467637,35,0.004911842269229655
ChrX,-427000.0,0.09382857142857143,0.031088569598227988,35,0.005254927373873198
ChrX,-426000.0,0.09182857142857143,0.03658068094619611,35,0.0061832636285088045
ChrX,-425000.0,0.07422857142857142,0.028098655729082708,35,0.004749539688317212
ChrX,-424000.0,0.054000000000000006,0.018491651534424614,35,0.003125659594255213
ChrX,-423000.0,0.05697142857142857,0.01979079660478832,35,0.0033452551910007054
ChrX,-422000.0,0.06111428571428571,0.021036063471727658,35,0.003555743709173952
ChrX,-421000.0,0.11028571428571428,0.04111788749764398,35,0.006950191512816458
ChrX,-420000.0,0.12905714285714287,0.04777702060069246,35,0.008075790447785443
ChrX,-419000.0,0.07505714285714285,0.025985225278475254,35,0.0043923047408364725
ChrX,-418000.0,0.08574285714285713,0.02799825924961056,35,0.0047325695859600815
ChrX,-417000.0,0.08968571428571429,0.0386087245767764,35,0.006526065569140804
ChrX,-416000.0,0.09148571428571428,0.036980417257032154,35,0.0062508313972833175
ChrX,-415000.0,0.0672,0.02504443110577209,35,0.004233281501259698
ChrX,-414000.0,0.05022857142857143,0.023642043449909212,35,0.003996234722433446
