Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153500.0, -152500.0)",0,-153000.0,0.0
"[-152500.0, -151500.0)",1,-152000.0,0.001
"[-151500.0, -150500.0)",115,-151000.0,0.115
"[-150500.0, -149500.0)",73,-150000.0,0.073
"[-149500.0, -148500.0)",55,-149000.0,0.055
"[-148500.0, -147500.0)",26,-148000.0,0.026
"[-147500.0, -146500.0)",34,-147000.0,0.034
"[-146500.0, -145500.0)",29,-146000.0,0.029
"[-145500.0, -144500.0)",88,-145000.0,0.088
"[-144500.0, -143500.0)",46,-144000.0,0.046
"[-143500.0, -142500.0)",45,-143000.0,0.045
"[-142500.0, -141500.0)",91,-142000.0,0.091
"[-141500.0, -140500.0)",75,-141000.0,0.075
"[-140500.0, -139500.0)",85,-140000.0,0.085
"[-139500.0, -138500.0)",58,-139000.0,0.058
"[-138500.0, -137500.0)",65,-138000.0,0.065
"[-137500.0, -136500.0)",126,-137000.0,0.126
"[-136500.0, -135500.0)",70,-136000.0,0.07
"[-135500.0, -134500.0)",56,-135000.0,0.056
"[-134500.0, -133500.0)",89,-134000.0,0.089
"[-133500.0, -132500.0)",63,-133000.0,0.063
"[-132500.0, -131500.0)",49,-132000.0,0.049
"[-131500.0, -130500.0)",118,-131000.0,0.118
"[-130500.0, -129500.0)",65,-130000.0,0.065
"[-129500.0, -128500.0)",85,-129000.0,0.085
"[-128500.0, -127500.0)",89,-128000.0,0.089
"[-127500.0, -126500.0)",129,-127000.0,0.129
"[-126500.0, -125500.0)",61,-126000.0,0.061
"[-125500.0, -124500.0)",25,-125000.0,0.025
"[-124500.0, -123500.0)",38,-124000.0,0.038
"[-123500.0, -122500.0)",66,-123000.0,0.066
"[-122500.0, -121500.0)",101,-122000.0,0.101
"[-121500.0, -120500.0)",62,-121000.0,0.062
"[-120500.0, -119500.0)",100,-120000.0,0.1
"[-119500.0, -118500.0)",102,-119000.0,0.102
"[-118500.0, -117500.0)",100,-118000.0,0.1
"[-117500.0, -116500.0)",167,-117000.0,0.167
"[-116500.0, -115500.0)",79,-116000.0,0.079
"[-115500.0, -114500.0)",72,-115000.0,0.072
"[-114500.0, -113500.0)",105,-114000.0,0.105
"[-113500.0, -112500.0)",75,-113000.0,0.075
"[-112500.0, -111500.0)",53,-112000.0,0.053
"[-111500.0, -110500.0)",27,-111000.0,0.027
"[-110500.0, -109500.0)",36,-110000.0,0.036
"[-109500.0, -108500.0)",72,-109000.0,0.072
"[-108500.0, -107500.0)",103,-108000.0,0.103
"[-107500.0, -106500.0)",68,-107000.0,0.068
"[-106500.0, -105500.0)",119,-106000.0,0.119
"[-105500.0, -104500.0)",14,-105000.0,0.014
"[-104500.0, -103500.0)",39,-104000.0,0.039
"[-103500.0, -102500.0)",101,-103000.0,0.101
"[-102500.0, -101500.0)",37,-102000.0,0.037
"[-101500.0, -100500.0)",41,-101000.0,0.041
"[-100500.0, -99500.0)",39,-100000.0,0.039
"[-99500.0, -98500.0)",105,-99000.0,0.105
"[-98500.0, -97500.0)",69,-98000.0,0.069
"[-97500.0, -96500.0)",58,-97000.0,0.058
"[-96500.0, -95500.0)",8,-96000.0,0.008
"[-95500.0, -94500.0)",33,-95000.0,0.033
"[-94500.0, -93500.0)",75,-94000.0,0.075
"[-93500.0, -92500.0)",58,-93000.0,0.058
"[-92500.0, -91500.0)",32,-92000.0,0.032
"[-91500.0, -90500.0)",17,-91000.0,0.017
"[-90500.0, -89500.0)",94,-90000.0,0.094
"[-89500.0, -88500.0)",49,-89000.0,0.049
"[-88500.0, -87500.0)",12,-88000.0,0.012
"[-87500.0, -86500.0)",5,-87000.0,0.005
"[-86500.0, -85500.0)",46,-86000.0,0.046
"[-85500.0, -84500.0)",32,-85000.0,0.032
"[-84500.0, -83500.0)",46,-84000.0,0.046
"[-83500.0, -82500.0)",199,-83000.0,0.199
"[-82500.0, -81500.0)",119,-82000.0,0.119
"[-81500.0, -80500.0)",135,-81000.0,0.135
"[-80500.0, -79500.0)",134,-80000.0,0.134
"[-79500.0, -78500.0)",27,-79000.0,0.027
