Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153043, -152043)",0,-152543.0,0.0
"[-152043, -151043)",2199,-151543.0,2.199
"[-151043, -150043)",495,-150543.0,0.495
"[-150043, -149043)",2618,-149543.0,2.618
"[-149043, -148043)",3904,-148543.0,3.904
"[-148043, -147043)",1337,-147543.0,1.337
"[-147043, -146043)",1782,-146543.0,1.782
"[-146043, -145043)",3165,-145543.0,3.165
"[-145043, -144043)",3375,-144543.0,3.375
"[-144043, -143043)",589,-143543.0,0.589
"[-143043, -142043)",2180,-142543.0,2.18
"[-142043, -141043)",874,-141543.0,0.874
"[-141043, -140043)",1165,-140543.0,1.165
"[-140043, -139043)",1178,-139543.0,1.178
"[-139043, -138043)",3323,-138543.0,3.323
"[-138043, -137043)",947,-137543.0,0.947
"[-137043, -136043)",1207,-136543.0,1.207
"[-136043, -135043)",2443,-135543.0,2.443
"[-135043, -134043)",756,-134543.0,0.756
"[-134043, -133043)",1674,-133543.0,1.674
"[-133043, -132043)",597,-132543.0,0.597
"[-132043, -131043)",964,-131543.0,0.964
"[-131043, -130043)",2054,-130543.0,2.054
"[-130043, -129043)",1265,-129543.0,1.265
"[-129043, -128043)",811,-128543.0,0.811
"[-128043, -127043)",431,-127543.0,0.431
"[-127043, -126043)",963,-126543.0,0.963
"[-126043, -125043)",5103,-125543.0,5.103
"[-125043, -124043)",1010,-124543.0,1.01
"[-124043, -123043)",785,-123543.0,0.785
"[-123043, -122043)",1362,-122543.0,1.362
"[-122043, -121043)",919,-121543.0,0.919
"[-121043, -120043)",1885,-120543.0,1.885
"[-120043, -119043)",948,-119543.0,0.948
"[-119043, -118043)",516,-118543.0,0.516
"[-118043, -117043)",1076,-117543.0,1.076
"[-117043, -116043)",135,-116543.0,0.135
"[-116043, -115043)",939,-115543.0,0.939
"[-115043, -114043)",425,-114543.0,0.425
"[-114043, -113043)",195,-113543.0,0.195
"[-113043, -112043)",802,-112543.0,0.802
"[-112043, -111043)",1389,-111543.0,1.389
"[-111043, -110043)",2892,-110543.0,2.892
"[-110043, -109043)",4504,-109543.0,4.504
"[-109043, -108043)",885,-108543.0,0.885
"[-108043, -107043)",304,-107543.0,0.304
"[-107043, -106043)",831,-106543.0,0.831
"[-106043, -105043)",3421,-105543.0,3.421
"[-105043, -104043)",883,-104543.0,0.883
"[-104043, -103043)",815,-103543.0,0.815
"[-103043, -102043)",128,-102543.0,0.128
"[-102043, -101043)",44,-101543.0,0.044
"[-101043, -100043)",1153,-100543.0,1.153
"[-100043, -99043)",224,-99543.0,0.224
"[-99043, -98043)",399,-98543.0,0.399
"[-98043, -97043)",191,-97543.0,0.191
"[-97043, -96043)",773,-96543.0,0.773
"[-96043, -95043)",2200,-95543.0,2.2
"[-95043, -94043)",477,-94543.0,0.477
"[-94043, -93043)",1596,-93543.0,1.596
"[-93043, -92043)",969,-92543.0,0.969
"[-92043, -91043)",880,-91543.0,0.88
"[-91043, -90043)",1773,-90543.0,1.773
"[-90043, -89043)",1281,-89543.0,1.281
"[-89043, -88043)",2975,-88543.0,2.975
"[-88043, -87043)",983,-87543.0,0.983
"[-87043, -86043)",777,-86543.0,0.777
"[-86043, -85043)",1861,-85543.0,1.861
"[-85043, -84043)",808,-84543.0,0.808
"[-84043, -83043)",197,-83543.0,0.197
"[-83043, -82043)",3357,-82543.0,3.357
"[-82043, -81043)",715,-81543.0,0.715
"[-81043, -80043)",82,-80543.0,0.082
"[-80043, -79043)",569,-79543.0,0.569
"[-79043, -78043)",1653,-78543.0,1.653
"[-78043, -77043)",530,-77543.0,0.53
"[-77043, -76043)",1019,-76543.0,1.019
"[-76043, -75043)",932,-75543.0,0.932
"[-75043, -74043)",1871,-74543.0,1.871
"[-74043, -73043)",455,-73543.0,0.455
"[-73043, -72043)",985,-72543.0,0.985
"[-72043, -71043)",1546,-71543.0,1.546
