Distance_Bin,Value,Bin_Center,Density_per_bp
"[-557003, -556003)",0,-556503.0,0.0
"[-556003, -555003)",2248,-555503.0,2.248
"[-555003, -554003)",861,-554503.0,0.861
"[-554003, -553003)",1413,-553503.0,1.413
"[-553003, -552003)",3869,-552503.0,3.869
"[-552003, -551003)",1378,-551503.0,1.378
"[-551003, -550003)",826,-550503.0,0.826
"[-550003, -549003)",11805,-549503.0,11.805
"[-549003, -548003)",1300,-548503.0,1.3
"[-548003, -547003)",1257,-547503.0,1.257
"[-547003, -546003)",740,-546503.0,0.74
"[-546003, -545003)",1188,-545503.0,1.188
"[-545003, -544003)",3032,-544503.0,3.032
"[-544003, -543003)",636,-543503.0,0.636
"[-543003, -542003)",534,-542503.0,0.534
"[-542003, -541003)",2566,-541503.0,2.566
"[-541003, -540003)",705,-540503.0,0.705
"[-540003, -539003)",1749,-539503.0,1.749
"[-539003, -538003)",1160,-538503.0,1.16
"[-538003, -537003)",754,-537503.0,0.754
"[-537003, -536003)",1903,-536503.0,1.903
"[-536003, -535003)",372,-535503.0,0.372
"[-535003, -534003)",1470,-534503.0,1.47
"[-534003, -533003)",4267,-533503.0,4.267
"[-533003, -532003)",840,-532503.0,0.84
"[-532003, -531003)",1262,-531503.0,1.262
"[-531003, -530003)",429,-530503.0,0.429
"[-530003, -529003)",1956,-529503.0,1.956
"[-529003, -528003)",283,-528503.0,0.283
"[-528003, -527003)",822,-527503.0,0.822
"[-527003, -526003)",1996,-526503.0,1.996
"[-526003, -525003)",840,-525503.0,0.84
"[-525003, -524003)",438,-524503.0,0.438
"[-524003, -523003)",1480,-523503.0,1.48
"[-523003, -522003)",381,-522503.0,0.381
"[-522003, -521003)",1077,-521503.0,1.077
"[-521003, -520003)",1601,-520503.0,1.601
"[-520003, -519003)",41,-519503.0,0.041
"[-519003, -518003)",894,-518503.0,0.894
"[-518003, -517003)",1022,-517503.0,1.022
"[-517003, -516003)",288,-516503.0,0.288
"[-516003, -515003)",1720,-515503.0,1.72
"[-515003, -514003)",775,-514503.0,0.775
"[-514003, -513003)",756,-513503.0,0.756
"[-513003, -512003)",927,-512503.0,0.927
"[-512003, -511003)",869,-511503.0,0.869
"[-511003, -510003)",1098,-510503.0,1.098
"[-510003, -509003)",1978,-509503.0,1.978
"[-509003, -508003)",1287,-508503.0,1.287
"[-508003, -507003)",886,-507503.0,0.886
"[-507003, -506003)",763,-506503.0,0.763
"[-506003, -505003)",230,-505503.0,0.23
"[-505003, -504003)",972,-504503.0,0.972
"[-504003, -503003)",1252,-503503.0,1.252
"[-503003, -502003)",793,-502503.0,0.793
"[-502003, -501003)",1595,-501503.0,1.595
"[-501003, -500003)",1128,-500503.0,1.128
"[-500003, -499003)",1314,-499503.0,1.314
"[-499003, -498003)",5705,-498503.0,5.705
"[-498003, -497003)",939,-497503.0,0.939
"[-497003, -496003)",1408,-496503.0,1.408
"[-496003, -495003)",839,-495503.0,0.839
"[-495003, -494003)",1245,-494503.0,1.245
"[-494003, -493003)",1134,-493503.0,1.134
"[-493003, -492003)",864,-492503.0,0.864
"[-492003, -491003)",585,-491503.0,0.585
"[-491003, -490003)",236,-490503.0,0.236
"[-490003, -489003)",235,-489503.0,0.235
"[-489003, -488003)",1559,-488503.0,1.559
"[-488003, -487003)",467,-487503.0,0.467
"[-487003, -486003)",670,-486503.0,0.67
"[-486003, -485003)",163,-485503.0,0.163
"[-485003, -484003)",739,-484503.0,0.739
"[-484003, -483003)",615,-483503.0,0.615
"[-483003, -482003)",1195,-482503.0,1.195
"[-482003, -481003)",2478,-481503.0,2.478
"[-481003, -480003)",8085,-480503.0,8.085
"[-480003, -479003)",2152,-479503.0,2.152
"[-479003, -478003)",765,-478503.0,0.765
"[-478003, -477003)",204,-477503.0,0.204
"[-477003, -476003)",1251,-476503.0,1.251
"[-476003, -475003)",298,-475503.0,0.298
"[-475003, -474003)",770,-474503.0,0.77
"[-474003, -473003)",1326,-473503.0,1.326
"[-473003, -472003)",915,-472503.0,0.915
"[-472003, -471003)",780,-471503.0,0.78
"[-471003, -470003)",1747,-470503.0,1.747
"[-470003, -469003)",1076,-469503.0,1.076
"[-469003, -468003)",1992,-468503.0,1.992
"[-468003, -467003)",1096,-467503.0,1.096
"[-467003, -466003)",77,-466503.0,0.077
"[-466003, -465003)",125,-465503.0,0.125
"[-465003, -464003)",341,-464503.0,0.341
"[-464003, -463003)",206,-463503.0,0.206
"[-463003, -462003)",113,-462503.0,0.113
"[-462003, -461003)",112,-461503.0,0.112
"[-461003, -460003)",1036,-460503.0,1.036
"[-460003, -459003)",1527,-459503.0,1.527
"[-459003, -458003)",966,-458503.0,0.966
"[-458003, -457003)",1291,-457503.0,1.291
"[-457003, -456003)",894,-456503.0,0.894
"[-456003, -455003)",295,-455503.0,0.295
"[-455003, -454003)",801,-454503.0,0.801
"[-454003, -453003)",2242,-453503.0,2.242
"[-453003, -452003)",851,-452503.0,0.851
