Distance_Bin,Value,Bin_Center,Density_per_bp
"[-327642, -326642)",0,-327142.0,0.0
"[-326642, -325642)",88,-326142.0,0.088
"[-325642, -324642)",57,-325142.0,0.057
"[-324642, -323642)",48,-324142.0,0.048
"[-323642, -322642)",52,-323142.0,0.052
"[-322642, -321642)",51,-322142.0,0.051
"[-321642, -320642)",104,-321142.0,0.104
"[-320642, -319642)",53,-320142.0,0.053
"[-319642, -318642)",42,-319142.0,0.042
"[-318642, -317642)",38,-318142.0,0.038
"[-317642, -316642)",35,-317142.0,0.035
"[-316642, -315642)",48,-316142.0,0.048
"[-315642, -314642)",68,-315142.0,0.068
"[-314642, -313642)",54,-314142.0,0.054
"[-313642, -312642)",30,-313142.0,0.03
"[-312642, -311642)",42,-312142.0,0.042
"[-311642, -310642)",79,-311142.0,0.079
"[-310642, -309642)",44,-310142.0,0.044
"[-309642, -308642)",57,-309142.0,0.057
"[-308642, -307642)",63,-308142.0,0.063
"[-307642, -306642)",39,-307142.0,0.039
"[-306642, -305642)",43,-306142.0,0.043
"[-305642, -304642)",87,-305142.0,0.087
"[-304642, -303642)",45,-304142.0,0.045
"[-303642, -302642)",67,-303142.0,0.067
"[-302642, -301642)",51,-302142.0,0.051
"[-301642, -300642)",40,-301142.0,0.04
"[-300642, -299642)",73,-300142.0,0.073
"[-299642, -298642)",105,-299142.0,0.105
"[-298642, -297642)",46,-298142.0,0.046
"[-297642, -296642)",8,-297142.0,0.008
"[-296642, -295642)",8,-296142.0,0.008
"[-295642, -294642)",28,-295142.0,0.028
"[-294642, -293642)",40,-294142.0,0.04
"[-293642, -292642)",68,-293142.0,0.068
"[-292642, -291642)",50,-292142.0,0.05
"[-291642, -290642)",55,-291142.0,0.055
"[-290642, -289642)",34,-290142.0,0.034
"[-289642, -288642)",47,-289142.0,0.047
"[-288642, -287642)",57,-288142.0,0.057
"[-287642, -286642)",38,-287142.0,0.038
"[-286642, -285642)",93,-286142.0,0.093
"[-285642, -284642)",56,-285142.0,0.056
"[-284642, -283642)",34,-284142.0,0.034
"[-283642, -282642)",43,-283142.0,0.043
"[-282642, -281642)",32,-282142.0,0.032
"[-281642, -280642)",17,-281142.0,0.017
"[-280642, -279642)",21,-280142.0,0.021
"[-279642, -278642)",50,-279142.0,0.05
"[-278642, -277642)",55,-278142.0,0.055
"[-277642, -276642)",20,-277142.0,0.02
"[-276642, -275642)",21,-276142.0,0.021
"[-275642, -274642)",6,-275142.0,0.006
"[-274642, -273642)",41,-274142.0,0.041
"[-273642, -272642)",35,-273142.0,0.035
"[-272642, -271642)",14,-272142.0,0.014
"[-271642, -270642)",69,-271142.0,0.069
"[-270642, -269642)",60,-270142.0,0.06
"[-269642, -268642)",37,-269142.0,0.037
"[-268642, -267642)",67,-268142.0,0.067
"[-267642, -266642)",18,-267142.0,0.018
"[-266642, -265642)",21,-266142.0,0.021
"[-265642, -264642)",72,-265142.0,0.072
"[-264642, -263642)",25,-264142.0,0.025
"[-263642, -262642)",32,-263142.0,0.032
"[-262642, -261642)",42,-262142.0,0.042
"[-261642, -260642)",93,-261142.0,0.093
"[-260642, -259642)",40,-260142.0,0.04
"[-259642, -258642)",32,-259142.0,0.032
"[-258642, -257642)",36,-258142.0,0.036
"[-257642, -256642)",28,-257142.0,0.028
"[-256642, -255642)",80,-256142.0,0.08
"[-255642, -254642)",41,-255142.0,0.041
"[-254642, -253642)",48,-254142.0,0.048
"[-253642, -252642)",85,-253142.0,0.085
"[-252642, -251642)",74,-252142.0,0.074
"[-251642, -250642)",13,-251142.0,0.013
"[-250642, -249642)",14,-250142.0,0.014
"[-249642, -248642)",67,-249142.0,0.067
"[-248642, -247642)",35,-248142.0,0.035
"[-247642, -246642)",68,-247142.0,0.068
"[-246642, -245642)",3,-246142.0,0.003
"[-245642, -244642)",61,-245142.0,0.061
"[-244642, -243642)",65,-244142.0,0.065
"[-243642, -242642)",136,-243142.0,0.136
"[-242642, -241642)",44,-242142.0,0.044
"[-241642, -240642)",74,-241142.0,0.074
"[-240642, -239642)",83,-240142.0,0.083
"[-239642, -238642)",45,-239142.0,0.045
