Distance_Bin,Value,Bin_Center,Density_per_bp
"[-149567, -148567)",0,-149067.0,0.0
"[-148567, -147567)",1416,-148067.0,1.416
"[-147567, -146567)",1527,-147067.0,1.527
"[-146567, -145567)",5735,-146067.0,5.735
"[-145567, -144567)",2288,-145067.0,2.288
"[-144567, -143567)",11957,-144067.0,11.957
"[-143567, -142567)",2256,-143067.0,2.256
"[-142567, -141567)",2521,-142067.0,2.521
"[-141567, -140567)",979,-141067.0,0.979
"[-140567, -139567)",985,-140067.0,0.985
"[-139567, -138567)",2877,-139067.0,2.877
"[-138567, -137567)",2206,-138067.0,2.206
"[-137567, -136567)",2419,-137067.0,2.419
"[-136567, -135567)",2216,-136067.0,2.216
"[-135567, -134567)",936,-135067.0,0.936
"[-134567, -133567)",1486,-134067.0,1.486
"[-133567, -132567)",825,-133067.0,0.825
"[-132567, -131567)",2053,-132067.0,2.053
"[-131567, -130567)",774,-131067.0,0.774
"[-130567, -129567)",598,-130067.0,0.598
"[-129567, -128567)",321,-129067.0,0.321
"[-128567, -127567)",885,-128067.0,0.885
"[-127567, -126567)",1481,-127067.0,1.481
"[-126567, -125567)",1264,-126067.0,1.264
"[-125567, -124567)",2377,-125067.0,2.377
"[-124567, -123567)",599,-124067.0,0.599
"[-123567, -122567)",508,-123067.0,0.508
"[-122567, -121567)",837,-122067.0,0.837
"[-121567, -120567)",2229,-121067.0,2.229
"[-120567, -119567)",2884,-120067.0,2.884
"[-119567, -118567)",868,-119067.0,0.868
"[-118567, -117567)",822,-118067.0,0.822
"[-117567, -116567)",1259,-117067.0,1.259
"[-116567, -115567)",5465,-116067.0,5.465
"[-115567, -114567)",1894,-115067.0,1.894
"[-114567, -113567)",1080,-114067.0,1.08
"[-113567, -112567)",1289,-113067.0,1.289
"[-112567, -111567)",1681,-112067.0,1.681
"[-111567, -110567)",348,-111067.0,0.348
"[-110567, -109567)",530,-110067.0,0.53
"[-109567, -108567)",384,-109067.0,0.384
"[-108567, -107567)",1077,-108067.0,1.077
"[-107567, -106567)",329,-107067.0,0.329
"[-106567, -105567)",699,-106067.0,0.699
"[-105567, -104567)",1682,-105067.0,1.682
"[-104567, -103567)",839,-104067.0,0.839
"[-103567, -102567)",1944,-103067.0,1.944
"[-102567, -101567)",916,-102067.0,0.916
"[-101567, -100567)",4026,-101067.0,4.026
"[-100567, -99567)",1280,-100067.0,1.28
"[-99567, -98567)",1626,-99067.0,1.626
"[-98567, -97567)",1274,-98067.0,1.274
"[-97567, -96567)",1125,-97067.0,1.125
"[-96567, -95567)",972,-96067.0,0.972
"[-95567, -94567)",711,-95067.0,0.711
"[-94567, -93567)",498,-94067.0,0.498
"[-93567, -92567)",936,-93067.0,0.936
"[-92567, -91567)",2679,-92067.0,2.679
"[-91567, -90567)",607,-91067.0,0.607
"[-90567, -89567)",5269,-90067.0,5.269
"[-89567, -88567)",178,-89067.0,0.178
"[-88567, -87567)",144,-88067.0,0.144
"[-87567, -86567)",818,-87067.0,0.818
"[-86567, -85567)",349,-86067.0,0.349
"[-85567, -84567)",405,-85067.0,0.405
"[-84567, -83567)",2702,-84067.0,2.702
"[-83567, -82567)",3308,-83067.0,3.308
"[-82567, -81567)",814,-82067.0,0.814
"[-81567, -80567)",1088,-81067.0,1.088
"[-80567, -79567)",1927,-80067.0,1.927
"[-79567, -78567)",102,-79067.0,0.102
"[-78567, -77567)",452,-78067.0,0.452
"[-77567, -76567)",289,-77067.0,0.289
"[-76567, -75567)",142,-76067.0,0.142
"[-75567, -74567)",1395,-75067.0,1.395
"[-74567, -73567)",6130,-74067.0,6.13
"[-73567, -72567)",793,-73067.0,0.793
"[-72567, -71567)",343,-72067.0,0.343
"[-71567, -70567)",1234,-71067.0,1.234
"[-70567, -69567)",190,-70067.0,0.19
"[-69567, -68567)",2044,-69067.0,2.044
"[-68567, -67567)",2493,-68067.0,2.493
"[-67567, -66567)",1842,-67067.0,1.842
"[-66567, -65567)",1047,-66067.0,1.047
"[-65567, -64567)",1326,-65067.0,1.326
"[-64567, -63567)",487,-64067.0,0.487
"[-63567, -62567)",165,-63067.0,0.165
"[-62567, -61567)",309,-62067.0,0.309
"[-61567, -60567)",1202,-61067.0,1.202
