Position,Value,Nucleosome_Distance,Centromere_Distance
12,6,221,556003
21,29,212,555994
45,1,188,555970
49,5,184,555966
56,3,177,555959
57,2,176,555958
58,60,175,555957
61,3,172,555954
62,9,171,555953
63,1,170,555952
65,26,168,555950
66,106,167,555949
68,28,165,555947
69,37,164,555946
70,23,163,555945
71,50,162,555944
72,1,161,555943
73,109,160,555942
74,28,159,555941
75,7,158,555940
76,414,157,555939
80,7,153,555935
81,21,152,555934
85,10,148,555930
86,2,147,555929
87,2,146,555928
88,71,145,555927
90,3,143,555925
91,2,142,555924
92,2,141,555923
96,1,137,555919
99,19,134,555916
101,2,132,555914
102,4,131,555913
103,5,130,555912
106,44,127,555909
107,1,126,555908
109,4,124,555906
111,7,122,555904
113,26,120,555902
114,5,119,555901
115,12,118,555900
116,18,117,555899
117,4,116,555898
119,25,114,555896
120,1,113,555895
121,24,112,555894
123,15,110,555892
125,9,108,555890
127,46,106,555888
129,32,104,555886
131,19,102,555884
132,12,101,555883
133,113,100,555882
134,5,99,555881
135,1,98,555880
136,24,97,555879
137,24,96,555878
139,104,94,555876
140,15,93,555875
141,19,92,555874
143,18,90,555872
144,29,89,555871
145,8,88,555870
147,155,86,555868
149,5,84,555866
150,2,83,555865
151,3,82,555864
152,23,81,555863
153,10,80,555862
154,4,79,555861
155,12,78,555860
158,7,75,555857
159,6,74,555856
160,1,73,555855
162,5,71,555853
164,9,69,555851
165,1,68,555850
166,2,67,555849
167,2,66,555848
169,1,64,555846
172,4,61,555843
175,61,58,555840
177,6,56,555838
178,1,55,555837
179,7,54,555836
182,13,51,555833
183,3,50,555832
185,26,48,555830
188,13,45,555827
189,10,44,555826
191,5,42,555824
192,8,41,555823
193,4,40,555822
195,1,38,555820
196,21,37,555819
199,4,34,555816
200,9,33,555815
201,100,32,555814
203,7,30,555812
206,1,27,555809
208,5,25,555807
216,1,17,555799
223,1,10,555792
229,2,4,555786
232,1,1,555783
233,3,0,555782
234,2,1,555781
240,4,7,555775
243,1,10,555772
244,2,11,555771
245,1,12,555770
248,3,15,555767
251,7,18,555764
252,1,19,555763
253,1,20,555762
261,1,28,555754
265,2,32,555750
267,2,34,555748
270,2,37,555745
276,6,43,555739
280,2,47,555735
282,13,49,555733
285,1,52,555730
286,3,53,555729
289,1,56,555726
291,1,58,555724
298,12,65,555717
299,3,66,555716
301,8,68,555714
302,1,69,555713
305,16,72,555710
306,3,73,555709
310,17,77,555705
313,1,80,555702
314,17,79,555701
317,12,76,555698
322,33,71,555693
329,1,64,555686
330,8,63,555685
331,19,62,555684
334,45,59,555681
337,4,56,555678
339,30,54,555676
340,6,53,555675
343,9,50,555672
345,1,48,555670
349,49,44,555666
354,2,39,555661
356,5,37,555659
357,4,36,555658
358,2,35,555657
360,5,33,555655
364,13,29,555651
367,3,26,555648
371,4,22,555644
380,13,13,555635
384,1,9,555631
385,1,8,555630
386,11,7,555629
392,43,1,555623
401,4,8,555614
411,2,18,555604
418,2,25,555597
427,1,34,555588
428,6,35,555587
435,1,42,555580
439,6,46,555576
443,3,50,555572
445,21,52,555570
450,3,57,555565
455,32,62,555560
460,13,67,555555
467,1,70,555548
473,3,64,555542
474,7,63,555541
478,11,59,555537
482,1,55,555533
485,2,52,555530
488,5,49,555527
489,6,48,555526
492,13,45,555523
493,4,44,555522
498,4,39,555517
503,1,34,555512
513,52,24,555502
514,3,23,555501
516,12,21,555499
520,20,17,555495
522,32,15,555493
524,16,13,555491
525,1,12,555490
526,2,11,555489
528,7,9,555487
530,4,7,555485
531,4,6,555484
532,22,5,555483
533,3,4,555482
536,21,1,555479
538,13,1,555477
539,9,2,555476
540,21,3,555475
544,11,7,555471
545,17,8,555470
547,12,10,555468
548,3,11,555467
550,5,13,555465
554,2,17,555461
555,9,18,555460
558,8,21,555457
561,3,24,555454
566,4,29,555449
571,1,34,555444
576,11,39,555439
584,2,47,555431
586,7,49,555429
589,1,52,555426
594,19,57,555421
600,5,63,555415
602,14,65,555413
605,3,68,555410
608,7,71,555407
611,3,70,555404
612,3,69,555403
613,3,68,555402
615,1,66,555400
616,6,65,555399
622,14,59,555393
627,2,54,555388
628,3,53,555387
630,9,51,555385
633,3,48,555382
634,2,47,555381
635,1,46,555380
637,7,44,555378
638,4,43,555377
639,12,42,555376
642,9,39,555373
647,18,34,555368
648,7,33,555367
651,4,30,555364
654,8,27,555361
657,7,24,555358
658,12,23,555357
660,8,21,555355
663,6,18,555352
666,8,15,555349
669,31,12,555346
671,13,10,555344
674,8,7,555341
675,3,6,555340
677,10,4,555338
678,10,3,555337
680,2,1,555335
682,10,1,555333
686,4,5,555329
687,1,6,555328
688,22,7,555327
689,14,8,555326
690,1,9,555325
694,53,13,555321
700,2,19,555315
702,1,21,555313
704,3,23,555311
708,230,27,555307
713,1,32,555302
717,1,36,555298
739,3,58,555276
740,8,59,555275
742,1,61,555273
744,2,63,555271
748,4,67,555267
752,1,71,555263
754,6,73,555261
759,19,78,555256
761,1,80,555254
762,2,79,555253
768,11,73,555247
772,4,69,555243
777,6,64,555238
781,1,60,555234
784,1,57,555231
785,2,56,555230
793,1,48,555222
796,4,45,555219
799,1,42,555216
802,1,39,555213
807,1,34,555208
813,2,28,555202
817,21,24,555198
824,9,17,555191
826,9,15,555189
830,2,11,555185
837,3,4,555178
838,1,3,555177
839,2,2,555176
843,10,2,555172
845,4,4,555170
848,2,7,555167
850,1,9,555165
869,4,28,555146
876,5,35,555139
