Position,Value,Nucleosome_Distance,Centromere_Distance
22,11,199,496957
57,1,164,496922
66,2,155,496913
70,1,151,496909
140,1,81,496839
147,11,74,496832
165,3,56,496814
168,11,53,496811
179,1,42,496800
185,1,36,496794
186,2,35,496793
189,1,32,496790
190,1,31,496789
217,85,4,496762
224,8,3,496755
234,2,13,496745
254,1,33,496725
257,3,36,496722
263,5,42,496716
264,1,43,496715
266,12,45,496713
273,95,52,496706
283,13,62,496696
289,49,68,496690
294,3,71,496685
295,26,70,496684
299,22,66,496680
303,4,62,496676
308,55,57,496671
312,66,53,496667
314,3,51,496665
317,27,48,496662
319,24,46,496660
322,36,43,496657
329,27,36,496650
348,3,17,496631
363,167,2,496616
370,1,5,496609
371,40,6,496608
373,73,8,496606
375,184,10,496604
379,5,14,496600
381,62,16,496598
383,7,18,496596
384,13,19,496595
385,25,20,496594
386,3,21,496593
388,7,23,496591
389,5,24,496590
391,19,26,496588
392,4,27,496587
393,7,28,496586
399,10,34,496580
401,4,36,496578
403,26,38,496576
404,54,39,496575
406,72,41,496573
407,35,42,496572
409,16,44,496570
411,1232,46,496568
412,2,47,496567
414,164,49,496565
417,94,52,496562
420,1,55,496559
421,7,56,496558
422,4,57,496557
423,54,58,496556
425,102,60,496554
426,34,61,496553
427,15,62,496552
429,9,64,496550
433,129,68,496546
437,7,72,496542
438,30,73,496541
440,1,75,496539
444,9,79,496535
452,3,87,496527
456,48,91,496523
460,21,95,496519
474,290,109,496505
483,1,114,496496
495,11,102,496484
497,1445,100,496482
505,22,92,496474
537,5,60,496442
539,19,58,496440
548,1,49,496431
552,1,45,496427
559,2,38,496420
568,1,29,496411
755,1,106,496224
768,3,93,496211
775,1,86,496204
795,2,66,496184
804,2,57,496175
6282,5,29,490697
6288,1,35,490691
6303,69,50,490676
6306,11,53,490673
6314,40,61,490665
6321,20,68,490658
6329,1,68,490650
6333,1,64,490646
6364,1,33,490615
6367,2,30,490612
6399,13,2,490580
6403,5,6,490576
6407,10,10,490572
6415,2,18,490564
6416,3,19,490563
6419,1,22,490560
6420,2,23,490559
6433,2,36,490546
6439,1,42,490540
6445,2,48,490534
6455,6,58,490524
6464,10,67,490515
6474,6,77,490505
6768,1,51,490211
6801,1,64,490178
6838,1,27,490141
6914,12,49,490065
6925,12,60,490054
6934,1,69,490045
6939,29,74,490040
6945,50,80,490034
6962,3,97,490017
6968,3,103,490011
6972,10,107,490007
6978,4,113,490001
6979,1,114,490000
7015,2,146,489964
7020,1,141,489959
7029,5,132,489950
7037,56,124,489942
7045,79,116,489934
7049,43,112,489930
7054,1,107,489925
7057,6,104,489922
7060,42,101,489919
7064,5,97,489915
7067,4,94,489912
7068,19,93,489911
7071,7,90,489908
7072,1,89,489907
7074,22,87,489905
7076,5,85,489903
7078,4,83,489901
7080,20,81,489899
7086,10,75,489893
7087,1,74,489892
7094,1,67,489885
7100,2,61,489879
7119,1,42,489860
7124,11,37,489855
7195,14,34,489784
7202,1,41,489777
7227,40,66,489752
7231,12,70,489748
7239,1,74,489740
7242,17,71,489737
7250,36,63,489729
7256,2,57,489723
7266,1298,47,489713
7358,1,45,489621
7368,1,55,489611
7428,1,45,489551
7436,1,37,489543
7439,1,34,489540
7491,3,18,489488
7550,1,77,489429
7559,2,86,489420
7564,1,81,489415
7567,31,78,489412
7569,31,76,489410
7596,1,49,489383
7602,45,43,489377
7607,24,38,489372
7612,1,33,489367
7625,9,20,489354
7650,11,5,489329
7664,12,19,489315
7668,1,23,489311
7717,3,72,489262
7724,7,79,489255
7729,2,84,489250
7731,2,86,489248
7732,3,87,489247
7737,52,92,489242
7745,7,88,489234
7750,11,83,489229
7752,1,81,489227
7758,2,75,489221
7761,1,72,489218
7765,1,68,489214
7768,3,65,489211
7778,1,55,489201
7781,3,52,489198
7788,1,45,489191
7789,1,44,489190
7792,3,41,489187
7800,2,33,489179
7808,1,25,489171
7812,2,21,489167
7816,558,17,489163
7824,2,9,489155
7830,10,3,489149
7867,1,34,489112
7874,2,41,489105
7880,6,47,489099
7886,1,53,489093
7892,5,59,489087
7898,2,65,489081
7903,1,70,489076
7905,2,72,489074
7912,1,79,489067
7916,8,83,489063
7919,2,86,489060
7920,5,87,489059
7930,7,97,489049
7931,4,98,489048
7932,14,99,489047
7935,15,102,489044
7940,2,97,489039
7942,2,95,489037
7980,5,57,488999
8064,2,27,488915
8073,3,36,488906
8075,3,38,488904
8078,3,41,488901
8086,2,49,488893
8087,3,50,488892
8088,1,51,488891
8096,3,59,488883
8100,3,63,488879
8107,1,70,488872
8113,3,68,488866
8116,12,65,488863
8119,2,62,488860
8120,2,61,488859
8124,2,57,488855
8128,36,53,488851
8136,22,45,488843
8141,33,40,488838
8147,10,34,488832
8153,1,28,488826
8186,1,5,488793
8232,21,51,488747
8237,58,56,488742
8246,7,65,488733
8253,20,72,488726
8275,1,66,488704
8279,1,62,488700
8294,1,47,488685
8312,1,29,488667
8323,6,18,488656
8345,1,4,488634
8350,1,9,488629
8359,5,18,488620
8382,10,41,488597
8439,2,50,488540
8462,3,27,488517
8528,2,39,488451
8571,1,46,488408
8597,1,20,488382
8714,34,31,488265
8731,11,14,488248
8781,2,36,488198
8823,1,66,488156
8826,7,63,488153
8848,67,41,488131
8856,15,33,488123
8870,7,19,488109
8879,1,10,488100
8881,4,8,488098
8884,34,5,488095
8887,7,2,488092
8892,1,3,488087
8904,1,15,488075
8912,1,23,488067
8957,1,68,488022
8977,1,60,488002
8999,1,38,487980
9010,5,27,487969
9065,36,28,487914
9068,1,31,487911
9076,22,39,487903
9096,1,59,487883
9109,1,72,487870
9118,1,67,487861
9141,1,44,487838
9151,1,34,487828
9241,3,56,487738
9244,14,59,487735
9257,5,72,487722
9266,1,63,487713
9270,1,59,487709
9286,2,43,487693
9304,1,25,487675
9356,21,27,487623
9444,6,65,487535
9606,19,63,487373
9618,1,51,487361
9622,1,47,487357
9630,26,39,487349
9635,2,34,487344
9643,2,26,487336
9661,13,8,487318
9698,8,29,487281
9714,1,45,487265
9751,3,78,487228
9759,1,70,487220
9766,10,63,487213
9773,4,56,487206
9802,1,27,487177
9897,9,68,487082
9913,2,84,487066
9916,4,87,487063
9920,1,85,487059
9923,12,82,487056
9946,15,59,487033
9953,1,52,487026
9967,8,38,487012
9976,4,29,487003
9985,39,20,486994
10093,2,80,486886
10097,1,76,486882
10098,5,75,486881
10104,5,69,486875
10110,6,63,486869
10121,17,52,486858
10141,6,32,486838
10263,8,90,486716
10282,3,109,486697
10289,1,116,486690
10291,16,118,486688
10292,6,119,486687
10293,1,120,486686
10301,49,128,486678
10306,1,133,486673
10314,10,141,486665
10326,2,153,486653
10349,9,136,486630
10358,54,127,486621
10368,9,117,486611
10377,7,108,486602
10379,17,106,486600
10382,19,103,486597
10383,4,102,486596
10390,35,95,486589
10392,14,93,486587
10396,1,89,486583
10397,19,88,486582
10398,13,87,486581
10399,16,86,486580
10400,9,85,486579
10403,8,82,486576
10407,28,78,486572
10408,12,77,486571
10410,26,75,486569
10414,16,71,486565
10415,2,70,486564
10416,45,69,486563
10420,9,65,486559
10423,17,62,486556
10430,7,55,486549
10446,5,39,486533
10455,8,30,486524
10461,10,24,486518
10474,1,11,486505
10504,1,19,486475
10518,1,33,486461
10531,1,46,486448
10534,1,49,486445
10539,7,54,486440
10545,2,60,486434
10565,14,80,486414
10567,1,82,486412
10576,8,81,486403
10586,23,71,486393
10593,21,64,486386
10594,16,63,486385
10596,2,61,486383
10605,15,52,486374
10609,1,48,486370
10614,63,43,486365
10629,1,28,486350
10648,25,9,486331
10665,38,8,486314
10671,1,14,486308
10706,1,49,486273
10712,2,55,486267
10721,24,64,486258
10725,16,68,486254
10733,11,76,486246
10743,12,78,486236
10772,8,49,486207
10774,1,47,486205
10783,10,38,486196
10798,7,23,486181
10804,1,17,486175
10843,1,22,486136
10851,30,30,486128
10869,1,48,486110
10881,14,60,486098
10901,1,80,486078
10905,3,84,486074
10917,2,96,486062
10935,1,90,486044
10948,3,77,486031
10958,2,67,486021
10970,1,55,486009
10973,67,52,486006
10979,7,46,486000
11004,1,21,485975
11008,8,17,485971
11014,1,11,485965
11016,14,9,485963
11028,36,3,485951
11052,4,27,485927
11074,8,49,485905
11090,3,65,485889
11102,1,67,485877
11110,5,59,485869
11112,2,57,485867
11119,5,50,485860
11149,1,20,485830
11152,5,17,485827
11155,2,14,485824
11164,1,5,485815
11208,5,39,485771
11241,1,56,485738
11246,1,51,485733
11248,1,49,485731
11263,2,34,485716
11266,1,31,485713
11273,1,24,485706
11278,19,19,485701
11282,6,15,485697
