Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",2849,500.0,2.849
"[1000, 2000)",3134,1500.0,3.134
"[2000, 3000)",8445,2500.0,8.445
"[3000, 4000)",3250,3500.0,3.25
"[4000, 5000)",3714,4500.0,3.714
"[5000, 6000)",5038,5500.0,5.038
"[6000, 7000)",787,6500.0,0.787
"[7000, 8000)",5270,7500.0,5.27
"[8000, 9000)",40,8500.0,0.04
"[9000, 10000)",15382,9500.0,15.382
"[10000, 11000)",6308,10500.0,6.308
"[11000, 12000)",6252,11500.0,6.252
"[12000, 13000)",5088,12500.0,5.088
"[13000, 14000)",1567,13500.0,1.567
"[14000, 15000)",1151,14500.0,1.151
"[15000, 16000)",38,15500.0,0.038
"[16000, 17000)",17651,16500.0,17.651
"[17000, 18000)",5206,17500.0,5.206
"[18000, 19000)",6846,18500.0,6.846
"[19000, 20000)",1498,19500.0,1.498
"[20000, 21000)",6067,20500.0,6.067
"[21000, 22000)",178,21500.0,0.178
"[22000, 23000)",559,22500.0,0.559
"[23000, 24000)",1696,23500.0,1.696
"[24000, 25000)",21,24500.0,0.021
"[25000, 26000)",3565,25500.0,3.565
"[26000, 27000)",922,26500.0,0.922
"[27000, 28000)",1135,27500.0,1.135
"[28000, 29000)",4418,28500.0,4.418
"[29000, 30000)",1177,29500.0,1.177
"[30000, 31000)",1055,30500.0,1.055
"[31000, 32000)",1863,31500.0,1.863
"[32000, 33000)",3928,32500.0,3.928
"[33000, 34000)",2059,33500.0,2.059
"[34000, 35000)",1069,34500.0,1.069
"[35000, 36000)",3513,35500.0,3.513
"[36000, 37000)",580,36500.0,0.58
"[37000, 38000)",123,37500.0,0.123
"[38000, 39000)",5143,38500.0,5.143
"[39000, 40000)",26,39500.0,0.026
"[40000, 41000)",3251,40500.0,3.251
"[41000, 42000)",1294,41500.0,1.294
"[42000, 43000)",126,42500.0,0.126
"[43000, 44000)",3229,43500.0,3.229
"[44000, 45000)",1818,44500.0,1.818
"[45000, 46000)",6166,45500.0,6.166
"[46000, 47000)",195,46500.0,0.195
"[47000, 48000)",51,47500.0,0.051
"[48000, 49000)",31,48500.0,0.031
"[49000, 50000)",16,49500.0,0.016
"[50000, 51000)",16,50500.0,0.016
"[51000, 52000)",300,51500.0,0.3
"[52000, 53000)",153,52500.0,0.153
"[53000, 54000)",2500,53500.0,2.5
"[54000, 55000)",2130,54500.0,2.13
"[55000, 56000)",958,55500.0,0.958
"[56000, 57000)",143,56500.0,0.143
"[57000, 58000)",36,57500.0,0.036
"[58000, 59000)",35,58500.0,0.035
"[59000, 60000)",1520,59500.0,1.52
"[60000, 61000)",423,60500.0,0.423
