Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-590000.0,,,0
-580000.0,,,0
-570000.0,,,0
-560000.0,,,0
-550000.0,,,0
-540000.0,,,0
-530000.0,,,0
-520000.0,,,0
-510000.0,,,0
-500000.0,,,0
-490000.0,,,0
-480000.0,,,0
-470000.0,,,0
-460000.0,,,0
-450000.0,,,0
-440000.0,,,0
-430000.0,,,0
-420000.0,,,0
-410000.0,,,0
-400000.0,,,0
-390000.0,,,0
-380000.0,,,0
-370000.0,,,0
-360000.0,,,0
-350000.0,,,0
-340000.0,,,0
-330000.0,,,0
-320000.0,,,0
-310000.0,,,0
-300000.0,,,0
-290000.0,,,0
-280000.0,,,0
-270000.0,,,0
-260000.0,,,0
-250000.0,,,0
-240000.0,4.306878306878307,5.980554063406233,189
-230000.0,5.932384341637011,8.692553270577184,562
-220000.0,4.356687898089172,7.140768735389289,314
-210000.0,5.201612903225806,7.329453341292008,496
-200000.0,3.848,6.116152018060161,375
-190000.0,5.237373737373737,7.718412453788809,396
-180000.0,4.729257641921397,7.820130897466163,229
-170000.0,5.2482993197278915,8.484652707613021,294
-160000.0,4.661616161616162,6.918792287304512,198
-150000.0,5.905339805825243,8.371732685457484,412
-140000.0,5.566666666666666,8.824499695268562,300
-130000.0,4.556451612903226,7.355960891503254,248
-120000.0,5.874551971326165,8.429267554608844,279
-110000.0,5.755172413793104,8.616716922575781,290
-100000.0,6.883374689826303,9.483360474882929,403
-90000.0,5.755775577557756,8.580728328729124,303
-80000.0,5.703363914373089,8.657105719980246,327
-70000.0,7.674329501915709,10.055568831288394,522
-60000.0,5.153558052434457,7.967675324373146,267
-50000.0,6.512195121951219,9.249917600160341,410
-40000.0,7.161659513590844,9.39568977530745,699
-30000.0,6.854700854700854,9.094803992025398,468
-20000.0,6.863563402889246,9.334219698411236,623
-10000.0,4.569196428571429,7.7505653846902405,448
0.0,8.516414141414142,10.40906603140848,792
10000.0,8.97911227154047,11.558866997665977,766
20000.0,7.164439876670093,9.87294228286142,973
30000.0,7.465635738831615,10.340403577849358,582
40000.0,9.434722222222222,11.447706097203998,720
50000.0,7.247678018575852,9.78815765636945,323
60000.0,6.407294832826747,8.92574764450678,329
70000.0,5.819070904645477,8.198309732377734,409
80000.0,4.797297297297297,6.918359854010588,222
90000.0,6.7846153846153845,8.603925869094507,325
100000.0,7.405,10.160909664642856,400
110000.0,5.788079470198675,9.024226729205594,302
120000.0,4.841628959276018,7.837977769568401,221
130000.0,6.977839335180056,9.43631029509025,361
140000.0,6.161125319693094,8.758124302298473,391
150000.0,5.566552901023891,8.625375159287795,293
160000.0,2.9038461538461537,3.7942729046245134,208
170000.0,5.975206611570248,8.92026943506811,363
180000.0,5.555555555555555,7.698319074680653,306
190000.0,5.639285714285714,8.047477366298429,280
200000.0,4.4393063583815024,7.530794422392836,173
210000.0,5.794666666666667,9.1106081046026,375
220000.0,6.678391959798995,9.870734492495945,199
230000.0,4.5111940298507465,6.744943012869394,268
240000.0,5.713793103448276,8.182444882044924,290
250000.0,5.1678832116788325,7.498052829594815,274
260000.0,5.282786885245901,9.035250515181671,244
270000.0,3.90625,7.5190203842832455,192
280000.0,3.6620689655172414,6.011817863424383,145
290000.0,3.5816326530612246,5.864143051719567,196
300000.0,5.7304964539007095,9.125755997639706,282
310000.0,4.702702702702703,7.2836450953499465,222
320000.0,5.0,7.363967207240668,308
330000.0,5.1069767441860465,7.881878996670035,215
340000.0,5.104,8.5998262801171,250
350000.0,4.911764705882353,7.73655253626151,204
360000.0,6.038297872340426,9.361828141458753,235
370000.0,4.54140127388535,6.764813229043691,157
380000.0,5.930787589498807,8.918422527723358,419
390000.0,4.450199203187251,7.12688641414744,251
400000.0,5.139097744360902,7.877805791495701,266
410000.0,4.76158940397351,7.305128230365302,302
420000.0,4.752293577981652,8.232962816805859,218
430000.0,6.2151394422310755,9.219193559117743,251
440000.0,5.367041198501872,7.90118244756599,267
450000.0,4.246376811594203,6.8861880836456395,207
460000.0,4.968152866242038,8.046526353250457,314
470000.0,6.073943661971831,9.543548536482268,284
480000.0,5.132420091324201,8.43571476318593,219
490000.0,4.411255411255412,7.257958371431869,231
500000.0,4.375494071146245,6.858932324488201,253
510000.0,4.909836065573771,6.900234502319952,244
520000.0,4.1571428571428575,6.814638860751221,210
530000.0,5.060483870967742,7.694598963312937,248
540000.0,3.9377593360995853,6.1148951987617535,241
550000.0,5.874587458745874,8.709292122950556,303
560000.0,5.118852459016393,8.457483422284925,244
570000.0,4.205962059620596,6.528022139431243,369
580000.0,,,0
590000.0,,,0
