Position,Value,Nucleosome_Distance,Centromere_Distance
4,7,75,449762
9,1,70,449757
12,1,67,449754
18,5,61,449748
23,4,56,449743
49,5,30,449717
52,2,27,449714
56,9,23,449710
63,1,16,449703
74,2,5,449692
80,1,1,449686
104,1,25,449662
138,1,59,449628
141,3,62,449625
191,1,112,449575
202,4,115,449564
224,7,93,449542
240,27,77,449526
244,27,73,449522
264,1825,53,449502
286,112,31,449480
297,121,20,449469
302,63,15,449464
304,1,13,449462
305,24,12,449461
307,3,10,449459
310,52,7,449456
325,2,8,449441
331,5,14,449435
334,9,17,449432
337,1,20,449429
339,8,22,449427
340,23,23,449426
342,150,25,449424
345,8,28,449421
347,1,30,449419
360,4,43,449406
370,1,53,449396
377,6,60,449389
379,1,62,449387
380,7,63,449386
383,12,66,449383
386,19,69,449380
389,3,72,449377
391,16,74,449375
392,14,75,449374
394,6,77,449372
396,24,79,449370
404,1,73,449362
411,1,66,449355
414,1,63,449352
415,8,62,449351
417,2,60,449349
421,1,56,449345
422,2,55,449344
426,1,51,449340
435,20,42,449331
454,1,23,449312
475,5,2,449291
486,4,9,449280
491,3,14,449275
492,7,15,449274
500,26,23,449266
502,3,25,449264
503,3,26,449263
509,9,32,449257
516,3,39,449250
518,1,41,449248
529,5,52,449237
534,24,57,449232
540,14,63,449226
543,18,66,449223
545,13,68,449221
551,1,74,449215
552,16,75,449214
554,1,77,449212
556,1,79,449210
557,2,80,449209
562,3,85,449204
563,4,86,449203
571,1,94,449195
588,3,111,449178
595,9,118,449171
597,8,120,449169
598,6,119,449168
601,10,116,449165
604,10,113,449162
606,6,111,449160
607,1,110,449159
608,11,109,449158
612,5,105,449154
614,3,103,449152
617,2,100,449149
620,3,97,449146
628,10,89,449138
674,1,43,449092
677,37,40,449089
683,43,34,449083
692,25,25,449074
709,25,8,449057
727,1,10,449039
731,1,14,449035
791,18,74,448975
798,2,81,448968
801,11,84,448965
812,1,95,448954
814,1,97,448952
830,2,113,448936
832,5,115,448934
840,5,123,448926
842,1,125,448924
852,2,135,448914
860,2,143,448906
861,2,144,448905
896,8,113,448870
905,4,104,448861
909,1,100,448857
911,3,98,448855
915,4,94,448851
918,1,91,448848
923,3,86,448843
924,1,85,448842
927,4,82,448839
1000,1,9,448766
1007,1,2,448759
1025,2,16,448741
1033,1,24,448733
1038,3,29,448728
1049,1,40,448717
1052,5,43,448714
1062,6,53,448704
1064,5,55,448702
1067,4,58,448699
1073,12,64,448693
1083,7,54,448683
1091,1,46,448675
1098,8,39,448668
1101,1,36,448665
1121,1,16,448645
1129,7,8,448637
1157,1,20,448609
1186,1,49,448580
1194,2,57,448572
1200,3,63,448566
1276,2,5,448490
1293,1,12,448473
1314,1,33,448452
1330,7,49,448436
1332,14,51,448434
1337,3,56,448429
