Distance_Bin,Value,Bin_Center,Density_per_bp
"[-497978, -496978)",0,-497478.0,0.0
"[-496978, -495978)",1627,-496478.0,1.627
"[-495978, -494978)",0,-495478.0,0.0
"[-494978, -493978)",0,-494478.0,0.0
"[-493978, -492978)",0,-493478.0,0.0
"[-492978, -491978)",0,-492478.0,0.0
"[-491978, -490978)",0,-491478.0,0.0
"[-490978, -489978)",336,-490478.0,0.336
"[-489978, -488978)",596,-489478.0,0.596
"[-488978, -487978)",375,-488478.0,0.375
"[-487978, -486978)",195,-487478.0,0.195
"[-486978, -485978)",732,-486478.0,0.732
"[-485978, -484978)",488,-485478.0,0.488
"[-484978, -483978)",722,-484478.0,0.722
"[-483978, -482978)",806,-483478.0,0.806
"[-482978, -481978)",2223,-482478.0,2.223
"[-481978, -480978)",320,-481478.0,0.32
"[-480978, -479978)",838,-480478.0,0.838
"[-479978, -478978)",1066,-479478.0,1.066
"[-478978, -477978)",1086,-478478.0,1.086
"[-477978, -476978)",579,-477478.0,0.579
"[-476978, -475978)",3591,-476478.0,3.591
"[-475978, -474978)",69,-475478.0,0.069
"[-474978, -473978)",1763,-474478.0,1.763
"[-473978, -472978)",4109,-473478.0,4.109
"[-472978, -471978)",694,-472478.0,0.694
"[-471978, -470978)",1038,-471478.0,1.038
"[-470978, -469978)",56,-470478.0,0.056
"[-469978, -468978)",2465,-469478.0,2.465
"[-468978, -467978)",398,-468478.0,0.398
"[-467978, -466978)",477,-467478.0,0.477
"[-466978, -465978)",640,-466478.0,0.64
"[-465978, -464978)",1046,-465478.0,1.046
"[-464978, -463978)",842,-464478.0,0.842
"[-463978, -462978)",507,-463478.0,0.507
"[-462978, -461978)",1307,-462478.0,1.307
"[-461978, -460978)",3971,-461478.0,3.971
"[-460978, -459978)",810,-460478.0,0.81
"[-459978, -458978)",289,-459478.0,0.289
"[-458978, -457978)",648,-458478.0,0.648
"[-457978, -456978)",30,-457478.0,0.03
"[-456978, -455978)",13,-456478.0,0.013
"[-455978, -454978)",1034,-455478.0,1.034
"[-454978, -453978)",336,-454478.0,0.336
"[-453978, -452978)",902,-453478.0,0.902
"[-452978, -451978)",275,-452478.0,0.275
"[-451978, -450978)",1963,-451478.0,1.963
"[-450978, -449978)",262,-450478.0,0.262
"[-449978, -448978)",292,-449478.0,0.292
"[-448978, -447978)",348,-448478.0,0.348
"[-447978, -446978)",748,-447478.0,0.748
"[-446978, -445978)",47,-446478.0,0.047
"[-445978, -444978)",12,-445478.0,0.012
"[-444978, -443978)",679,-444478.0,0.679
"[-443978, -442978)",2062,-443478.0,2.062
"[-442978, -441978)",1086,-442478.0,1.086
"[-441978, -440978)",1614,-441478.0,1.614
"[-440978, -439978)",1361,-440478.0,1.361
"[-439978, -438978)",9,-439478.0,0.009
"[-438978, -437978)",199,-438478.0,0.199
"[-437978, -436978)",116,-437478.0,0.116
"[-436978, -435978)",47,-436478.0,0.047
"[-435978, -434978)",135,-435478.0,0.135
"[-434978, -433978)",563,-434478.0,0.563
"[-433978, -432978)",639,-433478.0,0.639
"[-432978, -431978)",684,-432478.0,0.684
"[-431978, -430978)",291,-431478.0,0.291
"[-430978, -429978)",495,-430478.0,0.495
"[-429978, -428978)",898,-429478.0,0.898
"[-428978, -427978)",251,-428478.0,0.251
"[-427978, -426978)",968,-427478.0,0.968
"[-426978, -425978)",475,-426478.0,0.475
"[-425978, -424978)",462,-425478.0,0.462
"[-424978, -423978)",404,-424478.0,0.404
"[-423978, -422978)",1096,-423478.0,1.096
"[-422978, -421978)",3620,-422478.0,3.62
"[-421978, -420978)",1388,-421478.0,1.388
"[-420978, -419978)",2135,-420478.0,2.135
"[-419978, -418978)",46,-419478.0,0.046
"[-418978, -417978)",843,-418478.0,0.843
"[-417978, -416978)",411,-417478.0,0.411
"[-416978, -415978)",500,-416478.0,0.5
"[-415978, -414978)",2109,-415478.0,2.109
"[-414978, -413978)",1277,-414478.0,1.277
"[-413978, -412978)",169,-413478.0,0.169
"[-412978, -411978)",1751,-412478.0,1.751
"[-411978, -410978)",495,-411478.0,0.495
"[-410978, -409978)",227,-410478.0,0.227
"[-409978, -408978)",598,-409478.0,0.598
"[-408978, -407978)",445,-408478.0,0.445
"[-407978, -406978)",139,-407478.0,0.139
"[-406978, -405978)",264,-406478.0,0.264
"[-405978, -404978)",351,-405478.0,0.351
"[-404978, -403978)",843,-404478.0,0.843
"[-403978, -402978)",666,-403478.0,0.666
"[-402978, -401978)",1059,-402478.0,1.059
"[-401978, -400978)",767,-401478.0,0.767
"[-400978, -399978)",1334,-400478.0,1.334
"[-399978, -398978)",1790,-399478.0,1.79
"[-398978, -397978)",1034,-398478.0,1.034
"[-397978, -396978)",10,-397478.0,0.01
"[-396978, -395978)",23,-396478.0,0.023
"[-395978, -394978)",110,-395478.0,0.11
"[-394978, -393978)",289,-394478.0,0.289
"[-393978, -392978)",22,-393478.0,0.022
"[-392978, -391978)",42,-392478.0,0.042
"[-391978, -390978)",15,-391478.0,0.015
"[-390978, -389978)",9,-390478.0,0.009
"[-389978, -388978)",592,-389478.0,0.592
"[-388978, -387978)",859,-388478.0,0.859
"[-387978, -386978)",1028,-387478.0,1.028
"[-386978, -385978)",1610,-386478.0,1.61
"[-385978, -384978)",398,-385478.0,0.398
"[-384978, -383978)",839,-384478.0,0.839
"[-383978, -382978)",324,-383478.0,0.324
"[-382978, -381978)",1397,-382478.0,1.397
"[-381978, -380978)",3080,-381478.0,3.08
"[-380978, -379978)",374,-380478.0,0.374
"[-379978, -378978)",538,-379478.0,0.538
"[-378978, -377978)",49,-378478.0,0.049
"[-377978, -376978)",46,-377478.0,0.046
"[-376978, -375978)",143,-376478.0,0.143
"[-375978, -374978)",1279,-375478.0,1.279
"[-374978, -373978)",2774,-374478.0,2.774
"[-373978, -372978)",2052,-373478.0,2.052
"[-372978, -371978)",2310,-372478.0,2.31
"[-371978, -370978)",70,-371478.0,0.07
"[-370978, -369978)",105,-370478.0,0.105
"[-369978, -368978)",127,-369478.0,0.127
"[-368978, -367978)",83,-368478.0,0.083
"[-367978, -366978)",753,-367478.0,0.753
"[-366978, -365978)",681,-366478.0,0.681
"[-365978, -364978)",839,-365478.0,0.839
"[-364978, -363978)",45,-364478.0,0.045
"[-363978, -362978)",178,-363478.0,0.178
"[-362978, -361978)",59,-362478.0,0.059
"[-361978, -360978)",80,-361478.0,0.08
"[-360978, -359978)",63,-360478.0,0.063
"[-359978, -358978)",53,-359478.0,0.053
"[-358978, -357978)",142,-358478.0,0.142
"[-357978, -356978)",630,-357478.0,0.63
"[-356978, -355978)",2198,-356478.0,2.198
"[-355978, -354978)",2258,-355478.0,2.258
"[-354978, -353978)",352,-354478.0,0.352
"[-353978, -352978)",410,-353478.0,0.41
"[-352978, -351978)",4331,-352478.0,4.331
"[-351978, -350978)",264,-351478.0,0.264
"[-350978, -349978)",57,-350478.0,0.057
"[-349978, -348978)",749,-349478.0,0.749
"[-348978, -347978)",384,-348478.0,0.384
"[-347978, -346978)",1546,-347478.0,1.546
"[-346978, -345978)",1576,-346478.0,1.576
"[-345978, -344978)",718,-345478.0,0.718
"[-344978, -343978)",1570,-344478.0,1.57
"[-343978, -342978)",1308,-343478.0,1.308
"[-342978, -341978)",2298,-342478.0,2.298
"[-341978, -340978)",1034,-341478.0,1.034
"[-340978, -339978)",3164,-340478.0,3.164
"[-339978, -338978)",2317,-339478.0,2.317
"[-338978, -337978)",1636,-338478.0,1.636
"[-337978, -336978)",2120,-337478.0,2.12
"[-336978, -335978)",449,-336478.0,0.449
"[-335978, -334978)",212,-335478.0,0.212
"[-334978, -333978)",441,-334478.0,0.441
"[-333978, -332978)",1124,-333478.0,1.124
"[-332978, -331978)",893,-332478.0,0.893
"[-331978, -330978)",2120,-331478.0,2.12
"[-330978, -329978)",3901,-330478.0,3.901
"[-329978, -328978)",1179,-329478.0,1.179
"[-328978, -327978)",213,-328478.0,0.213
"[-327978, -326978)",46,-327478.0,0.046
"[-326978, -325978)",204,-326478.0,0.204
"[-325978, -324978)",239,-325478.0,0.239
"[-324978, -323978)",264,-324478.0,0.264
"[-323978, -322978)",458,-323478.0,0.458
"[-322978, -321978)",1375,-322478.0,1.375
"[-321978, -320978)",1534,-321478.0,1.534
"[-320978, -319978)",276,-320478.0,0.276
"[-319978, -318978)",9,-319478.0,0.009
"[-318978, -317978)",40,-318478.0,0.04
"[-317978, -316978)",65,-317478.0,0.065
"[-316978, -315978)",734,-316478.0,0.734
"[-315978, -314978)",183,-315478.0,0.183
"[-314978, -313978)",739,-314478.0,0.739
"[-313978, -312978)",167,-313478.0,0.167
"[-312978, -311978)",288,-312478.0,0.288
"[-311978, -310978)",671,-311478.0,0.671
