Position,Value,Nucleosome_Distance,Centromere_Distance
10,1,223,556005
21,2,212,555994
46,1,187,555969
52,3,181,555963
60,4,173,555955
63,3,170,555952
65,1,168,555950
66,37,167,555949
69,4,164,555946
70,50,163,555945
72,1,161,555943
76,143,157,555939
87,43,146,555928
100,12,133,555915
106,3,127,555909
110,1,123,555905
113,1,120,555902
114,4,119,555901
119,2,114,555896
123,5,110,555892
125,1,108,555890
126,1,107,555889
127,10,106,555888
129,1,104,555886
133,1,100,555882
134,4,99,555881
137,3,96,555878
139,2,94,555876
140,1,93,555875
143,6,90,555872
146,3,87,555869
147,4,86,555868
155,5,78,555860
159,3,74,555856
164,1,69,555851
171,1,62,555844
175,3,58,555840
180,1,53,555835
185,6,48,555830
188,3,45,555827
190,2,43,555825
196,3,37,555819
201,1,32,555814
220,1,13,555795
234,8,1,555781
257,6,24,555758
260,3,27,555755
278,6,45,555737
284,2,51,555731
287,1,54,555728
293,18,60,555722
299,10,66,555716
309,17,76,555706
317,26,76,555698
323,25,70,555692
333,91,60,555682
339,1,54,555676
348,57,45,555667
357,1,36,555658
363,1,30,555652
364,1,29,555651
375,1,18,555640
378,5,15,555637
382,2,11,555633
386,10,7,555629
410,11,17,555605
413,3,20,555602
416,2,23,555599
420,4,27,555595
422,2,29,555593
425,1,32,555590
427,6,34,555588
436,1,43,555579
444,5,51,555571
447,7,54,555568
450,3,57,555565
451,3,58,555564
453,3,60,555562
458,10,65,555557
462,10,69,555553
468,1,69,555547
471,1,66,555544
473,10,64,555542
485,1,52,555530
489,8,48,555526
491,1,46,555524
497,3,40,555518
501,23,36,555514
503,10,34,555512
506,14,31,555509
511,11,26,555504
516,64,21,555499
522,45,15,555493
524,28,13,555491
525,9,12,555490
528,30,9,555487
532,2,5,555483
533,3,4,555482
534,17,3,555481
535,40,2,555480
536,21,1,555479
538,6,1,555477
539,2,2,555476
540,39,3,555475
544,55,7,555471
547,18,10,555468
548,16,11,555467
550,3,13,555465
551,1,14,555464
554,3,17,555461
555,14,18,555460
558,4,21,555457
560,7,23,555455
561,5,24,555454
563,14,26,555452
566,8,29,555449
571,6,34,555444
576,4,39,555439
583,1,46,555432
584,2,47,555431
588,15,51,555427
594,12,57,555421
595,6,58,555420
597,8,60,555418
602,2,65,555413
604,3,67,555411
605,35,68,555410
610,16,71,555405
614,10,67,555401
618,4,63,555397
620,4,61,555395
626,1,55,555389
630,5,51,555385
634,16,47,555381
637,30,44,555378
638,2,43,555377
639,18,42,555376
640,1,41,555375
646,18,35,555369
650,4,31,555365
651,5,30,555364
652,1,29,555363
654,3,27,555361
656,4,25,555359
657,2,24,555358
658,2,23,555357
660,24,21,555355
663,13,18,555352
664,8,17,555351
665,4,16,555350
668,23,13,555347
671,23,10,555344
673,1,8,555342
675,5,6,555340
680,1,1,555335
681,40,0,555334
686,3,5,555329
688,2,7,555327
694,3,13,555321
698,11,17,555317
702,5,21,555313
703,19,22,555312
708,41,27,555307
716,1,35,555299
723,5,42,555292
746,5,65,555269
748,4,67,555267
754,9,73,555261
761,32,80,555254
768,6,73,555247
769,1,72,555246
770,4,71,555245
776,3,65,555239
777,8,64,555238
780,3,61,555235
781,1,60,555234
792,2,49,555223
796,5,45,555219
810,8,31,555205
813,7,28,555202
816,2,25,555199
822,12,19,555193
823,6,18,555192
827,38,14,555188
833,7,8,555182
835,7,6,555180
837,31,4,555178
841,6,0,555174
848,4,7,555167
849,17,8,555166
854,4,13,555161
860,6,19,555155
874,5,33,555141
882,6,41,555133
889,2,48,555126
892,1,51,555123
908,3,67,555107
939,1,46,555076
943,2,42,555072
946,5,39,555069
949,1,36,555066
956,11,29,555059
959,23,26,555056
966,3,19,555049
969,2,16,555046
970,2,15,555045
974,3,11,555041
978,9,7,555037
1000,12,15,555015
1012,2,27,555003
1013,1,28,555002
1021,1,36,554994
1029,4,44,554986
1036,1,51,554979
1038,3,53,554977
1045,2,60,554970
1048,4,63,554967
1053,5,68,554962
1069,1,60,554946
1078,2,51,554937
1089,3,40,554926
1096,2,33,554919
1104,4,25,554911
1107,2,22,554908
1120,3,9,554895
1123,5,6,554892
1129,79,0,554886
1132,4,3,554883
1135,2,6,554880
1140,5,11,554875
1145,11,16,554870
1150,16,21,554865
1163,8,34,554852
1173,4,44,554842
1177,13,48,554838
1186,4,57,554829
1208,3,79,554807
1216,1,73,554799
1231,16,58,554784
1242,16,47,554773
1248,10,41,554767
1263,1,26,554752
1287,4,2,554728
1299,1,10,554716
1307,1,18,554708
1313,9,24,554702
1328,10,39,554687
1369,1,64,554646
1382,1,51,554633
1383,1,50,554632
1401,3,32,554614
1408,1,25,554607
1410,5,23,554605
1419,2,14,554596
1425,1,8,554590
1439,2,6,554576
1447,2,14,554568
1448,2,15,554567
1468,1,35,554547
1476,3,43,554539
1479,1,46,554536
1487,3,54,554528
1491,1,58,554524
1495,2,62,554520
1499,1,66,554516
1502,1,69,554513
1516,1,61,554499
1525,2,52,554490
1529,1,48,554486
1535,2,42,554480
1539,2,38,554476
1565,5,12,554450
1578,2,1,554437
1591,1,14,554424
1599,4,22,554416
1604,3,27,554411
1612,8,35,554403
1617,1,40,554398
1621,121,44,554394
1627,1,50,554388
1631,5,54,554384
1634,3,57,554381
1638,1,61,554377
1645,9,68,554370
1649,1,72,554366
1655,16,78,554360
1661,19,76,554354
1667,2,70,554348
1679,1,58,554336
1684,1,53,554331
1688,3,49,554327
1691,2,46,554324
1694,1,43,554321
1702,1608,35,554313
1709,11,28,554306
1715,3,22,554300
1718,7,19,554297
1723,11,14,554292
1727,4,10,554288
1731,1,6,554284
1734,2,3,554281
1736,1,1,554279
1746,35,9,554269
1753,9,16,554262
1757,1,20,554258
1770,17,33,554245
1778,14,41,554237
1788,14,51,554227
1795,8,58,554220
1799,5,62,554216
1802,1,65,554213
1807,1,70,554208
1810,27,73,554205
1814,1,77,554201
1820,30,77,554195
1827,6,70,554188
1831,6,66,554184
1838,3,59,554177
1848,52,49,554167
1856,7,41,554159
1859,4,38,554156
1864,20,33,554151
1873,10,24,554142
1889,1,8,554126
1894,1,3,554121
1899,1,2,554116
1906,2,9,554109
1909,7,12,554106
1916,1,19,554099
1920,1,23,554095
1925,29,28,554090
1930,11,33,554085
1936,4,39,554079
1942,5,45,554073
1947,9,50,554068
1951,2,54,554064
1956,2,59,554059
1962,17,65,554053
1969,7,72,554046
1978,1,79,554037
1993,1,64,554022
2018,4,39,553997
2025,1,32,553990
2038,6,19,553977
2042,4,15,553973
2050,2,7,553965
2054,5,3,553961
2060,9,3,553955
2062,1,5,553953
2064,7,7,553951
2071,1,14,553944
2072,28,15,553943
2077,2,20,553938
2078,1,21,553937
2081,15,24,553934
2086,4,29,553929
2090,1,33,553925
2095,1,38,553920
2097,4,40,553918
2098,1,41,553917
2100,7,43,553915
2103,1,46,553912
2107,6,50,553908
2110,4,53,553905
2114,1,57,553901
2117,3,60,553898
2132,1,69,553883
2138,6,63,553877
2146,1,55,553869
2170,4,31,553845
2171,8,30,553844
2175,3,26,553840
2180,4,21,553835
2181,7,20,553834
2185,4,16,553830
2188,7,13,553827
2190,1,11,553825
2192,1,9,553823
2196,5,5,553819
2203,3,2,553812
2204,9,3,553811
2207,1,6,553808
2208,8,7,553807
2209,3,8,553806
2211,10,10,553804
2212,10,11,553803
2213,4,12,553802
2214,2,13,553801
2217,1,16,553798
2221,4,20,553794
2224,4,23,553791
2229,30,28,553786
2231,1,30,553784
2238,5,37,553777
2241,6,40,553774
2247,9,46,553768
2248,2,47,553767
2249,3,48,553766
2253,16,52,553762
2254,2,53,553761
2259,3,58,553756
2260,10,59,553755
2263,1,62,553752
2270,1,59,553745
2272,7,57,553743
2275,8,54,553740
2280,4,49,553735
2281,3,48,553734
2288,4,41,553727
2296,3,33,553719
2301,3,28,553714
2308,1,21,553707
2313,1,16,553702
2322,3,7,553693
2324,1,5,553691
2326,2,3,553689
2342,5,13,553673
2348,1,19,553667
2352,7,23,553663
2359,2,30,553656
2362,1,33,553653
2368,1,39,553647
2375,1,46,553640
2381,4,52,553634
2385,3,56,553630
2394,9,65,553621
2395,4,66,553620
2396,3,67,553619
2399,1,70,553616
2404,6,69,553611
2414,6,59,553601
2418,3,55,553597
2419,1,54,553596
2424,1,49,553591
2426,4,47,553589
2427,6,46,553588
2430,1,43,553585
2435,1,38,553580
2440,13,33,553575
2448,27,25,553567
2452,3,21,553563
2455,10,18,553560
2458,1,15,553557
2459,25,14,553556
2460,5,13,553555
2465,92,8,553550
2468,1,5,553547
2471,3,2,553544
2476,2,3,553539
2480,5,7,553535
2485,1,12,553530
2489,5,16,553526
2494,2,21,553521
2496,1,23,553519
2501,5,28,553514
2505,5,32,553510
2506,1,33,553509
2508,7,35,553507
2516,8,43,553499
2522,4,49,553493
2526,14,53,553489
2529,20,56,553486
2530,6,57,553485
2533,7,60,553482
2535,5,62,553480
2536,5,63,553479
2537,2,64,553478
2540,2,67,553475
2541,1,68,553474
2543,3,70,553472
2544,4,71,553471
2549,8,76,553466
2552,8,79,553463
2554,5,79,553461
2558,2,75,553457
2564,4,69,553451
2574,10,59,553441
2576,11,57,553439
2583,11,50,553432
2592,6,41,553423
2605,6,28,553410
2630,2,3,553385
2664,1,31,553351
2670,1,37,553345
2673,1,40,553342
2676,5,43,553339
2682,16,49,553333
2687,1,54,553328
2691,11,58,553324
2695,16,62,553320
2698,1,65,553317
2700,19,67,553315
2703,1,70,553312
2705,26,72,553310
2714,2,79,553301
2721,3,72,553294
2722,1,71,553293
2724,2,69,553291
2733,3,60,553282
2738,1,55,553277
2757,11,36,553258
2767,16,26,553248
2776,5,17,553239
2777,5,16,553238
2791,1,2,553224
2794,6,1,553221
2795,1,2,553220
2796,1,3,553219
2801,1,8,553214
2802,5,9,553213
2804,3,11,553211
2806,3,13,553209
2809,5,16,553206
2812,1,19,553203
2822,5,29,553193
2827,1,34,553188
2831,5,38,553184
2835,1,42,553180
2836,4,43,553179
2841,2,48,553174
2844,12,51,553171
2846,4,53,553169
2847,1,54,553168
2848,2,55,553167
2849,3,56,553166
2852,21,59,553163
2853,8,60,553162
2855,2,62,553160
2856,1,63,553159
2859,8,66,553156
2860,11,67,553155
2863,5,70,553152
2865,5,72,553150
2866,530,73,553149
2870,13,77,553145
2872,15,79,553143
2873,3,80,553142
2876,28,77,553139
2880,22,73,553135
2881,2,72,553134
2883,4,70,553132
2884,39,69,553131
2888,6,65,553127
2899,1,54,553116
2903,13,50,553112
2909,1,44,553106
2913,5,40,553102
2917,1,36,553098
2921,4,32,553094
2923,1,30,553092
2935,3,18,553080
2938,4,15,553077
2944,1,9,553071
2953,1,0,553062
2957,2,4,553058
2968,5,15,553047
2973,6,20,553042
2976,2,23,553039
2978,5,25,553037
2979,2,26,553036
2981,3,28,553034
2986,3,33,553029
2991,4,38,553024
2995,2,42,553020
3000,1,47,553015
3005,4,52,553010
3010,16,57,553005
3012,1,59,553003
3013,8,60,553002
3014,1,61,553001
3015,2,62,553000
3018,2,65,552997
3022,14,69,552993
3027,2,74,552988
3029,2,76,552986
3033,1,80,552982
3035,8,78,552980
3038,6,75,552977
3040,4,73,552975
3043,1,70,552972
3046,9,67,552969
3051,1,62,552964
3079,1,34,552936
3082,1,31,552933
3097,1,16,552918
3112,1,1,552903
3115,2,2,552900
3131,1,18,552884
3139,7,26,552876
3146,3,33,552869
3148,2,35,552867
3150,2,37,552865
3151,1,38,552864
3153,5,40,552862
3157,1,44,552858
3158,3,45,552857
3159,2,46,552856
3164,7,51,552851
3169,3,56,552846
3170,2,57,552845
3172,5,59,552843
3176,23,63,552839
3178,1,65,552837
3180,4,67,552835
3181,1,68,552834
3183,777,70,552832
3185,2,72,552830
3186,11,73,552829
3189,20,76,552826
3190,7,77,552825
3191,11,78,552824
3192,9,79,552823
3193,5,80,552822
3194,14,79,552821
3197,17,76,552818
3200,211,73,552815
3202,7,71,552813
3204,12,69,552811
3206,1,67,552809
3207,14,66,552808
3208,2,65,552807
3209,1,64,552806
3210,6,63,552805
3213,9,60,552802
3215,12,58,552800
3219,20,54,552796
