Position,Value,Nucleosome_Distance,Centromere_Distance
14,2,27,150873
40,189,1,150847
48,3,7,150839
49,4,8,150838
59,7,18,150828
69,2,28,150818
76,3,35,150811
82,160,41,150805
84,6,43,150803
85,173,44,150802
87,1,46,150800
89,253,48,150798
90,1,49,150797
92,155,51,150795
93,34,52,150794
94,60,53,150793
99,62,58,150788
102,86,61,150785
103,4,62,150784
112,4,71,150775
116,1,75,150771
117,1,76,150770
125,1,84,150762
127,37,86,150760
135,25,94,150752
137,1,96,150750
142,1,101,150745
149,6,108,150738
159,3,118,150728
166,2,125,150721
172,20,131,150715
175,2,134,150712
183,29,142,150704
184,4,143,150703
214,1,173,150673
224,2,183,150663
225,1,184,150662
232,3,185,150655
249,1,168,150638
255,1,162,150632
258,1,159,150629
267,4,150,150620
269,37,148,150618
271,3,146,150616
272,45,145,150615
275,1,142,150612
279,162,138,150608
286,1,131,150601
291,31,126,150596
303,7,114,150584
307,2,110,150580
311,2,106,150576
319,5,98,150568
322,9,95,150565
326,7,91,150561
328,2,89,150559
330,8,87,150557
332,2,85,150555
337,14,80,150550
346,13,71,150541
350,5,67,150537
354,2,63,150533
356,6,61,150531
362,2,55,150525
367,2,50,150520
374,2,43,150513
378,1,39,150509
386,4,31,150501
388,17,29,150499
391,3,26,150496
396,1,21,150491
399,1,18,150488
401,1,16,150486
408,2,9,150479
430,1,13,150457
440,1,23,150447
444,6,27,150443
453,1,36,150434
481,1,64,150406
486,1,69,150401
497,1,80,150390
556,14,21,150331
559,2,18,150328
593,1,16,150294
596,11,19,150291
601,4,24,150286
605,1,28,150282
609,9,32,150278
626,1,49,150261
647,22,70,150240
650,31,71,150237
653,2,68,150234
662,2,59,150225
674,15,47,150213
677,15,44,150210
678,4,43,150209
681,6,40,150206
688,17,33,150199
693,2,28,150194
700,1,21,150187
701,2,20,150186
705,3,16,150182
713,32,8,150174
714,1,7,150173
717,35,4,150170
721,19,0,150166
722,19,1,150165
724,83,3,150163
727,46,6,150160
730,9,9,150157
731,1,10,150156
732,1,11,150155
733,8,12,150154
734,43,13,150153
736,14,15,150151
739,1,18,150148
740,40,19,150147
746,30,25,150141
748,1,27,150139
750,4,29,150137
751,7,30,150136
752,3,31,150135
754,15,33,150133
758,5,37,150129
760,10,39,150127
766,11,45,150121
771,3,50,150116
776,1,55,150111
784,2,63,150103
787,18,66,150100
789,3,68,150098
790,2,69,150097
794,10,71,150093
795,4,70,150092
797,3,68,150090
802,13,63,150085
808,10,57,150079
811,4,54,150076
812,1,53,150075
813,32,52,150074
814,3,51,150073
815,4,50,150072
818,3,47,150069
819,1,46,150068
823,1,42,150064
827,1,38,150060
829,1,36,150058
834,11,31,150053
837,56,28,150050
840,2,25,150047
843,1,22,150044
845,9,20,150042
847,5,18,150040
848,2,17,150039
851,4,14,150036
852,4,13,150035
857,7,8,150030
858,3,7,150029
860,23,5,150027
863,9,2,150024
864,3,1,150023
865,9,0,150022
868,28,3,150019
871,8,6,150016
873,2,8,150014
876,6,11,150011
882,41,17,150005
886,12,21,150001
890,7,25,149997
895,3,30,149992
898,9,33,149989
900,1,35,149987
903,24,38,149984
908,18,43,149979
916,4,51,149971
934,1,69,149953
938,3,73,149949
944,1,79,149943
948,3,77,149939
949,1,76,149938
954,2,71,149933
956,1,69,149931
960,17,65,149927
961,1,64,149926
964,1,61,149923
965,1,60,149922
966,1,59,149921
968,13,57,149919
969,3,56,149918
970,5,55,149917
974,1,51,149913
977,6,48,149910
987,1,38,149900
996,2,29,149891
1001,2,24,149886
1002,4,23,149885
1004,10,21,149883
1010,3,15,149877
1012,1,13,149875
1016,3,9,149871
1022,8,3,149865
1024,2,1,149863
1026,2,1,149861
1027,32,2,149860
1029,7,4,149858
1033,8,8,149854
1034,3,9,149853
1037,34,12,149850
1038,1,13,149849
1040,7,15,149847
1043,2,18,149844
1045,1,20,149842
1048,11,23,149839
1049,3,24,149838
1053,4,28,149834
1063,3,38,149824
1069,1,44,149818
1086,1,61,149801
1089,1,64,149798
1090,1,65,149797
1107,5,78,149780
1116,2,69,149771
1123,1,62,149764
1128,2,57,149759
1138,6,47,149749
1143,3,42,149744
1146,5,39,149741
1152,2,33,149735
1156,4,29,149731
1158,15,27,149729
1164,2,21,149723
1170,6,15,149717
1174,2,11,149713
1178,13,7,149709
1200,9,15,149687
1206,2,21,149681
1211,3,26,149676
1221,3,36,149666
1237,3,52,149650
1245,4,60,149642
1253,5,68,149634
1270,8,75,149617
1276,2,69,149611
1307,1,38,149580
1320,3,25,149567
1323,4,22,149564
1329,67,16,149558
1334,9,11,149553
1340,4,5,149547
1350,26,5,149537
1363,22,18,149524
1367,1,22,149520
1373,4,28,149514
1377,11,32,149510
1386,3,41,149501
1428,11,61,149459
1434,7,55,149453
1441,17,48,149446
1449,6,40,149438
1450,1,39,149437
1451,4,38,149436
1463,1,26,149424
1479,1,10,149408
1487,7,2,149400
1495,1,6,149392
1499,3,10,149388
1507,2,18,149380
1513,6,24,149374
1516,3,27,149371
1526,11,37,149361
1530,7,41,149357
1574,1,43,149313
1583,1,34,149304
1601,4,16,149286
1607,1,10,149280
1610,6,7,149277
1624,3,7,149263
1647,2,30,149240
1656,1,39,149231
1663,1,46,149224
1676,2,59,149211
1688,1,57,149199
1694,1,51,149193
1711,5,34,149176
1725,1,20,149162
1731,2,14,149156
1732,2,13,149155
1741,3,4,149146
1763,1,18,149124
1768,26,23,149119
1771,2,26,149116
1774,1,29,149113
1779,1,34,149108
1782,1,37,149105
1821,1,52,149066
1842,1,31,149045
1846,2,27,149041
1848,1,25,149039
1903,2,30,148984
1907,25,34,148980
1911,6,38,148976
1917,3,44,148970
1920,3,47,148967
1929,124,56,148958
1935,2,62,148952
1939,9,66,148948
1942,6,69,148945
1947,2,70,148940
1951,3,66,148936
1954,8,63,148933
1957,1,60,148930
1963,28,54,148924
1969,11,48,148918
1976,9,41,148911
1981,1,36,148906
1988,2,29,148899
1996,1,21,148891
1999,4,18,148888
2002,1,15,148885
2006,4,11,148881
2010,1499,7,148877
2015,8,2,148872
2019,1,2,148868
2023,5,6,148864
2026,10,9,148861
2028,1,11,148859
2031,13,14,148856
2035,4,18,148852
2039,1,22,148848
2054,44,37,148833
2062,6,45,148825
2078,18,61,148809
2085,17,68,148802
2094,9,77,148793
2097,18,80,148790
2102,8,75,148785
2104,1,73,148783
2107,9,70,148780
2110,2,67,148777
2118,23,59,148769
2128,19,49,148759
2136,2,41,148751
2140,3,37,148747
2155,78,22,148732
2156,1,21,148731
2158,14,19,148729
2164,4,13,148723
2167,8,10,148720
2170,4,7,148717
2173,6,4,148714
2174,1,3,148713
2181,16,4,148706
2184,1,7,148703
2202,10,25,148685
2221,5,44,148666
2225,4,48,148662
2233,1,56,148654
2236,50,59,148651
2244,3,67,148643
2250,3,73,148637
2255,11,78,148632
2259,1,78,148628
2263,2,74,148624
2267,4,70,148620
2271,9,66,148616
2277,7,60,148610
2283,1,54,148604
2301,2,36,148586
2310,3,27,148577
2319,3,18,148568
2326,2,11,148561
2329,3,8,148558
2334,1,3,148553
2340,1,3,148547
2346,4,9,148541
2351,10,14,148536
2353,3,16,148534
2355,1,18,148532
2358,1,21,148529
2362,6,25,148525
2368,6,31,148519
2373,2,36,148514
2380,14,43,148507
2385,5,48,148502
2386,5,49,148501
2389,20,52,148498
2394,3,57,148493
2399,3,62,148488
2405,7,68,148482
2406,3,69,148481
2408,2,71,148479
2411,3,74,148476
2414,1,77,148473
2415,3,78,148472
2421,1,76,148466
2422,2,75,148465
2423,7,74,148464
2436,1,61,148451
2446,1,51,148441
2456,3,41,148431
2471,3,26,148416
2479,6,18,148408
2487,1,10,148400
2488,4,9,148399
2489,4,8,148398
2493,3,4,148394
2496,9,1,148391
2500,2,3,148387
2501,1,4,148386
2511,5,14,148376
2512,15,15,148375
2514,1,17,148373
