Position,Value,Nucleosome_Distance,Centromere_Distance
1,0,58,-150886
2,0,57,-150885
3,0,56,-150884
4,0,55,-150883
5,1,54,-150882
6,0,53,-150881
7,0,52,-150880
8,0,51,-150879
9,0,50,-150878
10,0,49,-150877
11,0,48,-150876
12,0,47,-150875
13,0,46,-150874
14,0,45,-150873
15,0,44,-150872
16,0,43,-150871
17,0,42,-150870
18,0,41,-150869
19,0,40,-150868
20,0,39,-150867
21,0,38,-150866
22,0,37,-150865
23,0,36,-150864
24,0,35,-150863
25,0,34,-150862
26,0,33,-150861
27,1,32,-150860
28,0,31,-150859
29,0,30,-150858
30,1,29,-150857
31,0,28,-150856
32,0,27,-150855
33,0,26,-150854
34,12,25,-150853
35,0,24,-150852
36,0,23,-150851
37,0,22,-150850
38,0,21,-150849
39,0,20,-150848
40,108,19,-150847
41,0,18,-150846
42,0,17,-150845
43,0,16,-150844
44,0,15,-150843
45,0,14,-150842
46,0,13,-150841
47,0,12,-150840
48,0,11,-150839
49,0,10,-150838
50,0,9,-150837
51,0,8,-150836
52,0,7,-150835
53,0,6,-150834
54,0,5,-150833
55,0,4,-150832
56,0,3,-150831
57,0,2,-150830
58,0,1,-150829
59,0,0,-150828
60,0,1,-150827
61,0,2,-150826
62,3,3,-150825
63,0,4,-150824
64,0,5,-150823
65,0,6,-150822
66,0,7,-150821
67,0,8,-150820
68,0,9,-150819
69,0,10,-150818
70,0,11,-150817
71,0,12,-150816
72,0,13,-150815
73,0,14,-150814
74,0,15,-150813
75,0,16,-150812
76,111,17,-150811
77,0,18,-150810
78,0,19,-150809
79,0,20,-150808
80,0,21,-150807
81,0,22,-150806
82,0,23,-150805
83,363,24,-150804
84,0,25,-150803
85,0,26,-150802
86,0,27,-150801
87,0,28,-150800
88,0,29,-150799
89,132,30,-150798
90,0,31,-150797
91,0,32,-150796
92,192,33,-150795
93,0,34,-150794
94,0,35,-150793
95,0,36,-150792
96,0,37,-150791
97,0,38,-150790
98,0,39,-150789
99,0,40,-150788
100,0,41,-150787
101,0,42,-150786
102,147,43,-150785
103,0,44,-150784
104,0,45,-150783
105,0,46,-150782
106,0,47,-150781
107,0,48,-150780
108,0,49,-150779
109,0,50,-150778
110,0,51,-150777
111,0,52,-150776
112,0,53,-150775
113,0,54,-150774
114,0,55,-150773
115,0,56,-150772
116,0,57,-150771
117,0,58,-150770
118,0,59,-150769
119,0,60,-150768
120,0,61,-150767
121,0,62,-150766
122,37,63,-150765
123,0,64,-150764
124,0,65,-150763
125,0,66,-150762
126,0,67,-150761
127,0,68,-150760
128,0,69,-150759
129,0,70,-150758
130,0,71,-150757
131,0,72,-150756
132,0,73,-150755
133,0,74,-150754
134,0,75,-150753
135,0,76,-150752
136,0,77,-150751
137,0,78,-150750
138,0,79,-150749
139,0,80,-150748
140,0,81,-150747
141,0,82,-150746
142,0,83,-150745
143,0,84,-150744
144,0,85,-150743
145,0,86,-150742
146,0,87,-150741
147,0,88,-150740
148,0,89,-150739
149,0,90,-150738
150,0,91,-150737
151,0,92,-150736
152,0,93,-150735
153,0,94,-150734
154,0,95,-150733
155,0,96,-150732
156,0,97,-150731
157,0,98,-150730
158,0,99,-150729
159,0,99,-150728
160,0,98,-150727
161,0,97,-150726
162,0,96,-150725
163,0,95,-150724
164,0,94,-150723
165,0,93,-150722
166,0,92,-150721
167,0,91,-150720
168,0,90,-150719
169,0,89,-150718
170,0,88,-150717
171,0,87,-150716
172,92,86,-150715
173,0,85,-150714
174,0,84,-150713
175,0,83,-150712
176,0,82,-150711
177,0,81,-150710
178,0,80,-150709
179,0,79,-150708
180,0,78,-150707
181,0,77,-150706
182,0,76,-150705
183,41,75,-150704
184,0,74,-150703
185,0,73,-150702
186,0,72,-150701
187,0,71,-150700
188,0,70,-150699
189,0,69,-150698
190,0,68,-150697
191,0,67,-150696
192,0,66,-150695
193,0,65,-150694
194,0,64,-150693
195,0,63,-150692
196,0,62,-150691
197,0,61,-150690
198,0,60,-150689
199,0,59,-150688
200,0,58,-150687
201,0,57,-150686
202,0,56,-150685
203,0,55,-150684
204,0,54,-150683
205,0,53,-150682
206,0,52,-150681
207,0,51,-150680
208,0,50,-150679
209,0,49,-150678
210,0,48,-150677
211,0,47,-150676
212,0,46,-150675
213,0,45,-150674
214,21,44,-150673
215,0,43,-150672
216,0,42,-150671
217,0,41,-150670
218,2,40,-150669
219,0,39,-150668
220,0,38,-150667
221,0,37,-150666
222,0,36,-150665
223,0,35,-150664
224,0,34,-150663
225,24,33,-150662
226,0,32,-150661
227,0,31,-150660
228,0,30,-150659
229,0,29,-150658
230,0,28,-150657
231,0,27,-150656
232,0,26,-150655
233,0,25,-150654
234,0,24,-150653
235,0,23,-150652
236,0,22,-150651
237,0,21,-150650
238,0,20,-150649
239,0,19,-150648
240,0,18,-150647
241,0,17,-150646
242,0,16,-150645
243,0,15,-150644
244,1,14,-150643
245,0,13,-150642
246,0,12,-150641
247,0,11,-150640
248,0,10,-150639
249,0,9,-150638
250,0,8,-150637
251,0,7,-150636
252,0,6,-150635
253,0,5,-150634
254,0,4,-150633
255,0,3,-150632
256,0,2,-150631
257,0,1,-150630
258,0,0,-150629
259,0,1,-150628
260,0,2,-150627
261,5,3,-150626
262,0,4,-150625
263,6,5,-150624
264,0,6,-150623
265,0,7,-150622
266,24,8,-150621
267,0,9,-150620
268,0,10,-150619
269,67,11,-150618
270,0,12,-150617
271,14,13,-150616
272,2,14,-150615
273,0,15,-150614
274,6,16,-150613
275,0,17,-150612
276,0,18,-150611
277,68,19,-150610
278,0,20,-150609
279,210,21,-150608
280,0,22,-150607
281,0,23,-150606
282,0,24,-150605
283,17,25,-150604
284,0,26,-150603
285,0,27,-150602
286,0,28,-150601
287,5,29,-150600
288,0,30,-150599
289,0,31,-150598
290,0,32,-150597
291,15,33,-150596
292,0,34,-150595
293,0,35,-150594
294,0,36,-150593
295,0,37,-150592
296,0,38,-150591
297,5,39,-150590
298,0,40,-150589
299,0,41,-150588
300,0,42,-150587
301,0,43,-150586
302,0,44,-150585
303,25,45,-150584
304,0,46,-150583
305,0,47,-150582
306,0,48,-150581
307,0,49,-150580
308,13,50,-150579
309,0,51,-150578
310,0,52,-150577
311,0,53,-150576
312,17,54,-150575
313,0,55,-150574
314,9,56,-150573
315,0,57,-150572
316,1,58,-150571
317,0,59,-150570
318,0,60,-150569
319,0,61,-150568
320,0,62,-150567
321,20,63,-150566
322,0,64,-150565
323,21,65,-150564
324,0,66,-150563
325,0,67,-150562
326,0,68,-150561
327,22,69,-150560
328,0,70,-150559
329,22,71,-150558
330,45,72,-150557
331,0,73,-150556
332,5,74,-150555
333,47,75,-150554
334,0,76,-150553
335,0,77,-150552
336,14,78,-150551
337,0,79,-150550
338,0,80,-150549
339,9,81,-150548
340,2,82,-150547
341,0,83,-150546
342,9,84,-150545
343,30,85,-150544
344,0,86,-150543
345,16,87,-150542
346,4,88,-150541
347,11,89,-150540
348,0,90,-150539
349,28,91,-150538
350,0,92,-150537
351,0,93,-150536
352,13,94,-150535
353,6,95,-150534
354,18,96,-150533
355,0,97,-150532
356,1,96,-150531
357,22,95,-150530
358,0,94,-150529
359,0,93,-150528
360,0,92,-150527
361,1,91,-150526
362,6,90,-150525
363,0,89,-150524
364,0,88,-150523
365,1,87,-150522
366,0,86,-150521
367,8,85,-150520
368,0,84,-150519
369,1,83,-150518
370,0,82,-150517
371,0,81,-150516
372,0,80,-150515
373,0,79,-150514
374,0,78,-150513
375,0,77,-150512
376,0,76,-150511
377,13,75,-150510
378,1,74,-150509
379,0,73,-150508
380,0,72,-150507
381,3,71,-150506
382,1,70,-150505
383,14,69,-150504
384,3,68,-150503
385,0,67,-150502
386,0,66,-150501
387,7,65,-150500
388,25,64,-150499
389,0,63,-150498
390,0,62,-150497
391,21,61,-150496
392,7,60,-150495
