Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-1100000.0,,,0
-1090000.0,,,0
-1080000.0,,,0
-1070000.0,,,0
-1060000.0,,,0
-1050000.0,,,0
-1040000.0,,,0
-1030000.0,,,0
-1020000.0,,,0
-1010000.0,,,0
-1000000.0,,,0
-990000.0,,,0
-980000.0,,,0
-970000.0,,,0
-960000.0,,,0
-950000.0,,,0
-940000.0,,,0
-930000.0,,,0
-920000.0,,,0
-910000.0,,,0
-900000.0,,,0
-890000.0,,,0
-880000.0,,,0
-870000.0,,,0
-860000.0,,,0
-850000.0,,,0
-840000.0,,,0
-830000.0,,,0
-820000.0,,,0
-810000.0,,,0
-800000.0,,,0
-790000.0,,,0
-780000.0,,,0
-770000.0,,,0
-760000.0,,,0
-750000.0,,,0
-740000.0,,,0
-730000.0,,,0
-720000.0,,,0
-710000.0,,,0
-700000.0,,,0
-690000.0,,,0
-680000.0,,,0
-670000.0,,,0
-660000.0,,,0
-650000.0,,,0
-640000.0,,,0
-630000.0,,,0
-620000.0,,,0
-610000.0,,,0
-600000.0,,,0
-590000.0,,,0
-580000.0,,,0
-570000.0,,,0
-560000.0,,,0
-550000.0,,,0
-540000.0,,,0
-530000.0,,,0
-520000.0,,,0
-510000.0,,,0
-500000.0,,,0
-490000.0,,,0
-480000.0,,,0
-470000.0,,,0
-460000.0,,,0
-450000.0,3.3503184713375798,4.649354954797069,314
-440000.0,4.040030211480363,5.339982661498731,662
-430000.0,4.057959814528593,5.420774239388665,647
-420000.0,3.634782608695652,4.967622673400032,345
-410000.0,4.589080459770115,6.044560396852867,348
-400000.0,4.718100890207715,6.170137275757778,337
-390000.0,4.302247191011236,5.664433400576777,445
-380000.0,4.026077097505669,5.623297745131951,441
-370000.0,4.47191011235955,6.237943123042757,445
-360000.0,3.607142857142857,5.05709094222696,392
-350000.0,4.578378378378378,6.054568260513,370
-340000.0,4.288409703504043,5.6213012251721395,371
-330000.0,3.573015873015873,4.794609710583052,315
-320000.0,5.004815409309791,6.269020646111316,623
-310000.0,4.1531165311653115,5.613478276315515,369
-300000.0,3.7648183556405352,5.520958440611326,523
-290000.0,3.7616438356164386,4.962759258865001,730
-280000.0,3.5697115384615383,4.913340179940559,416
-270000.0,3.403186274509804,4.768195682688649,408
-260000.0,3.4323529411764704,4.972770729143119,340
-250000.0,2.8741830065359477,4.200470717475129,306
-240000.0,3.8718274111675126,5.7673904039798165,394
-230000.0,3.7818574514038876,4.837392146205713,463
-220000.0,4.695431472081219,6.142265035892166,591
-210000.0,4.497109826589595,6.035967750799124,519
-200000.0,3.5787965616045847,4.620538573423436,349
-190000.0,4.122093023255814,5.850511949147972,344
-180000.0,3.5856079404466503,4.927155064536389,403
-170000.0,3.353868194842407,4.842949395218419,349
-160000.0,3.4028006589785833,4.677956388397474,607
-150000.0,4.7290322580645165,6.2048990072979855,465
-140000.0,4.059770114942529,5.501873576360775,435
-130000.0,4.672823218997362,6.467036906263385,379
-120000.0,4.4605263157894735,5.910802552864844,342
-110000.0,3.2273684210526317,4.473066187667452,475
-100000.0,4.721413721413722,6.183170950024591,481
-90000.0,5.409155937052933,6.774190591432936,699
-80000.0,5.196129032258065,6.384047097858085,775
-70000.0,4.882413087934561,6.341621675608669,489
-60000.0,5.084448160535117,6.689573547773954,598
-50000.0,3.7639751552795033,5.508295107384412,322
-40000.0,5.5972382048331415,6.696905311470126,869
-30000.0,5.702662721893491,7.2552647762491995,676
-20000.0,4.9315707620528775,6.364020887699973,643
-10000.0,5.429814385150812,6.454702682935053,862
0.0,5.530263157894737,6.549883278189314,1140
10000.0,5.674948240165631,6.397411535117133,966
20000.0,5.865038560411311,6.678046501946977,778
30000.0,4.591549295774648,5.774958693306815,639
40000.0,5.239966555183947,6.595683426672041,598
50000.0,4.320610687022901,5.8742620714839155,524
60000.0,4.844132029339853,6.25785937506326,818
70000.0,4.067796610169491,5.22587990703032,944
80000.0,4.440129449838188,5.3811453075751094,927
90000.0,5.604695431472082,6.7506988321859085,788
100000.0,4.64068100358423,6.141246860401604,558
110000.0,4.241176470588235,5.552606351246042,425
120000.0,4.020080321285141,5.549085736283596,498
130000.0,4.035502958579881,5.415132649872783,338
140000.0,4.869287020109689,6.285762740272051,547
150000.0,4.472267536704731,6.102545347570702,613
160000.0,3.0673758865248226,3.8698671012501427,282
170000.0,4.238041002277904,5.491665481515788,439
180000.0,4.198529411764706,5.882744332260212,408
190000.0,4.568292682926829,6.210368293390911,410
200000.0,2.972491909385113,3.8757070374862326,1236
210000.0,4.326347305389222,5.704939154969106,334
220000.0,3.612215909090909,5.214574543368823,352
230000.0,3.821529745042493,5.050668377781594,353
240000.0,3.857894736842105,5.310001097095889,380
250000.0,3.8257211538461537,5.145735111733768,416
260000.0,3.0639344262295083,4.467169449486194,305
270000.0,4.602597402597403,6.219654959824062,385
280000.0,3.310344827586207,4.727741038533853,348
290000.0,2.9213286713286712,3.9962613647138867,286
300000.0,3.5914396887159534,4.978508956989522,257
310000.0,2.5877659574468086,3.8776638064361215,376
320000.0,3.8963963963963963,5.401118986610691,444
330000.0,3.1419753086419755,4.499472812026391,243
340000.0,5.857142857142857,6.6682676103073195,546
350000.0,3.683333333333333,5.057057877578096,480
360000.0,4.101428571428571,5.551568426440465,350
370000.0,3.1818181818181817,4.593681951942045,286
380000.0,3.408244680851064,4.762096020728509,376
