Position,Value,Nucleosome_Distance,Centromere_Distance
1,1,44,355686
5,1,40,355682
38,3,7,355649
47,2,2,355640
63,5,18,355624
66,2,21,355621
67,1,22,355620
76,4,31,355611
81,29,36,355606
87,4,42,355600
89,2,44,355598
90,2,45,355597
91,10,46,355596
94,48,49,355593
100,4,55,355587
105,1,60,355582
112,4,67,355575
131,4,86,355556
146,5,101,355541
162,6,117,355525
169,2,124,355518
175,4,130,355512
185,106,140,355502
206,2,161,355481
218,12,173,355469
226,49,171,355461
236,6,161,355451
246,1,151,355441
248,1,149,355439
253,1,144,355434
256,1,141,355431
258,1,139,355429
266,202,131,355421
271,1,126,355416
272,177,125,355415
273,1,124,355414
275,18,122,355412
277,28,120,355410
279,31,118,355408
280,24,117,355407
281,33,116,355406
282,57,115,355405
283,55,114,355404
284,1,113,355403
285,45,112,355402
287,29,110,355400
290,8,107,355397
292,27,105,355395
295,39,102,355392
299,6,98,355388
302,1,95,355385
303,14,94,355384
306,12,91,355381
310,18,87,355377
311,1,86,355376
313,23,84,355374
314,1,83,355373
315,12,82,355372
317,1,80,355370
318,11,79,355369
319,27,78,355368
322,35,75,355365
323,10,74,355364
324,29,73,355363
326,49,71,355361
327,4,70,355360
329,58,68,355358
330,15,67,355357
333,27,64,355354
334,19,63,355353
336,19,61,355351
341,1,56,355346
343,65,54,355344
344,35,53,355343
346,10,51,355341
347,37,50,355340
348,24,49,355339
350,27,47,355337
351,6,46,355336
352,20,45,355335
354,30,43,355333
358,4,39,355329
359,15,38,355328
361,3,36,355326
365,9,32,355322
366,52,31,355321
367,1,30,355320
369,44,28,355318
375,7,22,355312
379,15,18,355308
385,71,12,355302
389,1,8,355298
390,8,7,355297
393,50,4,355294
395,2,2,355292
396,3,1,355291
400,28,3,355287
401,16,4,355286
402,8,5,355285
403,19,6,355284
409,1,12,355278
413,2,16,355274
420,3,23,355267
428,8,31,355259
431,1,34,355256
432,6,35,355255
434,22,37,355253
438,15,41,355249
446,3,49,355241
451,1,54,355236
457,11,60,355230
464,9,67,355223
468,8,71,355219
473,5,68,355214
477,3,64,355210
482,1,59,355205
487,3,54,355200
494,2,47,355193
497,3,44,355190
505,55,36,355182
510,1,31,355177
513,8,28,355174
518,12,23,355169
522,9,19,355165
534,111,7,355153
546,1,5,355141
551,17,10,355136
554,1,13,355133
555,6,14,355132
557,4,16,355130
562,28,21,355125
566,14,25,355121
572,6,31,355115
584,3,43,355103
589,1,48,355098
599,1,58,355088
608,7,61,355079
620,1,49,355067
625,1,44,355062
630,2,39,355057
634,11,35,355053
639,3,30,355048
641,1,28,355046
650,2,19,355037
653,11,16,355034
657,14,12,355030
660,1,9,355027
665,1,4,355022
668,8,1,355019
676,2,7,355011
677,1,8,355010
682,39,13,355005
686,3,17,355001
688,40,19,354999
690,41,21,354997
693,2,24,354994
696,10,27,354991
704,1,35,354983
708,14,39,354979
716,78,47,354971
719,39,50,354968
723,1,54,354964
725,26,56,354962
727,14,58,354960
729,9,60,354958
731,14,62,354956
735,22,66,354952
736,17,67,354951
737,21,68,354950
738,16,69,354949
739,3,70,354948
744,24,69,354943
745,7,68,354942
748,35,65,354939
753,23,60,354934
759,42,54,354928
764,21,49,354923
767,1,46,354920
772,1,41,354915
777,62,36,354910
779,47,34,354908
782,4,31,354905
790,33,23,354897
796,36,17,354891
798,3,15,354889
800,3,13,354887
805,9,8,354882
809,17,4,354878
816,11,3,354871
824,2,11,354863
825,32,12,354862
830,9,17,354857
833,15,20,354854
837,11,24,354850
840,12,27,354847
841,8,28,354846
842,1,29,354845
843,12,30,354844
846,4,33,354841
847,2,34,354840
850,19,37,354837
851,2,38,354836
852,8,39,354835
853,24,40,354834
854,6,41,354833
855,7,42,354832
856,1,43,354831
857,6,44,354830
861,13,48,354826
862,4,49,354825
865,1,52,354822
867,8,54,354820
872,13,59,354815
874,28,61,354813
875,2,62,354812
879,1,66,354808
884,18,71,354803
892,34,79,354795
898,19,75,354789
899,1,74,354788
903,9,70,354784
906,3,67,354781
911,1,62,354776
912,1,61,354775
943,6,30,354744
953,1,20,354734
960,28,13,354727
961,2,12,354726
964,1,9,354723
968,1,5,354719
976,41,3,354711
1009,1,36,354678
1026,2,53,354661
1029,43,56,354658
1030,1,57,354657
1033,13,60,354654
1036,1,63,354651
1038,12,65,354649
1042,1,69,354645
1044,2,71,354643
1050,1,67,354637
1054,1,63,354633
1066,6,51,354621
1080,2,37,354607
1083,1,34,354604
1086,5,31,354601
