Position,Value,Nucleosome_Distance,Centromere_Distance
18,1,23,-150869
21,5,20,-150866
30,1,11,-150857
40,146,1,-150847
44,1,3,-150843
50,2,9,-150837
56,1,15,-150831
59,1,18,-150828
67,5,26,-150820
80,204,39,-150807
84,21,43,-150803
85,88,44,-150802
88,492,47,-150799
89,23,48,-150798
90,168,49,-150797
91,29,50,-150796
92,127,51,-150795
93,16,52,-150794
94,51,53,-150793
96,20,55,-150791
97,43,56,-150790
101,39,60,-150786
110,1,69,-150777
114,1,73,-150773
120,4,79,-150767
123,1,82,-150764
127,24,86,-150760
135,1,94,-150752
144,1,103,-150743
151,9,110,-150736
160,6,119,-150727
164,1,123,-150723
173,40,132,-150714
178,1,137,-150709
181,7,140,-150706
183,24,142,-150704
193,7,152,-150694
195,3,154,-150692
210,1,169,-150677
216,5,175,-150671
221,3,180,-150666
222,1,181,-150665
225,11,184,-150662
231,13,186,-150656
243,2,174,-150644
247,2,170,-150640
252,2,165,-150635
258,2,159,-150629
261,22,156,-150626
263,7,154,-150624
264,1,153,-150623
267,26,150,-150620
268,2,149,-150619
269,66,148,-150618
271,17,146,-150616
272,30,145,-150615
274,1,143,-150613
276,40,141,-150611
279,154,138,-150608
282,14,135,-150605
283,28,134,-150604
285,3,132,-150602
286,5,131,-150601
291,72,126,-150596
295,3,122,-150592
297,5,120,-150590
299,3,118,-150588
301,4,116,-150586
302,1,115,-150585
303,17,114,-150584
305,5,112,-150582
306,1,111,-150581
307,5,110,-150580
308,4,109,-150579
309,5,108,-150578
310,8,107,-150577
311,1,106,-150576
315,1,102,-150572
316,2,101,-150571
318,10,99,-150569
319,5,98,-150568
320,9,97,-150567
321,3,96,-150566
322,11,95,-150565
324,7,93,-150563
326,2,91,-150561
327,9,90,-150560
328,7,89,-150559
329,8,88,-150558
330,23,87,-150557
332,20,85,-150555
334,20,83,-150553
336,15,81,-150551
337,1,80,-150550
338,8,79,-150549
339,26,78,-150548
340,24,77,-150547
342,5,75,-150545
343,10,74,-150544
344,6,73,-150543
345,2,72,-150542
347,18,70,-150540
350,23,67,-150537
353,4,64,-150534
354,16,63,-150533
356,10,61,-150531
357,6,60,-150530
358,3,59,-150529
362,8,55,-150525
363,1,54,-150524
364,7,53,-150523
367,6,50,-150520
371,4,46,-150516
375,10,42,-150512
379,4,38,-150508
381,1,36,-150506
383,7,34,-150504
384,3,33,-150503
385,6,32,-150502
386,8,31,-150501
388,9,29,-150499
391,10,26,-150496
393,10,24,-150494
394,1,23,-150493
396,5,21,-150491
397,2,20,-150490
398,4,19,-150489
400,9,17,-150487
402,4,15,-150485
403,4,14,-150484
412,1,5,-150475
416,1,1,-150471
421,1,4,-150466
425,3,8,-150462
428,2,11,-150459
429,1,12,-150458
430,2,13,-150457
434,2,17,-150453
437,5,20,-150450
444,5,27,-150443
451,2,34,-150436
453,1,36,-150434
457,1,40,-150430
462,1,45,-150425
467,1,50,-150420
496,1,79,-150391
507,2,70,-150380
516,2,61,-150371
524,3,53,-150363
543,1,34,-150344
548,6,29,-150339
552,3,25,-150335
557,11,20,-150330
602,2,25,-150285
615,10,38,-150272
643,4,66,-150244
650,1,71,-150237
656,17,65,-150231
670,2,51,-150217
674,2,47,-150213
677,2,44,-150210
686,2,35,-150201
699,1,22,-150188
714,23,7,-150173
721,39,0,-150166
725,38,4,-150162
732,18,11,-150155
735,7,14,-150152
739,5,18,-150148
740,12,19,-150147
741,5,20,-150146
742,12,21,-150145
744,10,23,-150143
745,4,24,-150142
746,24,25,-150141
748,16,27,-150139
752,5,31,-150135
755,8,34,-150132
757,1,36,-150130
771,2,50,-150116
784,1,63,-150103
795,16,70,-150092
799,2,66,-150088
805,20,60,-150082
813,12,52,-150074
819,5,46,-150068
825,1,40,-150062
828,3,37,-150059
831,7,34,-150056
835,14,30,-150052
837,10,28,-150050
840,2,25,-150047
842,4,23,-150045
847,8,18,-150040
851,14,14,-150036
856,7,9,-150031
857,8,8,-150030
859,4,6,-150028
860,8,5,-150027
863,1,2,-150024
864,5,1,-150023
866,1,1,-150021
869,13,4,-150018
870,6,5,-150017
872,2,7,-150015
873,3,8,-150014
878,4,13,-150009
883,9,18,-150004
887,3,22,-150000
889,18,24,-149998
892,3,27,-149995
894,13,29,-149993
900,4,35,-149987
904,2,39,-149983
908,2,43,-149979
914,2,49,-149973
931,1,66,-149956
939,5,74,-149948
940,2,75,-149947
946,1,79,-149941
948,4,77,-149939
951,8,74,-149936
954,8,71,-149933
958,3,67,-149929
963,5,62,-149924
968,1,57,-149919
976,10,49,-149911
985,8,40,-149902
995,1,30,-149892
996,1,29,-149891
1002,1,23,-149885
1013,4,12,-149874
1018,3,7,-149869
1021,2,4,-149866
1024,11,1,-149863
1027,5,2,-149860
1029,2,4,-149858
1033,4,8,-149854
1035,5,10,-149852
1037,6,12,-149850
1047,7,22,-149840
1049,1,24,-149838
1052,8,27,-149835
1053,10,28,-149834
1056,6,31,-149831
1061,6,36,-149826
1066,1,41,-149821
1076,1,51,-149811
1078,11,53,-149809
1081,3,56,-149806
1082,2,57,-149805
1088,2,63,-149799
1092,1,67,-149795
1101,1,76,-149786
1107,5,78,-149780
1109,2,76,-149778
1112,4,73,-149775
1115,1,70,-149772
1118,6,67,-149769
1123,6,62,-149764
1126,1,59,-149761
1131,2,54,-149756
1134,3,51,-149753
1142,1,43,-149745
1144,1,41,-149743
1149,3,36,-149738
1153,1,32,-149734
1164,2,21,-149723
1167,8,18,-149720
1169,7,16,-149718
1173,7,12,-149714
1174,1,11,-149713
1177,37,8,-149710
1186,1,1,-149701
1197,20,12,-149690
1205,3,20,-149682
1248,11,63,-149639
1253,1,68,-149634
1255,22,70,-149632
1280,1,65,-149607
1290,4,55,-149597
1296,2,49,-149591
1304,2,41,-149583
1311,4,34,-149576
1322,23,23,-149565
1329,6,16,-149558
1332,1,13,-149555
1336,3,9,-149551
1342,2,3,-149545
1350,10,5,-149537
1356,6,11,-149531
1360,1,15,-149527
1363,1,18,-149524
1373,2,28,-149514
1376,2,31,-149511
1378,1,33,-149509
1380,7,35,-149507
1391,3,46,-149496
1400,8,55,-149487
1411,3,66,-149476
1426,1,63,-149461
1431,3,58,-149456
1441,5,48,-149446
1447,3,42,-149440
1449,3,40,-149438
1453,1,36,-149434
1458,6,31,-149429
1461,1,28,-149426
1462,3,27,-149425
1469,4,20,-149418
1472,3,17,-149415
1480,1,9,-149407
1507,2,18,-149380
1510,1,21,-149377
1516,2,27,-149371
1518,1,29,-149369
1526,3,37,-149361
1530,4,41,-149357
1536,1,47,-149351
1553,1,64,-149334
1570,6,47,-149317
1594,4,23,-149293
1605,2,12,-149282
1610,5,7,-149277
1614,5,3,-149273
1615,1,2,-149272
1622,2,5,-149265
1625,2,8,-149262
1634,5,17,-149253
1640,2,23,-149247
1647,3,30,-149240
1652,1,35,-149235
1656,1,39,-149231
1670,1,53,-149217
1671,1,54,-149216
1679,2,62,-149208
1683,1,62,-149204
1686,1,59,-149201
1688,3,57,-149199
1703,1,42,-149184
1707,7,38,-149180
1708,1,37,-149179
1712,1,33,-149175
1719,1,26,-149168
1725,2,20,-149162
1731,3,14,-149156
1736,3,9,-149151
1743,4,2,-149144
1746,7,1,-149141
1749,4,4,-149138
1752,7,7,-149135
1760,4,15,-149127
1764,5,19,-149123
1782,10,37,-149105
1796,6,51,-149091
1805,1,60,-149082
1811,3,62,-149076
1840,1,33,-149047
1842,3,31,-149045
1846,1,27,-149041
1878,2,5,-149009
1889,2,16,-148998
1908,17,35,-148979
1916,6,43,-148971
1924,2,51,-148963
1929,5,56,-148958
1932,2,59,-148955
1940,1,67,-148947
1942,1,69,-148945
1948,4,69,-148939
1952,2,65,-148935
1962,2,55,-148925
1975,5,42,-148912
1978,5,39,-148909
1984,3,33,-148903
1989,1,28,-148898
1996,1,21,-148891
2002,4,15,-148885
2011,5,6,-148876
2020,4,3,-148867
2021,1,4,-148866
2025,6,8,-148862
2030,14,13,-148857
2035,7,18,-148852
2056,7,39,-148831
2060,1,43,-148827
2061,1,44,-148826
2064,15,47,-148823
