Position,Value,Nucleosome_Distance,Centromere_Distance
4,2,25,-268086
52,5,23,-268038
59,8,30,-268031
65,4,36,-268025
67,11,38,-268023
69,118,40,-268021
72,1,43,-268018
73,50,44,-268017
76,2,47,-268014
85,10,56,-268005
90,16,61,-268000
95,1,66,-267995
99,3,70,-267991
103,7,74,-267987
106,1,77,-267984
116,1,87,-267974
129,16,100,-267961
137,1,108,-267953
138,7,109,-267952
142,1,113,-267948
150,5,121,-267940
152,33,123,-267938
161,25,132,-267929
165,1,136,-267925
173,1,144,-267917
192,1,163,-267898
193,1,164,-267897
194,8,165,-267896
202,27,173,-267888
229,1,180,-267861
233,1,176,-267857
235,3,174,-267855
243,66,166,-267847
247,49,162,-267843
249,20,160,-267841
250,10,159,-267840
251,32,158,-267839
253,2,156,-267837
254,34,155,-267836
257,145,152,-267833
260,7,149,-267830
261,21,148,-267829
262,2,147,-267828
264,7,145,-267826
268,2,141,-267822
269,68,140,-267821
273,1,136,-267817
275,2,134,-267815
277,4,132,-267813
281,15,128,-267809
282,3,127,-267808
284,4,125,-267806
285,12,124,-267805
286,6,123,-267804
287,2,122,-267803
289,7,120,-267801
290,2,119,-267800
295,9,114,-267795
296,5,113,-267794
297,17,112,-267793
300,16,109,-267790
302,8,107,-267788
304,1,105,-267786
305,17,104,-267785
306,15,103,-267784
307,7,102,-267783
308,37,101,-267782
310,11,99,-267780
311,12,98,-267779
314,10,95,-267776
315,3,94,-267775
316,6,93,-267774
317,23,92,-267773
318,18,91,-267772
320,4,89,-267770
321,8,88,-267769
322,5,87,-267768
324,10,85,-267766
325,16,84,-267765
328,34,81,-267762
331,13,78,-267759
333,7,76,-267757
334,8,75,-267756
335,2,74,-267755
336,9,73,-267754
339,2,70,-267751
341,1,68,-267749
342,6,67,-267748
345,6,64,-267745
348,3,61,-267742
352,2,57,-267738
353,7,56,-267737
356,10,53,-267734
359,1,50,-267731
361,2,48,-267729
363,1,46,-267727
364,8,45,-267726
366,11,43,-267724
370,16,39,-267720
372,3,37,-267718
374,5,35,-267716
376,6,33,-267714
378,12,31,-267712
380,6,29,-267710
389,1,20,-267701
390,2,19,-267700
396,2,13,-267694
403,4,6,-267687
407,4,2,-267683
412,3,3,-267678
415,2,6,-267675
420,2,11,-267670
422,2,13,-267668
426,1,17,-267664
429,1,20,-267661
430,1,21,-267660
436,1,27,-267654
437,1,28,-267653
439,3,30,-267651
441,1,32,-267649
442,1,33,-267648
455,1,46,-267635
457,1,48,-267633
466,2,57,-267624
471,1,62,-267619
475,3,66,-267615
481,1,72,-267609
482,7,73,-267608
485,10,76,-267605
490,6,79,-267600
499,9,70,-267591
502,2,67,-267588
506,52,63,-267584
517,50,52,-267573
521,1,48,-267569
522,2,47,-267568
523,1,46,-267567
524,9,45,-267566
525,5,44,-267565
527,3,42,-267563
530,12,39,-267560
532,7,37,-267558
536,3,33,-267554
541,4,28,-267549
546,4,23,-267544
548,18,21,-267542
553,5,16,-267537
557,2,12,-267533
558,9,11,-267532
565,4,4,-267525
570,7,1,-267520
579,1,10,-267511
585,2,16,-267505
599,4,30,-267491
602,3,33,-267488
604,2,35,-267486
626,4,57,-267464
627,2,58,-267463
631,1,62,-267459
634,2,65,-267456
638,10,69,-267452
639,2,70,-267451
642,6,71,-267448
646,3,67,-267444
648,3,65,-267442
654,6,59,-267436
661,2,52,-267429
666,1,47,-267424
669,1,44,-267421
698,31,15,-267392
703,12,10,-267387
705,37,8,-267385
706,27,7,-267384
711,28,2,-267379
716,16,3,-267374
718,11,5,-267372
719,1,6,-267371
720,2,7,-267370
723,5,10,-267367
724,16,11,-267366
725,17,12,-267365
726,15,13,-267364
728,17,15,-267362
729,6,16,-267361
730,14,17,-267360
733,18,20,-267357
736,1,23,-267354
739,5,26,-267351
741,1,28,-267349
755,1,42,-267335
758,1,45,-267332
768,2,55,-267322
778,15,65,-267312
782,2,69,-267308
783,1,70,-267307
790,18,67,-267300
796,10,61,-267294
803,9,54,-267287
805,1,52,-267285
808,2,49,-267282
809,1,48,-267281
812,3,45,-267278
816,3,41,-267274
818,4,39,-267272
820,6,37,-267270
821,6,36,-267269
822,1,35,-267268
823,1,34,-267267
824,2,33,-267266
827,3,30,-267263
829,1,28,-267261
831,7,26,-267259
836,11,21,-267254
839,7,18,-267251
842,2,15,-267248
843,2,14,-267247
844,9,13,-267246
845,4,12,-267245
847,8,10,-267243
851,1,6,-267239
854,19,3,-267236
857,1,0,-267233
861,12,4,-267229
866,9,9,-267224
869,3,12,-267221
870,1,13,-267220
871,1,14,-267219
872,11,15,-267218
874,5,17,-267216
879,12,22,-267211
883,1,26,-267207
887,4,30,-267203
888,1,31,-267202
892,2,35,-267198
895,1,38,-267195
904,1,47,-267186
915,4,58,-267175
923,1,66,-267167
924,9,67,-267166
927,2,70,-267163
929,1,72,-267161
932,3,75,-267158
938,10,79,-267152
942,3,75,-267148
944,8,73,-267146
949,11,68,-267141
952,3,65,-267138
961,14,56,-267129
969,5,48,-267121
979,2,38,-267111
986,5,31,-267104
988,8,29,-267102
996,16,21,-267094
998,5,19,-267092
1002,4,15,-267088
1003,4,14,-267087
1005,5,12,-267085
1008,11,9,-267082
1011,3,6,-267079
1013,1,4,-267077
1014,2,3,-267076
1017,4,0,-267073
1021,5,4,-267069
1024,4,7,-267066
1025,1,8,-267065
1031,5,14,-267059
1035,7,18,-267055
1040,1,23,-267050
1043,3,26,-267047
1047,4,30,-267043
1051,3,34,-267039
1062,8,45,-267028
1074,2,57,-267016
1091,3,74,-266999
1096,6,79,-266994
1099,3,78,-266991
1102,6,75,-266988
1107,5,70,-266983
1110,1,67,-266980
1115,8,62,-266975
1119,5,58,-266971
1128,1,49,-266962
1133,4,44,-266957
1137,4,40,-266953
1142,2,35,-266948
1145,1,32,-266945
1147,1,30,-266943
1151,5,26,-266939
1153,8,24,-266937
1158,19,19,-266932
1162,15,15,-266928
1180,13,3,-266910
1185,7,8,-266905
1191,2,14,-266899
1228,1,51,-266862
1232,15,55,-266858
1239,10,62,-266851
1249,1,72,-266841
1273,7,48,-266817
1288,1,33,-266802
1295,7,26,-266795
1296,1,25,-266794
1299,1,22,-266791
1305,24,16,-266785
1313,4,8,-266777
1320,12,1,-266770
1328,2,7,-266762
1334,6,13,-266756
1340,4,19,-266750
1343,6,22,-266747
1346,3,25,-266744
1357,1,36,-266733
1360,7,39,-266730
1364,4,43,-266726
1368,2,47,-266722
1374,4,53,-266716
1384,5,63,-266706
1397,1,52,-266693
1410,2,39,-266680
1425,5,24,-266665
1431,6,18,-266659
1482,1,33,-266608
1483,9,34,-266607
1553,15,24,-266537
1578,2,1,-266512
1594,2,17,-266496
1597,2,20,-266493
1601,2,24,-266489
1604,1,27,-266486
1605,2,28,-266485
1608,4,31,-266482
1610,2,33,-266480
1616,1,39,-266474
1617,2,40,-266473
1619,2,42,-266471
1624,1,47,-266466
1625,3,48,-266465
1630,2,53,-266460
1632,2,55,-266458
1635,4,58,-266455
1646,2,69,-266444
1656,2,65,-266434
1662,1,59,-266428
1663,4,58,-266427
1667,8,54,-266423
1672,1,49,-266418
1683,5,38,-266407
