Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-170000.0,,,0
-160000.0,,,0
-150000.0,12.089211618257261,15.160346288428316,482
-140000.0,11.874878758486906,14.645283523222673,1031
-130000.0,13.111726685133887,16.149757815982223,1083
-120000.0,16.179310344827588,17.904650827736855,1450
-110000.0,14.838178294573643,17.02944263232922,1032
-100000.0,11.93227091633466,14.707952410787719,753
-90000.0,13.112324492979718,16.41806896363089,641
-80000.0,15.857443820224718,17.886855711249822,1424
-70000.0,13.434645669291339,16.859319460581336,635
-60000.0,13.576872536136662,16.808274628752756,761
-50000.0,10.762443438914028,14.806695225286637,442
-40000.0,14.375302663438257,18.044781203887254,826
-30000.0,12.84703947368421,16.203543385289723,608
-20000.0,12.321787709497206,16.217872220203716,895
-10000.0,15.64612188365651,17.225023463590386,1444
0.0,13.479524438573316,16.262761884506784,757
10000.0,7.254177215189873,10.570034757322722,1975
20000.0,13.819121447028424,17.379884470866834,774
30000.0,15.922470433639948,17.954703242184326,1522
40000.0,16.99475065616798,18.622770711486137,1524
50000.0,14.244837758112094,17.043511880974336,339
60000.0,9.900584795321638,13.563215679538022,684
70000.0,8.90421052631579,11.215688017265224,950
80000.0,5.724137931034483,7.8243728596806985,58
90000.0,,,0
100000.0,,,0
110000.0,,,0
120000.0,,,0
130000.0,,,0
140000.0,,,0
150000.0,,,0
160000.0,,,0
170000.0,,,0
