Position,Value,Nucleosome_Distance,Centromere_Distance
22,2,199,-496957
85,1,136,-496894
147,2,74,-496832
152,2,69,-496827
218,1,3,-496761
222,2,1,-496757
231,1,10,-496748
262,3,41,-496717
267,15,46,-496712
274,9,53,-496705
279,1,58,-496700
280,1,59,-496699
289,2,68,-496690
305,5,60,-496674
309,4,56,-496670
320,7,45,-496659
349,2,16,-496630
359,2,6,-496620
371,7,6,-496608
396,1,31,-496583
398,1,33,-496581
400,1,35,-496579
404,2,39,-496575
423,2,58,-496556
434,64,69,-496545
438,1,73,-496541
450,2,85,-496529
460,4,95,-496519
470,1,105,-496509
473,11,108,-496506
479,36,114,-496500
496,3,101,-496483
500,1,97,-496479
503,1,94,-496476
505,12,92,-496474
520,1,77,-496459
533,1,64,-496446
552,2,45,-496427
561,1,36,-496418
752,1,109,-496227
803,1,58,-496176
6305,3,52,-490674
6314,9,61,-490665
6366,1,31,-490613
6418,3,21,-490561
6420,6,23,-490559
6434,1,37,-490545
6447,1,50,-490532
6925,5,60,-490054
6931,6,66,-490048
6939,1,74,-490040
6967,8,102,-490012
7021,2,140,-489958
7045,16,116,-489934
7054,3,107,-489925
7055,27,106,-489924
7060,1,101,-489919
7066,7,95,-489913
7092,1,69,-489887
7126,2,35,-489853
7265,7,48,-489714
7325,1,12,-489654
7354,2,41,-489625
7448,93,25,-489531
7493,1,20,-489486
7556,3,83,-489423
7570,2,75,-489409
7636,14,9,-489343
7676,2,31,-489303
7704,1,59,-489275
7775,1,58,-489204
7790,2,43,-489189
7794,2,39,-489185
7891,1,58,-489088
7909,12,76,-489070
7923,1,90,-489056
7924,4,91,-489055
7942,1,95,-489037
7988,3,49,-488991
8098,2,61,-488881
8110,12,71,-488869
8126,1,55,-488853
8130,43,51,-488849
8141,2,40,-488838
8246,5,65,-488733
8354,1,13,-488625
8360,1,19,-488619
8496,1,7,-488483
8716,2,29,-488263
8722,2,23,-488257
8781,14,36,-488198
8826,2,63,-488153
8833,1,56,-488146
8839,110,50,-488140
8955,1,66,-488024
9157,2,28,-487822
9286,19,43,-487693
9367,6,38,-487612
9593,1,76,-487386
9675,1,6,-487304
9925,6,80,-487054
10080,10,75,-486899
10298,2,125,-486681
10307,4,134,-486672
10314,7,141,-486665
10348,3,137,-486631
10350,13,135,-486629
10376,4,109,-486603
10381,3,104,-486598
10382,17,103,-486597
10390,2,95,-486589
10392,2,93,-486587
10395,15,90,-486584
10415,4,70,-486564
10419,1,66,-486560
10424,13,61,-486555
10450,7,35,-486529
10470,9,15,-486509
10499,2,14,-486480
10506,1,21,-486473
10509,1,24,-486470
10548,1,63,-486431
10561,2,76,-486418
10570,5,85,-486409
10581,11,76,-486398
10604,3,53,-486375
10649,7,8,-486330
10663,2,6,-486316
10706,1,49,-486273
10744,1,77,-486235
10747,2,74,-486232
10784,6,37,-486195
10804,8,17,-486175
10829,1,8,-486150
10890,26,69,-486089
11014,2,11,-485965
11059,6,34,-485920
11110,3,59,-485869
11125,9,44,-485854
11164,1,5,-485815
