Position,Value,Nucleosome_Distance,Centromere_Distance
2,2,87,-326641
9,30,80,-326634
53,46,36,-326590
54,1,35,-326589
55,52,34,-326588
60,1,29,-326583
69,2,20,-326574
73,2,16,-326570
91,1,2,-326552
96,4,7,-326547
98,3,9,-326545
105,1,16,-326538
116,60,27,-326527
121,17,32,-326522
123,1,34,-326520
125,65,36,-326518
131,5,42,-326512
136,28,47,-326507
143,1,54,-326500
147,1,58,-326496
162,19,73,-326481
170,1,81,-326473
171,4,82,-326472
185,1,96,-326458
193,4,100,-326450
202,37,91,-326441
208,14,85,-326435
211,31,82,-326432
212,2,81,-326431
213,38,80,-326430
217,63,76,-326426
222,13,71,-326421
226,45,67,-326417
230,10,63,-326413
236,13,57,-326407
240,38,53,-326403
245,16,48,-326398
248,31,45,-326395
251,58,42,-326392
255,1,38,-326388
256,25,37,-326387
258,2,35,-326385
262,24,31,-326381
276,2,17,-326367
279,10,14,-326364
286,107,7,-326357
288,1,5,-326355
289,11,4,-326354
297,7,4,-326346
300,7,7,-326343
305,3,12,-326338
308,3,15,-326335
328,1,35,-326315
334,9,41,-326309
336,28,43,-326307
342,379,49,-326301
344,19,51,-326299
350,333,57,-326293
365,1,72,-326278
371,7,66,-326272
391,3,46,-326252
404,1,33,-326239
407,1,30,-326236
421,2,16,-326222
431,1,6,-326212
435,2,2,-326208
438,14,1,-326205
441,18,4,-326202
443,1,6,-326200
445,19,8,-326198
451,182,14,-326192
455,71,18,-326188
460,1,23,-326183
462,12,25,-326181
467,12,30,-326176
471,30,34,-326172
476,2,39,-326167
478,7,41,-326165
488,1,51,-326155
490,12,53,-326153
494,2,57,-326149
497,23,60,-326146
498,48,61,-326145
504,7,67,-326139
508,8,71,-326135
521,1,84,-326122
540,29,103,-326103
542,17,105,-326101
543,55,106,-326100
544,125,107,-326099
545,114,108,-326098
548,27,111,-326095
550,69,111,-326093
553,11,108,-326090
554,14,107,-326089
556,99,105,-326087
560,1,101,-326083
564,47,97,-326079
568,1,93,-326075
571,42,90,-326072
574,2,87,-326069
591,3,70,-326052
595,1,66,-326048
598,1,63,-326045
610,1,51,-326033
616,64,45,-326027
619,33,42,-326024
628,63,33,-326015
650,1,11,-325993
663,17,2,-325980
673,1,12,-325970
731,1,70,-325912
742,38,81,-325901
745,10,84,-325898
779,1,118,-325864
784,19,123,-325859
801,11,128,-325842
808,3,121,-325835
812,1,117,-325831
816,1,113,-325827
817,1,112,-325826
830,1,99,-325813
833,2,96,-325810
835,1,94,-325808
844,4,85,-325799
850,2,79,-325793
855,34,74,-325788
864,3,65,-325779
868,1,61,-325775
869,13,60,-325774
875,2,54,-325768
878,1,51,-325765
880,14,49,-325763
888,2,41,-325755
903,21,26,-325740
907,2,22,-325736
1003,1,74,-325640
1006,1,77,-325637
1017,4,88,-325626
1033,3,80,-325610
1043,1,70,-325600
1071,2,42,-325572
1093,15,20,-325550
1108,13,5,-325535
1137,1,24,-325506
1145,16,32,-325498
1154,1,41,-325489
1245,1,28,-325398
1247,1,26,-325396
1257,95,16,-325386
1265,40,8,-325378
1293,1,20,-325350
1324,3,51,-325319
1329,1,56,-325314
1331,1,58,-325312
1332,4,59,-325311
1372,2,61,-325271
1382,1,51,-325261
1385,1,48,-325258
1395,3,38,-325248
1409,1,24,-325234
1414,3,19,-325229
1416,1,17,-325227
1417,1,16,-325226
1420,2,13,-325223
1445,10,12,-325198
1451,2,18,-325192
1470,4,37,-325173
1471,2,38,-325172
1474,18,41,-325169
1478,16,45,-325165
1581,1,4,-325062
1595,1,18,-325048
1630,14,53,-325013
1713,1,8,-324930
1766,8,61,-324877
1774,1,69,-324869
1785,65,64,-324858
1800,29,49,-324843
1814,24,35,-324829
1823,59,26,-324820
1833,6,16,-324810
