Distance_Bin,Value,Bin_Center,Density_per_bp
"[-356686, -355686)",0,-356186.0,0.0
"[-355686, -354686)",210,-355186.0,0.21
"[-354686, -353686)",140,-354186.0,0.14
"[-353686, -352686)",153,-353186.0,0.153
"[-352686, -351686)",337,-352186.0,0.337
"[-351686, -350686)",235,-351186.0,0.235
"[-350686, -349686)",254,-350186.0,0.254
"[-349686, -348686)",285,-349186.0,0.285
"[-348686, -347686)",133,-348186.0,0.133
"[-347686, -346686)",115,-347186.0,0.115
"[-346686, -345686)",111,-346186.0,0.111
"[-345686, -344686)",134,-345186.0,0.134
"[-344686, -343686)",94,-344186.0,0.094
"[-343686, -342686)",72,-343186.0,0.072
"[-342686, -341686)",65,-342186.0,0.065
"[-341686, -340686)",75,-341186.0,0.075
"[-340686, -339686)",129,-340186.0,0.129
"[-339686, -338686)",156,-339186.0,0.156
"[-338686, -337686)",97,-338186.0,0.097
"[-337686, -336686)",82,-337186.0,0.082
"[-336686, -335686)",81,-336186.0,0.081
"[-335686, -334686)",90,-335186.0,0.09
"[-334686, -333686)",154,-334186.0,0.154
"[-333686, -332686)",110,-333186.0,0.11
"[-332686, -331686)",17,-332186.0,0.017
"[-331686, -330686)",27,-331186.0,0.027
"[-330686, -329686)",41,-330186.0,0.041
"[-329686, -328686)",87,-329186.0,0.087
"[-328686, -327686)",85,-328186.0,0.085
"[-327686, -326686)",136,-327186.0,0.136
"[-326686, -325686)",78,-326186.0,0.078
"[-325686, -324686)",75,-325186.0,0.075
"[-324686, -323686)",129,-324186.0,0.129
"[-323686, -322686)",78,-323186.0,0.078
"[-322686, -321686)",141,-322186.0,0.141
"[-321686, -320686)",127,-321186.0,0.127
"[-320686, -319686)",100,-320186.0,0.1
"[-319686, -318686)",152,-319186.0,0.152
"[-318686, -317686)",79,-318186.0,0.079
"[-317686, -316686)",70,-317186.0,0.07
"[-316686, -315686)",74,-316186.0,0.074
"[-315686, -314686)",64,-315186.0,0.064
"[-314686, -313686)",86,-314186.0,0.086
"[-313686, -312686)",42,-313186.0,0.042
"[-312686, -311686)",33,-312186.0,0.033
"[-311686, -310686)",52,-311186.0,0.052
"[-310686, -309686)",69,-310186.0,0.069
"[-309686, -308686)",79,-309186.0,0.079
"[-308686, -307686)",126,-308186.0,0.126
"[-307686, -306686)",75,-307186.0,0.075
"[-306686, -305686)",50,-306186.0,0.05
