Distance_Bin,Value,Bin_Center,Density_per_bp
"[-152521, -151521)",0,-152021.0,0.0
"[-151521, -150521)",5245,-151021.0,5.245
"[-150521, -149521)",1496,-150021.0,1.496
"[-149521, -148521)",1133,-149021.0,1.133
"[-148521, -147521)",782,-148021.0,0.782
"[-147521, -146521)",526,-147021.0,0.526
"[-146521, -145521)",468,-146021.0,0.468
"[-145521, -144521)",1788,-145021.0,1.788
"[-144521, -143521)",697,-144021.0,0.697
"[-143521, -142521)",1134,-143021.0,1.134
"[-142521, -141521)",2381,-142021.0,2.381
"[-141521, -140521)",2456,-141021.0,2.456
"[-140521, -139521)",1519,-140021.0,1.519
"[-139521, -138521)",778,-139021.0,0.778
"[-138521, -137521)",1153,-138021.0,1.153
"[-137521, -136521)",2797,-137021.0,2.797
"[-136521, -135521)",1778,-136021.0,1.778
"[-135521, -134521)",1641,-135021.0,1.641
"[-134521, -133521)",2987,-134021.0,2.987
"[-133521, -132521)",1381,-133021.0,1.381
"[-132521, -131521)",1461,-132021.0,1.461
"[-131521, -130521)",4772,-131021.0,4.772
"[-130521, -129521)",1494,-130021.0,1.494
"[-129521, -128521)",1499,-129021.0,1.499
"[-128521, -127521)",3018,-128021.0,3.018
"[-127521, -126521)",3848,-127021.0,3.848
"[-126521, -125521)",1218,-126021.0,1.218
"[-125521, -124521)",178,-125021.0,0.178
"[-124521, -123521)",1131,-124021.0,1.131
"[-123521, -122521)",2218,-123021.0,2.218
"[-122521, -121521)",3531,-122021.0,3.531
"[-121521, -120521)",1626,-121021.0,1.626
"[-120521, -119521)",5716,-120021.0,5.716
"[-119521, -118521)",5115,-119021.0,5.115
"[-118521, -117521)",4073,-118021.0,4.073
"[-117521, -116521)",6836,-117021.0,6.836
"[-116521, -115521)",3105,-116021.0,3.105
"[-115521, -114521)",2464,-115021.0,2.464
"[-114521, -113521)",1965,-114021.0,1.965
"[-113521, -112521)",1598,-113021.0,1.598
"[-112521, -111521)",3358,-112021.0,3.358
"[-111521, -110521)",389,-111021.0,0.389
"[-110521, -109521)",414,-110021.0,0.414
"[-109521, -108521)",2387,-109021.0,2.387
"[-108521, -107521)",3463,-108021.0,3.463
"[-107521, -106521)",1602,-107021.0,1.602
"[-106521, -105521)",7266,-106021.0,7.266
"[-105521, -104521)",1709,-105021.0,1.709
"[-104521, -103521)",548,-104021.0,0.548
"[-103521, -102521)",3940,-103021.0,3.94
"[-102521, -101521)",405,-102021.0,0.405
"[-101521, -100521)",617,-101021.0,0.617
"[-100521, -99521)",1035,-100021.0,1.035
"[-99521, -98521)",3694,-99021.0,3.694
"[-98521, -97521)",2504,-98021.0,2.504
"[-97521, -96521)",1476,-97021.0,1.476
"[-96521, -95521)",18,-96021.0,0.018
"[-95521, -94521)",968,-95021.0,0.968
"[-94521, -93521)",3041,-94021.0,3.041
"[-93521, -92521)",8338,-93021.0,8.338
"[-92521, -91521)",424,-92021.0,0.424
"[-91521, -90521)",29,-91021.0,0.029
"[-90521, -89521)",4397,-90021.0,4.397
"[-89521, -88521)",2680,-89021.0,2.68
"[-88521, -87521)",33,-88021.0,0.033
"[-87521, -86521)",20,-87021.0,0.02
"[-86521, -85521)",442,-86021.0,0.442
"[-85521, -84521)",499,-85021.0,0.499
"[-84521, -83521)",438,-84021.0,0.438
"[-83521, -82521)",10649,-83021.0,10.649
"[-82521, -81521)",8076,-82021.0,8.076
"[-81521, -80521)",7096,-81021.0,7.096
"[-80521, -79521)",8726,-80021.0,8.726
"[-79521, -78521)",121,-79021.0,0.121
"[-78521, -77521)",1705,-78021.0,1.705
"[-77521, -76521)",1141,-77021.0,1.141
"[-76521, -75521)",2229,-76021.0,2.229
"[-75521, -74521)",2339,-75021.0,2.339
"[-74521, -73521)",41,-74021.0,0.041
"[-73521, -72521)",7,-73021.0,0.007
"[-72521, -71521)",2002,-72021.0,2.002
"[-71521, -70521)",1390,-71021.0,1.39
"[-70521, -69521)",1880,-70021.0,1.88
