Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",1778,500.0,1.778
"[1000, 2000)",7011,1500.0,7.011
"[2000, 3000)",1316,2500.0,1.316
"[3000, 4000)",1333,3500.0,1.333
"[4000, 5000)",4990,4500.0,4.99
"[5000, 6000)",3448,5500.0,3.448
"[6000, 7000)",789,6500.0,0.789
"[7000, 8000)",1970,7500.0,1.97
"[8000, 9000)",1532,8500.0,1.532
"[9000, 10000)",3526,9500.0,3.526
"[10000, 11000)",3576,10500.0,3.576
"[11000, 12000)",691,11500.0,0.691
"[12000, 13000)",261,12500.0,0.261
"[13000, 14000)",571,13500.0,0.571
"[14000, 15000)",7056,14500.0,7.056
"[15000, 16000)",2072,15500.0,2.072
"[16000, 17000)",786,16500.0,0.786
"[17000, 18000)",337,17500.0,0.337
"[18000, 19000)",1311,18500.0,1.311
"[19000, 20000)",1007,19500.0,1.007
"[20000, 21000)",131,20500.0,0.131
"[21000, 22000)",173,21500.0,0.173
"[22000, 23000)",3304,22500.0,3.304
"[23000, 24000)",41,23500.0,0.041
"[24000, 25000)",2536,24500.0,2.536
"[25000, 26000)",3238,25500.0,3.238
"[26000, 27000)",6577,26500.0,6.577
"[27000, 28000)",3739,27500.0,3.739
"[28000, 29000)",17501,28500.0,17.501
"[29000, 30000)",3296,29500.0,3.296
"[30000, 31000)",2766,30500.0,2.766
"[31000, 32000)",5391,31500.0,5.391
"[32000, 33000)",2929,32500.0,2.929
"[33000, 34000)",3295,33500.0,3.295
"[34000, 35000)",929,34500.0,0.929
"[35000, 36000)",611,35500.0,0.611
"[36000, 37000)",185,36500.0,0.185
"[37000, 38000)",863,37500.0,0.863
"[38000, 39000)",875,38500.0,0.875
"[39000, 40000)",1069,39500.0,1.069
"[40000, 41000)",447,40500.0,0.447
"[41000, 42000)",1229,41500.0,1.229
"[42000, 43000)",2286,42500.0,2.286
"[43000, 44000)",836,43500.0,0.836
"[44000, 45000)",1524,44500.0,1.524
"[45000, 46000)",762,45500.0,0.762
"[46000, 47000)",967,46500.0,0.967
"[47000, 48000)",2440,47500.0,2.44
"[48000, 49000)",930,48500.0,0.93
"[49000, 50000)",738,49500.0,0.738
"[50000, 51000)",1574,50500.0,1.574
"[51000, 52000)",1846,51500.0,1.846
"[52000, 53000)",3501,52500.0,3.501
"[53000, 54000)",2380,53500.0,2.38
"[54000, 55000)",3640,54500.0,3.64
"[55000, 56000)",2347,55500.0,2.347
"[56000, 57000)",954,56500.0,0.954
"[57000, 58000)",1055,57500.0,1.055
"[58000, 59000)",1288,58500.0,1.288
"[59000, 60000)",5522,59500.0,5.522
"[60000, 61000)",5719,60500.0,5.719
"[61000, 62000)",226,61500.0,0.226
"[62000, 63000)",101,62500.0,0.101
"[63000, 64000)",946,63500.0,0.946
"[64000, 65000)",766,64500.0,0.766
"[65000, 66000)",2998,65500.0,2.998
"[66000, 67000)",4106,66500.0,4.106
"[67000, 68000)",2093,67500.0,2.093
"[68000, 69000)",2187,68500.0,2.187
"[69000, 70000)",6855,69500.0,6.855
"[70000, 71000)",449,70500.0,0.449
"[71000, 72000)",447,71500.0,0.447
"[72000, 73000)",525,72500.0,0.525
"[73000, 74000)",3074,73500.0,3.074
"[74000, 75000)",310,74500.0,0.31
"[75000, 76000)",338,75500.0,0.338
"[76000, 77000)",2265,76500.0,2.265
"[77000, 78000)",1166,77500.0,1.166
"[78000, 79000)",414,78500.0,0.414
"[79000, 80000)",797,79500.0,0.797
"[80000, 81000)",1102,80500.0,1.102
"[81000, 82000)",669,81500.0,0.669
"[82000, 83000)",817,82500.0,0.817
"[83000, 84000)",4257,83500.0,4.257
"[84000, 85000)",1571,84500.0,1.571
