Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-570000.0,,,0
-560000.0,10.183050847457627,12.566843760039449,295
-550000.0,10.74437627811861,13.62854286539063,1956
-540000.0,13.863945578231293,16.483777911107538,1029
-530000.0,14.507177033492823,16.58658851266233,836
-520000.0,11.998233215547703,15.136721932282716,566
-510000.0,11.786008230452675,15.266524882351222,729
-500000.0,8.001535312180144,10.631205344808919,1954
-490000.0,7.749136939010357,11.402729878333108,869
-480000.0,14.769607843137255,17.05345929588639,816
-470000.0,13.955555555555556,17.017823902190738,675
-460000.0,13.028192371475953,16.16261429595704,603
-450000.0,14.509874326750449,17.760962553068904,557
-440000.0,11.935828877005347,15.806852596239263,561
-430000.0,15.355371900826446,18.334108077048953,847
-420000.0,13.905479452054795,16.752228035269454,730
-410000.0,12.608286252354048,16.28580372307687,531
-400000.0,13.19672131147541,16.76048905416857,488
-390000.0,11.65105740181269,15.82489250463923,662
-380000.0,11.661080074487895,15.475927176282232,537
-370000.0,13.636363636363637,17.176320842419535,550
-360000.0,13.685210312075984,16.073581179880165,737
-350000.0,12.792207792207792,16.328283111434732,693
-340000.0,14.743589743589743,17.66244578053181,936
-330000.0,13.346938775510203,16.66752726314791,686
-320000.0,13.193899782135077,17.11862943179512,459
-310000.0,11.33069306930693,15.45717164531307,505
-300000.0,13.724517906336088,16.81628535722265,726
-290000.0,11.012903225806452,14.894305972059302,465
-280000.0,12.81578947368421,15.771638016391956,570
-270000.0,12.0,15.665984709652843,573
-260000.0,14.077313054499367,17.51048576004925,789
-250000.0,14.565891472868216,18.167759755774487,516
-240000.0,11.33068783068783,15.610958541400876,378
-230000.0,12.394793926247289,16.359955585236765,461
-220000.0,16.201421800947866,18.462226458508887,844
-210000.0,11.495049504950495,15.257323679640338,606
-200000.0,11.289795918367346,15.514018265409243,490
-190000.0,12.957613814756671,16.01011156377709,637
-180000.0,14.085209003215434,18.24243976477336,622
-170000.0,13.450943396226416,16.661492711428085,530
-160000.0,8.222222222222221,12.813332752928611,252
-150000.0,14.211048158640226,16.9503050799701,706
-140000.0,13.476327116212339,17.07159785014892,697
-130000.0,13.72630173564753,16.94189866244374,749
-120000.0,12.187939698492462,15.754078877677564,995
-110000.0,11.18632075471698,13.88622011194368,848
-100000.0,13.869479882237489,16.994730514187058,1019
-90000.0,14.08093994778068,17.861229115617213,766
-80000.0,14.27090694935218,17.413590286121014,849
-70000.0,13.537190082644628,15.860712916716572,968
-60000.0,13.30310262529833,16.73138016893515,838
-50000.0,12.544715447154472,15.892917804808501,738
-40000.0,15.088987764182425,17.1273521779287,899
-30000.0,15.513779527559056,17.777547334992413,1016
-20000.0,14.177121771217712,17.353292970299787,542
-10000.0,13.60183066361556,16.500457735014276,874
0.0,14.157715839564922,17.10669618514629,1471
10000.0,15.274747474747475,17.713577395444688,1485
20000.0,12.768664563617245,16.014240577291325,951
30000.0,15.181693989071038,17.531139552176466,1464
40000.0,13.32661870503597,16.444599928014213,695
50000.0,14.450608930987821,17.941071381375956,739
60000.0,11.477306002928257,14.849311438910021,683
70000.0,13.764018691588785,16.703479757073726,856
80000.0,10.426778242677825,13.689652187689179,478
90000.0,14.827745664739885,17.606006120336122,865
100000.0,13.364839319470699,16.79762485529002,529
110000.0,14.155448717948717,17.321431138458628,624
120000.0,14.406976744186046,17.363924913583933,860
130000.0,12.754914809960681,16.353588426454518,763
140000.0,14.413471502590674,17.5453184659925,965
150000.0,13.273282442748092,17.15917931976204,655
160000.0,12.53114186851211,15.558351028803504,578
170000.0,11.524038461538462,15.126414313672884,624
180000.0,10.728506787330316,15.562719336266703,442
190000.0,13.234200743494425,17.430280951629474,538
200000.0,13.91640866873065,17.336857992924774,646
210000.0,12.281879194630873,15.057907512253037,596
220000.0,11.615771812080537,14.353110619141823,596
230000.0,13.266912669126691,15.992650711708153,813
240000.0,10.960600375234522,14.613579829334965,533
250000.0,7.621718991250643,10.319284025076575,1943
260000.0,11.389179755671902,15.186038220796943,573
270000.0,16.66322136089578,18.194194781628,1161
280000.0,13.233569261880687,16.11343410337321,989
290000.0,7.269967304997665,10.165314832957028,2141
300000.0,9.29086678301338,12.704269643551841,1719
310000.0,13.936395759717314,17.38485304746735,566
320000.0,12.366425992779783,15.268934264337314,554
330000.0,12.582905982905983,15.778226992290843,585
340000.0,11.448051948051948,16.089921748727026,462
350000.0,11.437632135306554,15.377895906687987,473
360000.0,10.642857142857142,15.94058662001751,392
370000.0,14.679245283018869,16.877633908283638,1060
380000.0,13.824684431977559,17.590898979349557,713
390000.0,10.53063802905875,13.50802224665685,1583
400000.0,,,0
410000.0,,,0
420000.0,,,0
430000.0,,,0
440000.0,,,0
450000.0,,,0
460000.0,,,0
470000.0,,,0
480000.0,,,0
490000.0,,,0
500000.0,,,0
510000.0,,,0
520000.0,,,0
530000.0,,,0
540000.0,,,0
550000.0,,,0
560000.0,,,0
570000.0,,,0
