Distance_Bin,Value,Bin_Center,Density_per_bp
"[-557008, -556008)",0,-556508.0,0.0
"[-556008, -555008)",3748,-555508.0,3.748
"[-555008, -554008)",607,-554508.0,0.607
"[-554008, -553008)",2038,-553508.0,2.038
"[-553008, -552008)",8202,-552508.0,8.202
"[-552008, -551008)",2666,-551508.0,2.666
"[-551008, -550008)",811,-550508.0,0.811
"[-550008, -549008)",12325,-549508.0,12.325
"[-549008, -548008)",1046,-548508.0,1.046
"[-548008, -547008)",1573,-547508.0,1.573
"[-547008, -546008)",366,-546508.0,0.366
"[-546008, -545008)",817,-545508.0,0.817
"[-545008, -544008)",2149,-544508.0,2.149
"[-544008, -543008)",569,-543508.0,0.569
"[-543008, -542008)",567,-542508.0,0.567
"[-542008, -541008)",1616,-541508.0,1.616
"[-541008, -540008)",611,-540508.0,0.611
"[-540008, -539008)",1434,-539508.0,1.434
"[-539008, -538008)",1001,-538508.0,1.001
"[-538008, -537008)",521,-537508.0,0.521
"[-537008, -536008)",2843,-536508.0,2.843
"[-536008, -535008)",307,-535508.0,0.307
"[-535008, -534008)",3892,-534508.0,3.892
"[-534008, -533008)",3811,-533508.0,3.811
"[-533008, -532008)",6242,-532508.0,6.242
"[-532008, -531008)",569,-531508.0,0.569
"[-531008, -530008)",147,-530508.0,0.147
"[-530008, -529008)",1326,-529508.0,1.326
"[-529008, -528008)",270,-528508.0,0.27
"[-528008, -527008)",636,-527508.0,0.636
"[-527008, -526008)",1431,-526508.0,1.431
"[-526008, -525008)",1116,-525508.0,1.116
"[-525008, -524008)",391,-524508.0,0.391
"[-524008, -523008)",717,-523508.0,0.717
"[-523008, -522008)",351,-522508.0,0.351
"[-522008, -521008)",418,-521508.0,0.418
"[-521008, -520008)",871,-520508.0,0.871
"[-520008, -519008)",14,-519508.0,0.014
"[-519008, -518008)",175,-518508.0,0.175
"[-518008, -517008)",2938,-517508.0,2.938
"[-517008, -516008)",34,-516508.0,0.034
"[-516008, -515008)",1402,-515508.0,1.402
"[-515008, -514008)",613,-514508.0,0.613
"[-514008, -513008)",659,-513508.0,0.659
"[-513008, -512008)",797,-512508.0,0.797
"[-512008, -511008)",3324,-511508.0,3.324
"[-511008, -510008)",348,-510508.0,0.348
"[-510008, -509008)",2471,-509508.0,2.471
"[-509008, -508008)",664,-508508.0,0.664
