Distance_Bin,Value,Bin_Center,Density_per_bp
"[-441185, -440185)",0,-440685.0,0.0
"[-440185, -439185)",156,-439685.0,0.156
"[-439185, -438185)",87,-438685.0,0.087
"[-438185, -437185)",72,-437685.0,0.072
"[-437185, -436185)",13,-436685.0,0.013
"[-436185, -435185)",33,-435685.0,0.033
"[-435185, -434185)",110,-434685.0,0.11
"[-434185, -433185)",91,-433685.0,0.091
"[-433185, -432185)",40,-432685.0,0.04
"[-432185, -431185)",41,-431685.0,0.041
"[-431185, -430185)",69,-430685.0,0.069
"[-430185, -429185)",65,-429685.0,0.065
"[-429185, -428185)",106,-428685.0,0.106
"[-428185, -427185)",150,-427685.0,0.15
"[-427185, -426185)",63,-426685.0,0.063
"[-426185, -425185)",71,-425685.0,0.071
"[-425185, -424185)",60,-424685.0,0.06
"[-424185, -423185)",54,-423685.0,0.054
"[-423185, -422185)",108,-422685.0,0.108
"[-422185, -421185)",96,-421685.0,0.096
"[-421185, -420185)",85,-420685.0,0.085
"[-420185, -419185)",287,-419685.0,0.287
"[-419185, -418185)",208,-418685.0,0.208
"[-418185, -417185)",147,-417685.0,0.147
"[-417185, -416185)",62,-416685.0,0.062
"[-416185, -415185)",103,-415685.0,0.103
"[-415185, -414185)",83,-414685.0,0.083
"[-414185, -413185)",19,-413685.0,0.019
"[-413185, -412185)",52,-412685.0,0.052
"[-412185, -411185)",49,-411685.0,0.049
"[-411185, -410185)",51,-410685.0,0.051
"[-410185, -409185)",64,-409685.0,0.064
"[-409185, -408185)",80,-408685.0,0.08
"[-408185, -407185)",7,-407685.0,0.007
"[-407185, -406185)",15,-406685.0,0.015
"[-406185, -405185)",51,-405685.0,0.051
"[-405185, -404185)",12,-404685.0,0.012
"[-404185, -403185)",33,-403685.0,0.033
"[-403185, -402185)",51,-402685.0,0.051
"[-402185, -401185)",187,-401685.0,0.187
"[-401185, -400185)",28,-400685.0,0.028
"[-400185, -399185)",12,-399685.0,0.012
"[-399185, -398185)",18,-398685.0,0.018
"[-398185, -397185)",42,-397685.0,0.042
"[-397185, -396185)",61,-396685.0,0.061
"[-396185, -395185)",43,-395685.0,0.043
"[-395185, -394185)",48,-394685.0,0.048
"[-394185, -393185)",86,-393685.0,0.086
"[-393185, -392185)",53,-392685.0,0.053
"[-392185, -391185)",122,-391685.0,0.122
"[-391185, -390185)",67,-390685.0,0.067
"[-390185, -389185)",46,-389685.0,0.046
"[-389185, -388185)",21,-388685.0,0.021
"[-388185, -387185)",30,-387685.0,0.03
"[-387185, -386185)",88,-386685.0,0.088
"[-386185, -385185)",38,-385685.0,0.038
"[-385185, -384185)",84,-384685.0,0.084
"[-384185, -383185)",15,-383685.0,0.015
"[-383185, -382185)",18,-382685.0,0.018
"[-382185, -381185)",29,-381685.0,0.029
"[-381185, -380185)",11,-380685.0,0.011
"[-380185, -379185)",18,-379685.0,0.018
"[-379185, -378185)",13,-378685.0,0.013
"[-378185, -377185)",17,-377685.0,0.017
"[-377185, -376185)",55,-376685.0,0.055
"[-376185, -375185)",18,-375685.0,0.018
"[-375185, -374185)",25,-374685.0,0.025
"[-374185, -373185)",61,-373685.0,0.061
"[-373185, -372185)",99,-372685.0,0.099
"[-372185, -371185)",262,-371685.0,0.262
"[-371185, -370185)",299,-370685.0,0.299
"[-370185, -369185)",141,-369685.0,0.141
"[-369185, -368185)",122,-368685.0,0.122
"[-368185, -367185)",50,-367685.0,0.05
"[-367185, -366185)",86,-366685.0,0.086
"[-366185, -365185)",101,-365685.0,0.101
"[-365185, -364185)",79,-364685.0,0.079
"[-364185, -363185)",9,-363685.0,0.009
"[-363185, -362185)",71,-362685.0,0.071
"[-362185, -361185)",71,-361685.0,0.071
"[-361185, -360185)",26,-360685.0,0.026
"[-360185, -359185)",108,-359685.0,0.108
"[-359185, -358185)",81,-358685.0,0.081
"[-358185, -357185)",58,-357685.0,0.058
"[-357185, -356185)",26,-356685.0,0.026
"[-356185, -355185)",114,-355685.0,0.114
"[-355185, -354185)",16,-354685.0,0.016
"[-354185, -353185)",53,-353685.0,0.053
"[-353185, -352185)",45,-352685.0,0.045
"[-352185, -351185)",39,-351685.0,0.039
"[-351185, -350185)",49,-350685.0,0.049
"[-350185, -349185)",47,-349685.0,0.047
"[-349185, -348185)",148,-348685.0,0.148
"[-348185, -347185)",138,-347685.0,0.138
"[-347185, -346185)",214,-346685.0,0.214
"[-346185, -345185)",72,-345685.0,0.072
"[-345185, -344185)",81,-344685.0,0.081
"[-344185, -343185)",71,-343685.0,0.071
