Distance_Bin,Value,Bin_Center,Density_per_bp
"[-437359, -436359)",0,-436859.0,0.0
"[-436359, -435359)",2497,-435859.0,2.497
"[-435359, -434359)",951,-434859.0,0.951
"[-434359, -433359)",1224,-433859.0,1.224
"[-433359, -432359)",13461,-432859.0,13.461
"[-432359, -431359)",3113,-431859.0,3.113
"[-431359, -430359)",3686,-430859.0,3.686
"[-430359, -429359)",2736,-429859.0,2.736
"[-429359, -428359)",16134,-428859.0,16.134
"[-428359, -427359)",636,-427859.0,0.636
"[-427359, -426359)",835,-426859.0,0.835
"[-426359, -425359)",1408,-425859.0,1.408
"[-425359, -424359)",821,-424859.0,0.821
"[-424359, -423359)",413,-423859.0,0.413
"[-423359, -422359)",4548,-422859.0,4.548
"[-422359, -421359)",343,-421859.0,0.343
"[-421359, -420359)",4212,-420859.0,4.212
"[-420359, -419359)",1992,-419859.0,1.992
"[-419359, -418359)",806,-418859.0,0.806
"[-418359, -417359)",1323,-417859.0,1.323
"[-417359, -416359)",442,-416859.0,0.442
"[-416359, -415359)",722,-415859.0,0.722
"[-415359, -414359)",527,-414859.0,0.527
"[-414359, -413359)",1316,-413859.0,1.316
"[-413359, -412359)",825,-412859.0,0.825
"[-412359, -411359)",688,-411859.0,0.688
"[-411359, -410359)",803,-410859.0,0.803
"[-410359, -409359)",529,-409859.0,0.529
"[-409359, -408359)",477,-408859.0,0.477
"[-408359, -407359)",6786,-407859.0,6.786
"[-407359, -406359)",1724,-406859.0,1.724
"[-406359, -405359)",121,-405859.0,0.121
"[-405359, -404359)",1042,-404859.0,1.042
"[-404359, -403359)",663,-403859.0,0.663
"[-403359, -402359)",988,-402859.0,0.988
"[-402359, -401359)",621,-401859.0,0.621
"[-401359, -400359)",1326,-400859.0,1.326
"[-400359, -399359)",7283,-399859.0,7.283
"[-399359, -398359)",2745,-398859.0,2.745
"[-398359, -397359)",530,-397859.0,0.53
"[-397359, -396359)",690,-396859.0,0.69
"[-396359, -395359)",546,-395859.0,0.546
"[-395359, -394359)",2029,-394859.0,2.029
"[-394359, -393359)",265,-393859.0,0.265
"[-393359, -392359)",215,-392859.0,0.215
"[-392359, -391359)",244,-391859.0,0.244
"[-391359, -390359)",222,-390859.0,0.222
"[-390359, -389359)",101,-389859.0,0.101
"[-389359, -388359)",303,-388859.0,0.303
"[-388359, -387359)",279,-387859.0,0.279
"[-387359, -386359)",832,-386859.0,0.832
"[-386359, -385359)",648,-385859.0,0.648
"[-385359, -384359)",72,-384859.0,0.072
"[-384359, -383359)",32,-383859.0,0.032
"[-383359, -382359)",510,-382859.0,0.51
"[-382359, -381359)",745,-381859.0,0.745
