Distance_Bin,Value,Bin_Center,Density_per_bp
"[-629810, -628810)",0,-629310.0,0.0
"[-628810, -627810)",235,-628310.0,0.235
"[-627810, -626810)",140,-627310.0,0.14
"[-626810, -625810)",169,-626310.0,0.169
"[-625810, -624810)",241,-625310.0,0.241
"[-624810, -623810)",131,-624310.0,0.131
"[-623810, -622810)",168,-623310.0,0.168
"[-622810, -621810)",259,-622310.0,0.259
"[-621810, -620810)",74,-621310.0,0.074
"[-620810, -619810)",101,-620310.0,0.101
"[-619810, -618810)",40,-619310.0,0.04
"[-618810, -617810)",58,-618310.0,0.058
"[-617810, -616810)",109,-617310.0,0.109
"[-616810, -615810)",100,-616310.0,0.1
"[-615810, -614810)",86,-615310.0,0.086
"[-614810, -613810)",121,-614310.0,0.121
"[-613810, -612810)",67,-613310.0,0.067
"[-612810, -611810)",30,-612310.0,0.03
"[-611810, -610810)",43,-611310.0,0.043
"[-610810, -609810)",19,-610310.0,0.019
"[-609810, -608810)",50,-609310.0,0.05
"[-608810, -607810)",33,-608310.0,0.033
"[-607810, -606810)",20,-607310.0,0.02
"[-606810, -605810)",54,-606310.0,0.054
"[-605810, -604810)",94,-605310.0,0.094
"[-604810, -603810)",24,-604310.0,0.024
"[-603810, -602810)",28,-603310.0,0.028
"[-602810, -601810)",26,-602310.0,0.026
"[-601810, -600810)",33,-601310.0,0.033
"[-600810, -599810)",64,-600310.0,0.064
"[-599810, -598810)",28,-599310.0,0.028
"[-598810, -597810)",38,-598310.0,0.038
"[-597810, -596810)",36,-597310.0,0.036
"[-596810, -595810)",18,-596310.0,0.018
"[-595810, -594810)",13,-595310.0,0.013
"[-594810, -593810)",64,-594310.0,0.064
"[-593810, -592810)",19,-593310.0,0.019
"[-592810, -591810)",49,-592310.0,0.049
"[-591810, -590810)",72,-591310.0,0.072
"[-590810, -589810)",27,-590310.0,0.027
"[-589810, -588810)",34,-589310.0,0.034
"[-588810, -587810)",56,-588310.0,0.056
"[-587810, -586810)",18,-587310.0,0.018
"[-586810, -585810)",23,-586310.0,0.023
"[-585810, -584810)",22,-585310.0,0.022
"[-584810, -583810)",43,-584310.0,0.043
"[-583810, -582810)",22,-583310.0,0.022
"[-582810, -581810)",17,-582310.0,0.017
"[-581810, -580810)",14,-581310.0,0.014
"[-580810, -579810)",42,-580310.0,0.042
"[-579810, -578810)",41,-579310.0,0.041
"[-578810, -577810)",24,-578310.0,0.024
