Distance_Bin,Value,Bin_Center,Density_per_bp
"[-630500.0, -629500.0)",0,-630000.0,0.0
"[-629500.0, -628500.0)",106,-629000.0,0.106
"[-628500.0, -627500.0)",161,-628000.0,0.161
"[-627500.0, -626500.0)",163,-627000.0,0.163
"[-626500.0, -625500.0)",174,-626000.0,0.174
"[-625500.0, -624500.0)",231,-625000.0,0.231
"[-624500.0, -623500.0)",145,-624000.0,0.145
"[-623500.0, -622500.0)",209,-623000.0,0.209
"[-622500.0, -621500.0)",185,-622000.0,0.185
"[-621500.0, -620500.0)",101,-621000.0,0.101
"[-620500.0, -619500.0)",55,-620000.0,0.055
"[-619500.0, -618500.0)",46,-619000.0,0.046
"[-618500.0, -617500.0)",85,-618000.0,0.085
"[-617500.0, -616500.0)",97,-617000.0,0.097
"[-616500.0, -615500.0)",108,-616000.0,0.108
"[-615500.0, -614500.0)",64,-615000.0,0.064
"[-614500.0, -613500.0)",125,-614000.0,0.125
"[-613500.0, -612500.0)",55,-613000.0,0.055
"[-612500.0, -611500.0)",35,-612000.0,0.035
"[-611500.0, -610500.0)",31,-611000.0,0.031
"[-610500.0, -609500.0)",17,-610000.0,0.017
"[-609500.0, -608500.0)",55,-609000.0,0.055
"[-608500.0, -607500.0)",30,-608000.0,0.03
"[-607500.0, -606500.0)",21,-607000.0,0.021
"[-606500.0, -605500.0)",70,-606000.0,0.07
"[-605500.0, -604500.0)",77,-605000.0,0.077
"[-604500.0, -603500.0)",29,-604000.0,0.029
"[-603500.0, -602500.0)",22,-603000.0,0.022
"[-602500.0, -601500.0)",29,-602000.0,0.029
"[-601500.0, -600500.0)",45,-601000.0,0.045
"[-600500.0, -599500.0)",50,-600000.0,0.05
"[-599500.0, -598500.0)",35,-599000.0,0.035
"[-598500.0, -597500.0)",41,-598000.0,0.041
"[-597500.0, -596500.0)",24,-597000.0,0.024
"[-596500.0, -595500.0)",22,-596000.0,0.022
"[-595500.0, -594500.0)",17,-595000.0,0.017
"[-594500.0, -593500.0)",63,-594000.0,0.063
"[-593500.0, -592500.0)",24,-593000.0,0.024
"[-592500.0, -591500.0)",56,-592000.0,0.056
"[-591500.0, -590500.0)",67,-591000.0,0.067
"[-590500.0, -589500.0)",19,-590000.0,0.019
"[-589500.0, -588500.0)",33,-589000.0,0.033
"[-588500.0, -587500.0)",53,-588000.0,0.053
"[-587500.0, -586500.0)",20,-587000.0,0.02
"[-586500.0, -585500.0)",26,-586000.0,0.026
"[-585500.0, -584500.0)",14,-585000.0,0.014
"[-584500.0, -583500.0)",50,-584000.0,0.05
"[-583500.0, -582500.0)",17,-583000.0,0.017
"[-582500.0, -581500.0)",20,-582000.0,0.02
"[-581500.0, -580500.0)",43,-581000.0,0.043
"[-580500.0, -579500.0)",22,-580000.0,0.022
"[-579500.0, -578500.0)",35,-579000.0,0.035
"[-578500.0, -577500.0)",24,-578000.0,0.024
"[-577500.0, -576500.0)",53,-577000.0,0.053
"[-576500.0, -575500.0)",64,-576000.0,0.064
"[-575500.0, -574500.0)",53,-575000.0,0.053
"[-574500.0, -573500.0)",13,-574000.0,0.013
"[-573500.0, -572500.0)",37,-573000.0,0.037
"[-572500.0, -571500.0)",14,-572000.0,0.014
"[-571500.0, -570500.0)",72,-571000.0,0.072
"[-570500.0, -569500.0)",36,-570000.0,0.036
"[-569500.0, -568500.0)",77,-569000.0,0.077
"[-568500.0, -567500.0)",54,-568000.0,0.054
"[-567500.0, -566500.0)",48,-567000.0,0.048
