Distance_Bin,Value,Bin_Center,Density_per_bp
"[-327630, -326630)",0,-327130.0,0.0
"[-326630, -325630)",16071,-326130.0,16.071
"[-325630, -324630)",940,-325130.0,0.94
"[-324630, -323630)",783,-324130.0,0.783
"[-323630, -322630)",925,-323130.0,0.925
"[-322630, -321630)",1300,-322130.0,1.3
"[-321630, -320630)",3043,-321130.0,3.043
"[-320630, -319630)",793,-320130.0,0.793
"[-319630, -318630)",1138,-319130.0,1.138
"[-318630, -317630)",299,-318130.0,0.299
"[-317630, -316630)",991,-317130.0,0.991
"[-316630, -315630)",845,-316130.0,0.845
"[-315630, -314630)",682,-315130.0,0.682
"[-314630, -313630)",2201,-314130.0,2.201
"[-313630, -312630)",638,-313130.0,0.638
"[-312630, -311630)",566,-312130.0,0.566
"[-311630, -310630)",1881,-311130.0,1.881
"[-310630, -309630)",461,-310130.0,0.461
"[-309630, -308630)",793,-309130.0,0.793
"[-308630, -307630)",902,-308130.0,0.902
"[-307630, -306630)",804,-307130.0,0.804
"[-306630, -305630)",477,-306130.0,0.477
"[-305630, -304630)",1820,-305130.0,1.82
"[-304630, -303630)",618,-304130.0,0.618
"[-303630, -302630)",842,-303130.0,0.842
"[-302630, -301630)",598,-302130.0,0.598
"[-301630, -300630)",629,-301130.0,0.629
"[-300630, -299630)",1202,-300130.0,1.202
"[-299630, -298630)",2544,-299130.0,2.544
"[-298630, -297630)",909,-298130.0,0.909
"[-297630, -296630)",326,-297130.0,0.326
"[-296630, -295630)",323,-296130.0,0.323
"[-295630, -294630)",185,-295130.0,0.185
"[-294630, -293630)",647,-294130.0,0.647
"[-293630, -292630)",1676,-293130.0,1.676
"[-292630, -291630)",1488,-292130.0,1.488
"[-291630, -290630)",404,-291130.0,0.404
"[-290630, -289630)",598,-290130.0,0.598
"[-289630, -288630)",689,-289130.0,0.689
"[-288630, -287630)",844,-288130.0,0.844
"[-287630, -286630)",707,-287130.0,0.707
"[-286630, -285630)",3365,-286130.0,3.365
"[-285630, -284630)",1198,-285130.0,1.198
"[-284630, -283630)",904,-284130.0,0.904
"[-283630, -282630)",588,-283130.0,0.588
"[-282630, -281630)",660,-282130.0,0.66
"[-281630, -280630)",53,-281130.0,0.053
"[-280630, -279630)",231,-280130.0,0.231
"[-279630, -278630)",1452,-279130.0,1.452
"[-278630, -277630)",783,-278130.0,0.783
"[-277630, -276630)",349,-277130.0,0.349
"[-276630, -275630)",234,-276130.0,0.234
"[-275630, -274630)",17,-275130.0,0.017
"[-274630, -273630)",1153,-274130.0,1.153
"[-273630, -272630)",384,-273130.0,0.384
"[-272630, -271630)",504,-272130.0,0.504
"[-271630, -270630)",1615,-271130.0,1.615
"[-270630, -269630)",1034,-270130.0,1.034
"[-269630, -268630)",882,-269130.0,0.882
"[-268630, -267630)",2067,-268130.0,2.067
"[-267630, -266630)",465,-267130.0,0.465
"[-266630, -265630)",181,-266130.0,0.181
"[-265630, -264630)",2304,-265130.0,2.304
"[-264630, -263630)",601,-264130.0,0.601
"[-263630, -262630)",111,-263130.0,0.111
"[-262630, -261630)",297,-262130.0,0.297
"[-261630, -260630)",2555,-261130.0,2.555
"[-260630, -259630)",597,-260130.0,0.597
"[-259630, -258630)",673,-259130.0,0.673
"[-258630, -257630)",482,-258130.0,0.482
"[-257630, -256630)",425,-257130.0,0.425
