Distance_Bin,Value,Bin_Center,Density_per_bp
"[-269089, -268089)",0,-268589.0,0.0
"[-268089, -267089)",2305,-267589.0,2.305
"[-267089, -266089)",743,-266589.0,0.743
"[-266089, -265089)",1005,-265589.0,1.005
"[-265089, -264089)",4290,-264589.0,4.29
"[-264089, -263089)",1291,-263589.0,1.291
"[-263089, -262089)",6177,-262589.0,6.177
"[-262089, -261089)",698,-261589.0,0.698
"[-261089, -260089)",1471,-260589.0,1.471
"[-260089, -259089)",466,-259589.0,0.466
"[-259089, -258089)",1148,-258589.0,1.148
"[-258089, -257089)",1067,-257589.0,1.067
"[-257089, -256089)",163,-256589.0,0.163
"[-256089, -255089)",45,-255589.0,0.045
"[-255089, -254089)",1077,-254589.0,1.077
"[-254089, -253089)",3705,-253589.0,3.705
"[-253089, -252089)",651,-252589.0,0.651
"[-252089, -251089)",4038,-251589.0,4.038
"[-251089, -250089)",228,-250589.0,0.228
"[-250089, -249089)",108,-249589.0,0.108
"[-249089, -248089)",145,-248589.0,0.145
"[-248089, -247089)",1860,-247589.0,1.86
"[-247089, -246089)",1294,-246589.0,1.294
"[-246089, -245089)",845,-245589.0,0.845
"[-245089, -244089)",2096,-244589.0,2.096
"[-244089, -243089)",1254,-243589.0,1.254
"[-243089, -242089)",961,-242589.0,0.961
"[-242089, -241089)",4717,-241589.0,4.717
"[-241089, -240089)",521,-240589.0,0.521
"[-240089, -239089)",1183,-239589.0,1.183
"[-239089, -238089)",3716,-238589.0,3.716
"[-238089, -237089)",1885,-237589.0,1.885
"[-237089, -236089)",615,-236589.0,0.615
"[-236089, -235089)",2114,-235589.0,2.114
"[-235089, -234089)",1224,-234589.0,1.224
"[-234089, -233089)",976,-233589.0,0.976
"[-233089, -232089)",220,-232589.0,0.22
"[-232089, -231089)",623,-231589.0,0.623
"[-231089, -230089)",2653,-230589.0,2.653
"[-230089, -229089)",592,-229589.0,0.592
"[-229089, -228089)",1119,-228589.0,1.119
"[-228089, -227089)",291,-227589.0,0.291
"[-227089, -226089)",1089,-226589.0,1.089
"[-226089, -225089)",872,-225589.0,0.872
