Distance_Bin,Value,Bin_Center,Density_per_bp
"[-450763, -449763)",0,-450263.0,0.0
"[-449763, -448763)",2780,-449263.0,2.78
"[-448763, -447763)",987,-448263.0,0.987
"[-447763, -446763)",245,-447263.0,0.245
"[-446763, -445763)",494,-446263.0,0.494
"[-445763, -444763)",731,-445263.0,0.731
"[-444763, -443763)",2914,-444263.0,2.914
"[-443763, -442763)",703,-443263.0,0.703
"[-442763, -441763)",494,-442263.0,0.494
"[-441763, -440763)",1572,-441263.0,1.572
"[-440763, -439763)",1307,-440263.0,1.307
"[-439763, -438763)",950,-439263.0,0.95
"[-438763, -437763)",1178,-438263.0,1.178
"[-437763, -436763)",892,-437263.0,0.892
"[-436763, -435763)",774,-436263.0,0.774
"[-435763, -434763)",315,-435263.0,0.315
"[-434763, -433763)",984,-434263.0,0.984
"[-433763, -432763)",1167,-433263.0,1.167
"[-432763, -431763)",901,-432263.0,0.901
"[-431763, -430763)",801,-431263.0,0.801
"[-430763, -429763)",2270,-430263.0,2.27
"[-429763, -428763)",794,-429263.0,0.794
"[-428763, -427763)",947,-428263.0,0.947
"[-427763, -426763)",1780,-427263.0,1.78
"[-426763, -425763)",192,-426263.0,0.192
"[-425763, -424763)",43,-425263.0,0.043
"[-424763, -423763)",142,-424263.0,0.142
"[-423763, -422763)",623,-423263.0,0.623
"[-422763, -421763)",281,-422263.0,0.281
"[-421763, -420763)",413,-421263.0,0.413
"[-420763, -419763)",412,-420263.0,0.412
"[-419763, -418763)",1162,-419263.0,1.162
"[-418763, -417763)",509,-418263.0,0.509
"[-417763, -416763)",868,-417263.0,0.868
"[-416763, -415763)",166,-416263.0,0.166
"[-415763, -414763)",988,-415263.0,0.988
"[-414763, -413763)",409,-414263.0,0.409
"[-413763, -412763)",1056,-413263.0,1.056
"[-412763, -411763)",319,-412263.0,0.319
"[-411763, -410763)",1138,-411263.0,1.138
"[-410763, -409763)",406,-410263.0,0.406
"[-409763, -408763)",201,-409263.0,0.201
"[-408763, -407763)",207,-408263.0,0.207
"[-407763, -406763)",1647,-407263.0,1.647
"[-406763, -405763)",1333,-406263.0,1.333
"[-405763, -404763)",475,-405263.0,0.475
"[-404763, -403763)",411,-404263.0,0.411
"[-403763, -402763)",772,-403263.0,0.772
"[-402763, -401763)",1211,-402263.0,1.211
"[-401763, -400763)",598,-401263.0,0.598
"[-400763, -399763)",2851,-400263.0,2.851
"[-399763, -398763)",785,-399263.0,0.785
"[-398763, -397763)",163,-398263.0,0.163
"[-397763, -396763)",1848,-397263.0,1.848
"[-396763, -395763)",279,-396263.0,0.279
"[-395763, -394763)",1135,-395263.0,1.135
"[-394763, -393763)",932,-394263.0,0.932
"[-393763, -392763)",535,-393263.0,0.535
"[-392763, -391763)",1007,-392263.0,1.007
"[-391763, -390763)",794,-391263.0,0.794
"[-390763, -389763)",1212,-390263.0,1.212
"[-389763, -388763)",907,-389263.0,0.907
"[-388763, -387763)",1059,-388263.0,1.059
"[-387763, -386763)",4319,-387263.0,4.319
"[-386763, -385763)",17,-386263.0,0.017
"[-385763, -384763)",8,-385263.0,0.008
"[-384763, -383763)",728,-384263.0,0.728
"[-383763, -382763)",1287,-383263.0,1.287
"[-382763, -381763)",614,-382263.0,0.614
"[-381763, -380763)",1033,-381263.0,1.033
"[-380763, -379763)",425,-380263.0,0.425
"[-379763, -378763)",1420,-379263.0,1.42
"[-378763, -377763)",394,-378263.0,0.394
"[-377763, -376763)",263,-377263.0,0.263
"[-376763, -375763)",1246,-376263.0,1.246
"[-375763, -374763)",1181,-375263.0,1.181
"[-374763, -373763)",297,-374263.0,0.297
"[-373763, -372763)",1248,-373263.0,1.248
"[-372763, -371763)",1379,-372263.0,1.379
"[-371763, -370763)",720,-371263.0,0.72
"[-370763, -369763)",1022,-370263.0,1.022
"[-369763, -368763)",729,-369263.0,0.729
"[-368763, -367763)",618,-368263.0,0.618
"[-367763, -366763)",1424,-367263.0,1.424
"[-366763, -365763)",2131,-366263.0,2.131
"[-365763, -364763)",776,-365263.0,0.776
"[-364763, -363763)",751,-364263.0,0.751
"[-363763, -362763)",446,-363263.0,0.446
"[-362763, -361763)",989,-362263.0,0.989
"[-361763, -360763)",949,-361263.0,0.949
"[-360763, -359763)",452,-360263.0,0.452
"[-359763, -358763)",702,-359263.0,0.702
"[-358763, -357763)",377,-358263.0,0.377
"[-357763, -356763)",260,-357263.0,0.26
"[-356763, -355763)",391,-356263.0,0.391
"[-355763, -354763)",2068,-355263.0,2.068
"[-354763, -353763)",945,-354263.0,0.945
"[-353763, -352763)",524,-353263.0,0.524
"[-352763, -351763)",500,-352263.0,0.5
"[-351763, -350763)",483,-351263.0,0.483
"[-350763, -349763)",1412,-350263.0,1.412
"[-349763, -348763)",665,-349263.0,0.665
"[-348763, -347763)",1546,-348263.0,1.546
"[-347763, -346763)",301,-347263.0,0.301
"[-346763, -345763)",1613,-346263.0,1.613
"[-345763, -344763)",1513,-345263.0,1.513
"[-344763, -343763)",787,-344263.0,0.787
"[-343763, -342763)",2673,-343263.0,2.673
"[-342763, -341763)",3298,-342263.0,3.298
"[-341763, -340763)",11,-341263.0,0.011
"[-340763, -339763)",0,-340263.0,0.0
"[-339763, -338763)",55,-339263.0,0.055
"[-338763, -337763)",1058,-338263.0,1.058
"[-337763, -336763)",177,-337263.0,0.177
"[-336763, -335763)",304,-336263.0,0.304
"[-335763, -334763)",924,-335263.0,0.924
"[-334763, -333763)",110,-334263.0,0.11
"[-333763, -332763)",852,-333263.0,0.852
"[-332763, -331763)",809,-332263.0,0.809
"[-331763, -330763)",126,-331263.0,0.126
"[-330763, -329763)",357,-330263.0,0.357
"[-329763, -328763)",232,-329263.0,0.232
"[-328763, -327763)",642,-328263.0,0.642
"[-327763, -326763)",233,-327263.0,0.233
"[-326763, -325763)",520,-326263.0,0.52
"[-325763, -324763)",476,-325263.0,0.476
"[-324763, -323763)",793,-324263.0,0.793
"[-323763, -322763)",957,-323263.0,0.957
"[-322763, -321763)",31,-322263.0,0.031
"[-321763, -320763)",11,-321263.0,0.011
"[-320763, -319763)",36,-320263.0,0.036
"[-319763, -318763)",3439,-319263.0,3.439
"[-318763, -317763)",1476,-318263.0,1.476
"[-317763, -316763)",4205,-317263.0,4.205
"[-316763, -315763)",2524,-316263.0,2.524
"[-315763, -314763)",1997,-315263.0,1.997
"[-314763, -313763)",1720,-314263.0,1.72
"[-313763, -312763)",101,-313263.0,0.101
"[-312763, -311763)",1042,-312263.0,1.042
"[-311763, -310763)",575,-311263.0,0.575
"[-310763, -309763)",542,-310263.0,0.542
"[-309763, -308763)",480,-309263.0,0.48
"[-308763, -307763)",1386,-308263.0,1.386
"[-307763, -306763)",833,-307263.0,0.833
"[-306763, -305763)",304,-306263.0,0.304
"[-305763, -304763)",410,-305263.0,0.41
"[-304763, -303763)",2487,-304263.0,2.487
"[-303763, -302763)",835,-303263.0,0.835
"[-302763, -301763)",2273,-302263.0,2.273
"[-301763, -300763)",2309,-301263.0,2.309
"[-300763, -299763)",1118,-300263.0,1.118
"[-299763, -298763)",1043,-299263.0,1.043
"[-298763, -297763)",568,-298263.0,0.568
"[-297763, -296763)",426,-297263.0,0.426
"[-296763, -295763)",571,-296263.0,0.571
"[-295763, -294763)",333,-295263.0,0.333
"[-294763, -293763)",650,-294263.0,0.65
"[-293763, -292763)",1734,-293263.0,1.734
"[-292763, -291763)",656,-292263.0,0.656
"[-291763, -290763)",2396,-291263.0,2.396
"[-290763, -289763)",1259,-290263.0,1.259
"[-289763, -288763)",498,-289263.0,0.498
"[-288763, -287763)",319,-288263.0,0.319
"[-287763, -286763)",510,-287263.0,0.51
"[-286763, -285763)",1269,-286263.0,1.269
"[-285763, -284763)",597,-285263.0,0.597
"[-284763, -283763)",24,-284263.0,0.024
"[-283763, -282763)",15,-283263.0,0.015
"[-282763, -281763)",2586,-282263.0,2.586
"[-281763, -280763)",269,-281263.0,0.269
"[-280763, -279763)",1020,-280263.0,1.02
"[-279763, -278763)",2447,-279263.0,2.447
