Distance_Bin,Value,Bin_Center,Density_per_bp
"[-149567, -148567)",0,-149067.0,0.0
"[-148567, -147567)",108,-148067.0,0.108
"[-147567, -146567)",120,-147067.0,0.12
"[-146567, -145567)",234,-146067.0,0.234
"[-145567, -144567)",147,-145067.0,0.147
"[-144567, -143567)",225,-144067.0,0.225
"[-143567, -142567)",89,-143067.0,0.089
"[-142567, -141567)",92,-142067.0,0.092
"[-141567, -140567)",48,-141067.0,0.048
"[-140567, -139567)",72,-140067.0,0.072
"[-139567, -138567)",112,-139067.0,0.112
"[-138567, -137567)",87,-138067.0,0.087
"[-137567, -136567)",100,-137067.0,0.1
"[-136567, -135567)",118,-136067.0,0.118
"[-135567, -134567)",55,-135067.0,0.055
"[-134567, -133567)",81,-134067.0,0.081
"[-133567, -132567)",30,-133067.0,0.03
"[-132567, -131567)",68,-132067.0,0.068
"[-131567, -130567)",37,-131067.0,0.037
"[-130567, -129567)",36,-130067.0,0.036
"[-129567, -128567)",18,-129067.0,0.018
"[-128567, -127567)",37,-128067.0,0.037
"[-127567, -126567)",60,-127067.0,0.06
"[-126567, -125567)",62,-126067.0,0.062
"[-125567, -124567)",92,-125067.0,0.092
"[-124567, -123567)",33,-124067.0,0.033
"[-123567, -122567)",52,-123067.0,0.052
"[-122567, -121567)",41,-122067.0,0.041
"[-121567, -120567)",63,-121067.0,0.063
"[-120567, -119567)",60,-120067.0,0.06
"[-119567, -118567)",38,-119067.0,0.038
"[-118567, -117567)",51,-118067.0,0.051
"[-117567, -116567)",47,-117067.0,0.047
"[-116567, -115567)",143,-116067.0,0.143
"[-115567, -114567)",71,-115067.0,0.071
"[-114567, -113567)",33,-114067.0,0.033
"[-113567, -112567)",58,-113067.0,0.058
"[-112567, -111567)",53,-112067.0,0.053
"[-111567, -110567)",26,-111067.0,0.026
"[-110567, -109567)",30,-110067.0,0.03
"[-109567, -108567)",24,-109067.0,0.024
"[-108567, -107567)",44,-108067.0,0.044
"[-107567, -106567)",41,-107067.0,0.041
"[-106567, -105567)",47,-106067.0,0.047
"[-105567, -104567)",45,-105067.0,0.045
"[-104567, -103567)",24,-104067.0,0.024
"[-103567, -102567)",52,-103067.0,0.052
"[-102567, -101567)",52,-102067.0,0.052
"[-101567, -100567)",88,-101067.0,0.088
"[-100567, -99567)",63,-100067.0,0.063
"[-99567, -98567)",74,-99067.0,0.074
"[-98567, -97567)",53,-98067.0,0.053
"[-97567, -96567)",71,-97067.0,0.071
"[-96567, -95567)",52,-96067.0,0.052
"[-95567, -94567)",32,-95067.0,0.032
"[-94567, -93567)",57,-94067.0,0.057
"[-93567, -92567)",76,-93067.0,0.076
"[-92567, -91567)",81,-92067.0,0.081
"[-91567, -90567)",40,-91067.0,0.04
"[-90567, -89567)",105,-90067.0,0.105
"[-89567, -88567)",19,-89067.0,0.019
"[-88567, -87567)",7,-88067.0,0.007
"[-87567, -86567)",30,-87067.0,0.03
"[-86567, -85567)",24,-86067.0,0.024
"[-85567, -84567)",34,-85067.0,0.034
"[-84567, -83567)",68,-84067.0,0.068
"[-83567, -82567)",82,-83067.0,0.082
"[-82567, -81567)",38,-82067.0,0.038
"[-81567, -80567)",25,-81067.0,0.025
"[-80567, -79567)",68,-80067.0,0.068
"[-79567, -78567)",31,-79067.0,0.031
"[-78567, -77567)",30,-78067.0,0.03
"[-77567, -76567)",27,-77067.0,0.027
"[-76567, -75567)",11,-76067.0,0.011
"[-75567, -74567)",34,-75067.0,0.034
"[-74567, -73567)",105,-74067.0,0.105
"[-73567, -72567)",44,-73067.0,0.044
"[-72567, -71567)",48,-72067.0,0.048
"[-71567, -70567)",58,-71067.0,0.058
"[-70567, -69567)",34,-70067.0,0.034
"[-69567, -68567)",44,-69067.0,0.044
"[-68567, -67567)",92,-68067.0,0.092
"[-67567, -66567)",63,-67067.0,0.063
"[-66567, -65567)",67,-66067.0,0.067
"[-65567, -64567)",53,-65067.0,0.053
"[-64567, -63567)",34,-64067.0,0.034
"[-63567, -62567)",14,-63067.0,0.014
"[-62567, -61567)",41,-62067.0,0.041
"[-61567, -60567)",62,-61067.0,0.062
"[-60567, -59567)",37,-60067.0,0.037
"[-59567, -58567)",24,-59067.0,0.024
"[-58567, -57567)",109,-58067.0,0.109
"[-57567, -56567)",43,-57067.0,0.043
"[-56567, -55567)",41,-56067.0,0.041
"[-55567, -54567)",93,-55067.0,0.093
"[-54567, -53567)",22,-54067.0,0.022
"[-53567, -52567)",204,-53067.0,0.204
"[-52567, -51567)",41,-52067.0,0.041
"[-51567, -50567)",97,-51067.0,0.097
"[-50567, -49567)",72,-50067.0,0.072
"[-49567, -48567)",31,-49067.0,0.031
"[-48567, -47567)",24,-48067.0,0.024
"[-47567, -46567)",89,-47067.0,0.089
"[-46567, -45567)",12,-46067.0,0.012
"[-45567, -44567)",91,-45067.0,0.091
"[-44567, -43567)",81,-44067.0,0.081
"[-43567, -42567)",37,-43067.0,0.037
"[-42567, -41567)",139,-42067.0,0.139
"[-41567, -40567)",119,-41067.0,0.119
"[-40567, -39567)",112,-40067.0,0.112
"[-39567, -38567)",48,-39067.0,0.048
"[-38567, -37567)",81,-38067.0,0.081
"[-37567, -36567)",77,-37067.0,0.077
"[-36567, -35567)",50,-36067.0,0.05
"[-35567, -34567)",34,-35067.0,0.034
"[-34567, -33567)",108,-34067.0,0.108
"[-33567, -32567)",74,-33067.0,0.074
"[-32567, -31567)",24,-32067.0,0.024
"[-31567, -30567)",39,-31067.0,0.039
"[-30567, -29567)",60,-30067.0,0.06
"[-29567, -28567)",85,-29067.0,0.085
"[-28567, -27567)",18,-28067.0,0.018
"[-27567, -26567)",7,-27067.0,0.007
"[-26567, -25567)",17,-26067.0,0.017
"[-25567, -24567)",103,-25067.0,0.103
"[-24567, -23567)",78,-24067.0,0.078
"[-23567, -22567)",35,-23067.0,0.035
"[-22567, -21567)",52,-22067.0,0.052
"[-21567, -20567)",59,-21067.0,0.059
"[-20567, -19567)",83,-20067.0,0.083
"[-19567, -18567)",110,-19067.0,0.11
"[-18567, -17567)",78,-18067.0,0.078
"[-17567, -16567)",71,-17067.0,0.071
"[-16567, -15567)",52,-16067.0,0.052
"[-15567, -14567)",39,-15067.0,0.039
"[-14567, -13567)",79,-14067.0,0.079
"[-13567, -12567)",77,-13067.0,0.077
"[-12567, -11567)",87,-12067.0,0.087
"[-11567, -10567)",133,-11067.0,0.133
"[-10567, -9567)",230,-10067.0,0.23
"[-9567, -8567)",127,-9067.0,0.127
"[-8567, -7567)",123,-8067.0,0.123
"[-7567, -6567)",104,-7067.0,0.104
"[-6567, -5567)",123,-6067.0,0.123
"[-5567, -4567)",147,-5067.0,0.147
"[-4567, -3567)",85,-4067.0,0.085
"[-3567, -2567)",28,-3067.0,0.028
"[-2567, -1567)",44,-2067.0,0.044
"[-1567, -567)",73,-1067.0,0.073
"[-567, 433)",74,-67.0,0.074
"[433, 1433)",70,933.0,0.07
"[1433, 2433)",33,1933.0,0.033
"[2433, 3433)",39,2933.0,0.039
"[3433, 4433)",67,3933.0,0.067
"[4433, 5433)",92,4933.0,0.092
"[5433, 6433)",34,5933.0,0.034
"[6433, 7433)",39,6933.0,0.039
"[7433, 8433)",108,7933.0,0.108
"[8433, 9433)",163,8933.0,0.163
"[9433, 10433)",85,9933.0,0.085
"[10433, 11433)",100,10933.0,0.1
"[11433, 12433)",77,11933.0,0.077
"[12433, 13433)",56,12933.0,0.056
"[13433, 14433)",78,13933.0,0.078
"[14433, 15433)",36,14933.0,0.036
"[15433, 16433)",78,15933.0,0.078
"[16433, 17433)",47,16933.0,0.047
"[17433, 18433)",80,17933.0,0.08
"[18433, 19433)",111,18933.0,0.111
"[19433, 20433)",82,19933.0,0.082
"[20433, 21433)",93,20933.0,0.093
"[21433, 22433)",47,21933.0,0.047
"[22433, 23433)",48,22933.0,0.048
"[23433, 24433)",51,23933.0,0.051
"[24433, 25433)",101,24933.0,0.101
"[25433, 26433)",81,25933.0,0.081
"[26433, 27433)",72,26933.0,0.072
"[27433, 28433)",109,27933.0,0.109
"[28433, 29433)",62,28933.0,0.062
"[29433, 30433)",51,29933.0,0.051
"[30433, 31433)",27,30933.0,0.027
"[31433, 32433)",84,31933.0,0.084
"[32433, 33433)",71,32933.0,0.071
"[33433, 34433)",110,33933.0,0.11
"[34433, 35433)",164,34933.0,0.164
"[35433, 36433)",153,35933.0,0.153
"[36433, 37433)",52,36933.0,0.052
"[37433, 38433)",25,37933.0,0.025
"[38433, 39433)",10,38933.0,0.01
"[39433, 40433)",36,39933.0,0.036
"[40433, 41433)",26,40933.0,0.026
"[41433, 42433)",32,41933.0,0.032
"[42433, 43433)",86,42933.0,0.086
"[43433, 44433)",43,43933.0,0.043
"[44433, 45433)",23,44933.0,0.023
"[45433, 46433)",75,45933.0,0.075
"[46433, 47433)",67,46933.0,0.067
"[47433, 48433)",139,47933.0,0.139
"[48433, 49433)",60,48933.0,0.06
"[49433, 50433)",47,49933.0,0.047
"[50433, 51433)",64,50933.0,0.064
