Distance_Bin,Value,Bin_Center,Density_per_bp
"[-152504, -151504)",0,-152004.0,0.0
"[-151504, -150504)",115,-151004.0,0.115
"[-150504, -149504)",71,-150004.0,0.071
"[-149504, -148504)",44,-149004.0,0.044
"[-148504, -147504)",32,-148004.0,0.032
"[-147504, -146504)",45,-147004.0,0.045
"[-146504, -145504)",40,-146004.0,0.04
"[-145504, -144504)",77,-145004.0,0.077
"[-144504, -143504)",33,-144004.0,0.033
"[-143504, -142504)",43,-143004.0,0.043
"[-142504, -141504)",89,-142004.0,0.089
"[-141504, -140504)",59,-141004.0,0.059
"[-140504, -139504)",83,-140004.0,0.083
"[-139504, -138504)",64,-139004.0,0.064
"[-138504, -137504)",49,-138004.0,0.049
"[-137504, -136504)",95,-137004.0,0.095
"[-136504, -135504)",77,-136004.0,0.077
"[-135504, -134504)",39,-135004.0,0.039
"[-134504, -133504)",90,-134004.0,0.09
"[-133504, -132504)",71,-133004.0,0.071
"[-132504, -131504)",47,-132004.0,0.047
"[-131504, -130504)",101,-131004.0,0.101
"[-130504, -129504)",57,-130004.0,0.057
"[-129504, -128504)",78,-129004.0,0.078
"[-128504, -127504)",104,-128004.0,0.104
"[-127504, -126504)",134,-127004.0,0.134
"[-126504, -125504)",48,-126004.0,0.048
"[-125504, -124504)",30,-125004.0,0.03
"[-124504, -123504)",44,-124004.0,0.044
"[-123504, -122504)",71,-123004.0,0.071
"[-122504, -121504)",100,-122004.0,0.1
"[-121504, -120504)",47,-121004.0,0.047
"[-120504, -119504)",83,-120004.0,0.083
"[-119504, -118504)",114,-119004.0,0.114
"[-118504, -117504)",100,-118004.0,0.1
"[-117504, -116504)",142,-117004.0,0.142
"[-116504, -115504)",88,-116004.0,0.088
"[-115504, -114504)",85,-115004.0,0.085
"[-114504, -113504)",88,-114004.0,0.088
"[-113504, -112504)",87,-113004.0,0.087
"[-112504, -111504)",71,-112004.0,0.071
"[-111504, -110504)",31,-111004.0,0.031
"[-110504, -109504)",56,-110004.0,0.056
"[-109504, -108504)",73,-109004.0,0.073
"[-108504, -107504)",72,-108004.0,0.072
"[-107504, -106504)",91,-107004.0,0.091
"[-106504, -105504)",118,-106004.0,0.118
"[-105504, -104504)",27,-105004.0,0.027
"[-104504, -103504)",35,-104004.0,0.035
"[-103504, -102504)",104,-103004.0,0.104
"[-102504, -101504)",42,-102004.0,0.042
"[-101504, -100504)",26,-101004.0,0.026
"[-100504, -99504)",50,-100004.0,0.05
"[-99504, -98504)",91,-99004.0,0.091
"[-98504, -97504)",65,-98004.0,0.065
"[-97504, -96504)",56,-97004.0,0.056
"[-96504, -95504)",6,-96004.0,0.006
"[-95504, -94504)",31,-95004.0,0.031
"[-94504, -93504)",76,-94004.0,0.076
"[-93504, -92504)",87,-93004.0,0.087
"[-92504, -91504)",26,-92004.0,0.026
"[-91504, -90504)",9,-91004.0,0.009
"[-90504, -89504)",98,-90004.0,0.098
"[-89504, -88504)",64,-89004.0,0.064
"[-88504, -87504)",27,-88004.0,0.027
"[-87504, -86504)",12,-87004.0,0.012
"[-86504, -85504)",35,-86004.0,0.035
"[-85504, -84504)",18,-85004.0,0.018
"[-84504, -83504)",27,-84004.0,0.027
"[-83504, -82504)",128,-83004.0,0.128
"[-82504, -81504)",126,-82004.0,0.126
"[-81504, -80504)",126,-81004.0,0.126
"[-80504, -79504)",130,-80004.0,0.13
"[-79504, -78504)",41,-79004.0,0.041
"[-78504, -77504)",65,-78004.0,0.065
"[-77504, -76504)",36,-77004.0,0.036
"[-76504, -75504)",36,-76004.0,0.036
"[-75504, -74504)",62,-75004.0,0.062
"[-74504, -73504)",15,-74004.0,0.015
"[-73504, -72504)",4,-73004.0,0.004
"[-72504, -71504)",76,-72004.0,0.076
"[-71504, -70504)",27,-71004.0,0.027
"[-70504, -69504)",75,-70004.0,0.075
"[-69504, -68504)",86,-69004.0,0.086
"[-68504, -67504)",45,-68004.0,0.045
"[-67504, -66504)",47,-67004.0,0.047
"[-66504, -65504)",38,-66004.0,0.038
"[-65504, -64504)",24,-65004.0,0.024
"[-64504, -63504)",98,-64004.0,0.098
"[-63504, -62504)",34,-63004.0,0.034
"[-62504, -61504)",31,-62004.0,0.031
"[-61504, -60504)",44,-61004.0,0.044
"[-60504, -59504)",40,-60004.0,0.04
"[-59504, -58504)",57,-59004.0,0.057
"[-58504, -57504)",46,-58004.0,0.046
"[-57504, -56504)",59,-57004.0,0.059
"[-56504, -55504)",46,-56004.0,0.046
"[-55504, -54504)",39,-55004.0,0.039
"[-54504, -53504)",23,-54004.0,0.023
"[-53504, -52504)",31,-53004.0,0.031
"[-52504, -51504)",65,-52004.0,0.065
"[-51504, -50504)",25,-51004.0,0.025
"[-50504, -49504)",58,-50004.0,0.058
"[-49504, -48504)",16,-49004.0,0.016
"[-48504, -47504)",16,-48004.0,0.016
"[-47504, -46504)",27,-47004.0,0.027
"[-46504, -45504)",28,-46004.0,0.028
"[-45504, -44504)",108,-45004.0,0.108
"[-44504, -43504)",43,-44004.0,0.043
"[-43504, -42504)",89,-43004.0,0.089
"[-42504, -41504)",56,-42004.0,0.056
"[-41504, -40504)",89,-41004.0,0.089
"[-40504, -39504)",39,-40004.0,0.039
"[-39504, -38504)",27,-39004.0,0.027
"[-38504, -37504)",113,-38004.0,0.113
"[-37504, -36504)",116,-37004.0,0.116
"[-36504, -35504)",53,-36004.0,0.053
"[-35504, -34504)",60,-35004.0,0.06
"[-34504, -33504)",19,-34004.0,0.019
"[-33504, -32504)",77,-33004.0,0.077
"[-32504, -31504)",76,-32004.0,0.076
"[-31504, -30504)",25,-31004.0,0.025
"[-30504, -29504)",33,-30004.0,0.033
"[-29504, -28504)",36,-29004.0,0.036
"[-28504, -27504)",63,-28004.0,0.063
"[-27504, -26504)",78,-27004.0,0.078
"[-26504, -25504)",12,-26004.0,0.012
"[-25504, -24504)",27,-25004.0,0.027
"[-24504, -23504)",74,-24004.0,0.074
"[-23504, -22504)",94,-23004.0,0.094
"[-22504, -21504)",75,-22004.0,0.075
"[-21504, -20504)",59,-21004.0,0.059
"[-20504, -19504)",20,-20004.0,0.02
"[-19504, -18504)",79,-19004.0,0.079
"[-18504, -17504)",64,-18004.0,0.064
"[-17504, -16504)",19,-17004.0,0.019
"[-16504, -15504)",49,-16004.0,0.049
"[-15504, -14504)",56,-15004.0,0.056
"[-14504, -13504)",82,-14004.0,0.082
