Distance_Bin,Value,Bin_Center,Density_per_bp
"[-438500.0, -437500.0)",0,-438000.0,0.0
"[-437500.0, -436500.0)",0,-437000.0,0.0
"[-436500.0, -435500.0)",125,-436000.0,0.125
"[-435500.0, -434500.0)",70,-435000.0,0.07
"[-434500.0, -433500.0)",86,-434000.0,0.086
"[-433500.0, -432500.0)",171,-433000.0,0.171
"[-432500.0, -431500.0)",192,-432000.0,0.192
"[-431500.0, -430500.0)",149,-431000.0,0.149
"[-430500.0, -429500.0)",170,-430000.0,0.17
"[-429500.0, -428500.0)",98,-429000.0,0.098
"[-428500.0, -427500.0)",61,-428000.0,0.061
"[-427500.0, -426500.0)",76,-427000.0,0.076
"[-426500.0, -425500.0)",78,-426000.0,0.078
"[-425500.0, -424500.0)",57,-425000.0,0.057
"[-424500.0, -423500.0)",46,-424000.0,0.046
"[-423500.0, -422500.0)",50,-423000.0,0.05
"[-422500.0, -421500.0)",59,-422000.0,0.059
"[-421500.0, -420500.0)",77,-421000.0,0.077
"[-420500.0, -419500.0)",111,-420000.0,0.111
"[-419500.0, -418500.0)",60,-419000.0,0.06
"[-418500.0, -417500.0)",68,-418000.0,0.068
"[-417500.0, -416500.0)",62,-417000.0,0.062
"[-416500.0, -415500.0)",52,-416000.0,0.052
"[-415500.0, -414500.0)",51,-415000.0,0.051
"[-414500.0, -413500.0)",37,-414000.0,0.037
"[-413500.0, -412500.0)",79,-413000.0,0.079
"[-412500.0, -411500.0)",72,-412000.0,0.072
"[-411500.0, -410500.0)",46,-411000.0,0.046
"[-410500.0, -409500.0)",36,-410000.0,0.036
"[-409500.0, -408500.0)",54,-409000.0,0.054
"[-408500.0, -407500.0)",55,-408000.0,0.055
"[-407500.0, -406500.0)",68,-407000.0,0.068
"[-406500.0, -405500.0)",11,-406000.0,0.011
"[-405500.0, -404500.0)",47,-405000.0,0.047
"[-404500.0, -403500.0)",41,-404000.0,0.041
"[-403500.0, -402500.0)",50,-403000.0,0.05
"[-402500.0, -401500.0)",41,-402000.0,0.041
"[-401500.0, -400500.0)",50,-401000.0,0.05
"[-400500.0, -399500.0)",95,-400000.0,0.095
"[-399500.0, -398500.0)",75,-399000.0,0.075
"[-398500.0, -397500.0)",45,-398000.0,0.045
"[-397500.0, -396500.0)",28,-397000.0,0.028
"[-396500.0, -395500.0)",35,-396000.0,0.035
"[-395500.0, -394500.0)",81,-395000.0,0.081
"[-394500.0, -393500.0)",42,-394000.0,0.042
"[-393500.0, -392500.0)",35,-393000.0,0.035
"[-392500.0, -391500.0)",39,-392000.0,0.039
"[-391500.0, -390500.0)",31,-391000.0,0.031
"[-390500.0, -389500.0)",27,-390000.0,0.027
"[-389500.0, -388500.0)",41,-389000.0,0.041
"[-388500.0, -387500.0)",32,-388000.0,0.032
"[-387500.0, -386500.0)",62,-387000.0,0.062
"[-386500.0, -385500.0)",60,-386000.0,0.06
"[-385500.0, -384500.0)",17,-385000.0,0.017
"[-384500.0, -383500.0)",11,-384000.0,0.011
"[-383500.0, -382500.0)",39,-383000.0,0.039
"[-382500.0, -381500.0)",56,-382000.0,0.056
"[-381500.0, -380500.0)",44,-381000.0,0.044
"[-380500.0, -379500.0)",37,-380000.0,0.037
"[-379500.0, -378500.0)",35,-379000.0,0.035
"[-378500.0, -377500.0)",39,-378000.0,0.039
"[-377500.0, -376500.0)",88,-377000.0,0.088
"[-376500.0, -375500.0)",102,-376000.0,0.102
"[-375500.0, -374500.0)",42,-375000.0,0.042
"[-374500.0, -373500.0)",35,-374000.0,0.035
"[-373500.0, -372500.0)",44,-373000.0,0.044
"[-372500.0, -371500.0)",44,-372000.0,0.044
"[-371500.0, -370500.0)",25,-371000.0,0.025
"[-370500.0, -369500.0)",22,-370000.0,0.022
"[-369500.0, -368500.0)",38,-369000.0,0.038
"[-368500.0, -367500.0)",59,-368000.0,0.059
"[-367500.0, -366500.0)",43,-367000.0,0.043
"[-366500.0, -365500.0)",15,-366000.0,0.015
"[-365500.0, -364500.0)",47,-365000.0,0.047
"[-364500.0, -363500.0)",31,-364000.0,0.031
"[-363500.0, -362500.0)",67,-363000.0,0.067
"[-362500.0, -361500.0)",54,-362000.0,0.054
"[-361500.0, -360500.0)",29,-361000.0,0.029
"[-360500.0, -359500.0)",31,-360000.0,0.031
"[-359500.0, -358500.0)",47,-359000.0,0.047
"[-358500.0, -357500.0)",39,-358000.0,0.039
"[-357500.0, -356500.0)",46,-357000.0,0.046
"[-356500.0, -355500.0)",69,-356000.0,0.069
"[-355500.0, -354500.0)",53,-355000.0,0.053
"[-354500.0, -353500.0)",45,-354000.0,0.045
"[-353500.0, -352500.0)",69,-353000.0,0.069
"[-352500.0, -351500.0)",38,-352000.0,0.038
"[-351500.0, -350500.0)",51,-351000.0,0.051
"[-350500.0, -349500.0)",28,-350000.0,0.028
"[-349500.0, -348500.0)",50,-349000.0,0.05
"[-348500.0, -347500.0)",26,-348000.0,0.026
"[-347500.0, -346500.0)",23,-347000.0,0.023
"[-346500.0, -345500.0)",80,-346000.0,0.08
"[-345500.0, -344500.0)",11,-345000.0,0.011
"[-344500.0, -343500.0)",14,-344000.0,0.014
"[-343500.0, -342500.0)",25,-343000.0,0.025
