Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",111,500.0,0.111
"[1000, 2000)",158,1500.0,0.158
"[2000, 3000)",98,2500.0,0.098
"[3000, 4000)",140,3500.0,0.14
"[4000, 5000)",59,4500.0,0.059
"[5000, 6000)",134,5500.0,0.134
"[6000, 7000)",62,6500.0,0.062
"[7000, 8000)",86,7500.0,0.086
"[8000, 9000)",66,8500.0,0.066
"[9000, 10000)",144,9500.0,0.144
"[10000, 11000)",148,10500.0,0.148
"[11000, 12000)",283,11500.0,0.283
"[12000, 13000)",18,12500.0,0.018
"[13000, 14000)",19,13500.0,0.019
"[14000, 15000)",178,14500.0,0.178
"[15000, 16000)",104,15500.0,0.104
"[16000, 17000)",145,16500.0,0.145
"[17000, 18000)",107,17500.0,0.107
"[18000, 19000)",40,18500.0,0.04
"[19000, 20000)",132,19500.0,0.132
"[20000, 21000)",50,20500.0,0.05
"[21000, 22000)",64,21500.0,0.064
"[22000, 23000)",63,22500.0,0.063
"[23000, 24000)",76,23500.0,0.076
"[24000, 25000)",174,24500.0,0.174
"[25000, 26000)",136,25500.0,0.136
"[26000, 27000)",144,26500.0,0.144
"[27000, 28000)",157,27500.0,0.157
"[28000, 29000)",148,28500.0,0.148
"[29000, 30000)",162,29500.0,0.162
"[30000, 31000)",152,30500.0,0.152
"[31000, 32000)",273,31500.0,0.273
"[32000, 33000)",111,32500.0,0.111
"[33000, 34000)",66,33500.0,0.066
"[34000, 35000)",138,34500.0,0.138
"[35000, 36000)",78,35500.0,0.078
"[36000, 37000)",98,36500.0,0.098
"[37000, 38000)",104,37500.0,0.104
"[38000, 39000)",152,38500.0,0.152
"[39000, 40000)",523,39500.0,0.523
"[40000, 41000)",256,40500.0,0.256
"[41000, 42000)",215,41500.0,0.215
"[42000, 43000)",232,42500.0,0.232
"[43000, 44000)",184,43500.0,0.184
"[44000, 45000)",186,44500.0,0.186
"[45000, 46000)",102,45500.0,0.102
"[46000, 47000)",73,46500.0,0.073
"[47000, 48000)",147,47500.0,0.147
"[48000, 49000)",94,48500.0,0.094
"[49000, 50000)",140,49500.0,0.14
"[50000, 51000)",331,50500.0,0.331
"[51000, 52000)",97,51500.0,0.097
"[52000, 53000)",52,52500.0,0.052
"[53000, 54000)",68,53500.0,0.068
"[54000, 55000)",53,54500.0,0.053
"[55000, 56000)",73,55500.0,0.073
"[56000, 57000)",128,56500.0,0.128
"[57000, 58000)",121,57500.0,0.121
"[58000, 59000)",156,58500.0,0.156
"[59000, 60000)",67,59500.0,0.067
"[60000, 61000)",112,60500.0,0.112
"[61000, 62000)",66,61500.0,0.066
"[62000, 63000)",121,62500.0,0.121
"[63000, 64000)",153,63500.0,0.153
"[64000, 65000)",112,64500.0,0.112
"[65000, 66000)",206,65500.0,0.206
"[66000, 67000)",203,66500.0,0.203
"[67000, 68000)",255,67500.0,0.255
"[68000, 69000)",226,68500.0,0.226
"[69000, 70000)",396,69500.0,0.396
"[70000, 71000)",277,70500.0,0.277
"[71000, 72000)",95,71500.0,0.095
"[72000, 73000)",237,72500.0,0.237
"[73000, 74000)",185,73500.0,0.185
"[74000, 75000)",139,74500.0,0.139
"[75000, 76000)",190,75500.0,0.19
"[76000, 77000)",196,76500.0,0.196
"[77000, 78000)",235,77500.0,0.235
"[78000, 79000)",91,78500.0,0.091
"[79000, 80000)",146,79500.0,0.146
"[80000, 81000)",61,80500.0,0.061
"[81000, 82000)",93,81500.0,0.093
"[82000, 83000)",107,82500.0,0.107
"[83000, 84000)",104,83500.0,0.104
"[84000, 85000)",215,84500.0,0.215
"[85000, 86000)",61,85500.0,0.061
"[86000, 87000)",50,86500.0,0.05
"[87000, 88000)",292,87500.0,0.292
"[88000, 89000)",22,88500.0,0.022
"[89000, 90000)",24,89500.0,0.024
"[90000, 91000)",7,90500.0,0.007
"[91000, 92000)",11,91500.0,0.011
"[92000, 93000)",123,92500.0,0.123
"[93000, 94000)",20,93500.0,0.02
"[94000, 95000)",164,94500.0,0.164
"[95000, 96000)",203,95500.0,0.203
"[96000, 97000)",120,96500.0,0.12
"[97000, 98000)",123,97500.0,0.123
"[98000, 99000)",78,98500.0,0.078
"[99000, 100000)",109,99500.0,0.109
