Distance_Bin,Value,Bin_Center,Density_per_bp
"[-629808, -628808)",0,-629308.0,0.0
"[-628808, -627808)",279,-628308.0,0.279
"[-627808, -626808)",167,-627308.0,0.167
"[-626808, -625808)",230,-626308.0,0.23
"[-625808, -624808)",336,-625308.0,0.336
"[-624808, -623808)",181,-624308.0,0.181
"[-623808, -622808)",188,-623308.0,0.188
"[-622808, -621808)",341,-622308.0,0.341
"[-621808, -620808)",91,-621308.0,0.091
"[-620808, -619808)",151,-620308.0,0.151
"[-619808, -618808)",77,-619308.0,0.077
"[-618808, -617808)",104,-618308.0,0.104
"[-617808, -616808)",142,-617308.0,0.142
"[-616808, -615808)",140,-616308.0,0.14
"[-615808, -614808)",157,-615308.0,0.157
"[-614808, -613808)",178,-614308.0,0.178
"[-613808, -612808)",96,-613308.0,0.096
"[-612808, -611808)",55,-612308.0,0.055
"[-611808, -610808)",77,-611308.0,0.077
"[-610808, -609808)",17,-610308.0,0.017
"[-609808, -608808)",56,-609308.0,0.056
"[-608808, -607808)",36,-608308.0,0.036
"[-607808, -606808)",33,-607308.0,0.033
"[-606808, -605808)",77,-606308.0,0.077
"[-605808, -604808)",146,-605308.0,0.146
"[-604808, -603808)",28,-604308.0,0.028
"[-603808, -602808)",37,-603308.0,0.037
"[-602808, -601808)",42,-602308.0,0.042
"[-601808, -600808)",36,-601308.0,0.036
"[-600808, -599808)",84,-600308.0,0.084
"[-599808, -598808)",45,-599308.0,0.045
"[-598808, -597808)",39,-598308.0,0.039
"[-597808, -596808)",53,-597308.0,0.053
"[-596808, -595808)",21,-596308.0,0.021
"[-595808, -594808)",25,-595308.0,0.025
"[-594808, -593808)",100,-594308.0,0.1
"[-593808, -592808)",41,-593308.0,0.041
"[-592808, -591808)",51,-592308.0,0.051
"[-591808, -590808)",99,-591308.0,0.099
"[-590808, -589808)",48,-590308.0,0.048
"[-589808, -588808)",57,-589308.0,0.057
"[-588808, -587808)",77,-588308.0,0.077
"[-587808, -586808)",12,-587308.0,0.012
"[-586808, -585808)",53,-586308.0,0.053
"[-585808, -584808)",38,-585308.0,0.038
"[-584808, -583808)",86,-584308.0,0.086
