Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",119,500.0,0.119
"[1000, 2000)",113,1500.0,0.113
"[2000, 3000)",81,2500.0,0.081
"[3000, 4000)",123,3500.0,0.123
"[4000, 5000)",9,4500.0,0.009
"[5000, 6000)",166,5500.0,0.166
"[6000, 7000)",122,6500.0,0.122
"[7000, 8000)",155,7500.0,0.155
"[8000, 9000)",212,8500.0,0.212
"[9000, 10000)",86,9500.0,0.086
"[10000, 11000)",52,10500.0,0.052
"[11000, 12000)",127,11500.0,0.127
"[12000, 13000)",216,12500.0,0.216
"[13000, 14000)",127,13500.0,0.127
"[14000, 15000)",34,14500.0,0.034
"[15000, 16000)",113,15500.0,0.113
"[16000, 17000)",29,16500.0,0.029
"[17000, 18000)",158,17500.0,0.158
"[18000, 19000)",107,18500.0,0.107
"[19000, 20000)",79,19500.0,0.079
"[20000, 21000)",40,20500.0,0.04
"[21000, 22000)",62,21500.0,0.062
"[22000, 23000)",80,22500.0,0.08
"[23000, 24000)",61,23500.0,0.061
"[24000, 25000)",102,24500.0,0.102
"[25000, 26000)",21,25500.0,0.021
"[26000, 27000)",157,26500.0,0.157
"[27000, 28000)",91,27500.0,0.091
"[28000, 29000)",89,28500.0,0.089
"[29000, 30000)",107,29500.0,0.107
"[30000, 31000)",97,30500.0,0.097
"[31000, 32000)",72,31500.0,0.072
"[32000, 33000)",100,32500.0,0.1
"[33000, 34000)",43,33500.0,0.043
"[34000, 35000)",124,34500.0,0.124
"[35000, 36000)",59,35500.0,0.059
"[36000, 37000)",198,36500.0,0.198
"[37000, 38000)",137,37500.0,0.137
"[38000, 39000)",64,38500.0,0.064
"[39000, 40000)",45,39500.0,0.045
"[40000, 41000)",33,40500.0,0.033
"[41000, 42000)",58,41500.0,0.058
"[42000, 43000)",109,42500.0,0.109
"[43000, 44000)",73,43500.0,0.073
"[44000, 45000)",43,44500.0,0.043
"[45000, 46000)",88,45500.0,0.088
"[46000, 47000)",13,46500.0,0.013
"[47000, 48000)",157,47500.0,0.157
"[48000, 49000)",80,48500.0,0.08
"[49000, 50000)",90,49500.0,0.09
"[50000, 51000)",175,50500.0,0.175
"[51000, 52000)",34,51500.0,0.034
"[52000, 53000)",106,52500.0,0.106
"[53000, 54000)",71,53500.0,0.071
"[54000, 55000)",58,54500.0,0.058
"[55000, 56000)",23,55500.0,0.023
"[56000, 57000)",32,56500.0,0.032
"[57000, 58000)",86,57500.0,0.086
"[58000, 59000)",0,58500.0,0.0
"[59000, 60000)",49,59500.0,0.049
"[60000, 61000)",45,60500.0,0.045
"[61000, 62000)",194,61500.0,0.194
"[62000, 63000)",42,62500.0,0.042
"[63000, 64000)",92,63500.0,0.092
"[64000, 65000)",171,64500.0,0.171
"[65000, 66000)",137,65500.0,0.137
"[66000, 67000)",148,66500.0,0.148
"[67000, 68000)",243,67500.0,0.243
"[68000, 69000)",295,68500.0,0.295
"[69000, 70000)",417,69500.0,0.417
"[70000, 71000)",41,70500.0,0.041
"[71000, 72000)",110,71500.0,0.11
"[72000, 73000)",92,72500.0,0.092
"[73000, 74000)",84,73500.0,0.084
"[74000, 75000)",90,74500.0,0.09
"[75000, 76000)",10,75500.0,0.01
"[76000, 77000)",19,76500.0,0.019
"[77000, 78000)",60,77500.0,0.06
"[78000, 79000)",59,78500.0,0.059
"[79000, 80000)",102,79500.0,0.102
"[80000, 81000)",79,80500.0,0.079
"[81000, 82000)",147,81500.0,0.147
"[82000, 83000)",80,82500.0,0.08
"[83000, 84000)",196,83500.0,0.196
"[84000, 85000)",99,84500.0,0.099
"[85000, 86000)",22,85500.0,0.022
"[86000, 87000)",65,86500.0,0.065
"[87000, 88000)",64,87500.0,0.064
"[88000, 89000)",126,88500.0,0.126
"[89000, 90000)",39,89500.0,0.039
"[90000, 91000)",98,90500.0,0.098
"[91000, 92000)",51,91500.0,0.051
"[92000, 93000)",40,92500.0,0.04
"[93000, 94000)",29,93500.0,0.029
"[94000, 95000)",89,94500.0,0.089
"[95000, 96000)",94,95500.0,0.094
"[96000, 97000)",62,96500.0,0.062
"[97000, 98000)",99,97500.0,0.099
"[98000, 99000)",81,98500.0,0.081
"[99000, 100000)",34,99500.0,0.034
"[100000, 101000)",54,100500.0,0.054
"[101000, 102000)",35,101500.0,0.035
"[102000, 103000)",140,102500.0,0.14
"[103000, 104000)",17,103500.0,0.017
"[104000, 105000)",117,104500.0,0.117
"[105000, 106000)",45,105500.0,0.045
"[106000, 107000)",90,106500.0,0.09
"[107000, 108000)",28,107500.0,0.028
"[108000, 109000)",132,108500.0,0.132
"[109000, 110000)",144,109500.0,0.144
"[110000, 111000)",25,110500.0,0.025
"[111000, 112000)",9,111500.0,0.009
"[112000, 113000)",39,112500.0,0.039
"[113000, 114000)",43,113500.0,0.043
"[114000, 115000)",73,114500.0,0.073
"[115000, 116000)",22,115500.0,0.022
"[116000, 117000)",51,116500.0,0.051
"[117000, 118000)",26,117500.0,0.026
"[118000, 119000)",15,118500.0,0.015
"[119000, 120000)",41,119500.0,0.041
"[120000, 121000)",65,120500.0,0.065
"[121000, 122000)",21,121500.0,0.021
"[122000, 123000)",21,122500.0,0.021
"[123000, 124000)",75,123500.0,0.075
"[124000, 125000)",68,124500.0,0.068
"[125000, 126000)",10,125500.0,0.01
"[126000, 127000)",16,126500.0,0.016
"[127000, 128000)",89,127500.0,0.089
"[128000, 129000)",28,128500.0,0.028
"[129000, 130000)",31,129500.0,0.031
"[130000, 131000)",97,130500.0,0.097
"[131000, 132000)",90,131500.0,0.09
"[132000, 133000)",43,132500.0,0.043
"[133000, 134000)",61,133500.0,0.061
"[134000, 135000)",45,134500.0,0.045
"[135000, 136000)",84,135500.0,0.084
"[136000, 137000)",23,136500.0,0.023
"[137000, 138000)",59,137500.0,0.059
"[138000, 139000)",145,138500.0,0.145
"[139000, 140000)",94,139500.0,0.094
"[140000, 141000)",89,140500.0,0.089
"[141000, 142000)",119,141500.0,0.119
"[142000, 143000)",84,142500.0,0.084
"[143000, 144000)",46,143500.0,0.046
"[144000, 145000)",36,144500.0,0.036
