Distance_Bin,Value,Bin_Center,Density_per_bp
"[-357500.0, -356500.0)",0,-357000.0,0.0
"[-356500.0, -355500.0)",23,-356000.0,0.023
"[-355500.0, -354500.0)",218,-355000.0,0.218
"[-354500.0, -353500.0)",139,-354000.0,0.139
"[-353500.0, -352500.0)",180,-353000.0,0.18
"[-352500.0, -351500.0)",353,-352000.0,0.353
"[-351500.0, -350500.0)",172,-351000.0,0.172
"[-350500.0, -349500.0)",262,-350000.0,0.262
"[-349500.0, -348500.0)",230,-349000.0,0.23
"[-348500.0, -347500.0)",132,-348000.0,0.132
"[-347500.0, -346500.0)",121,-347000.0,0.121
"[-346500.0, -345500.0)",83,-346000.0,0.083
"[-345500.0, -344500.0)",118,-345000.0,0.118
"[-344500.0, -343500.0)",90,-344000.0,0.09
"[-343500.0, -342500.0)",59,-343000.0,0.059
"[-342500.0, -341500.0)",47,-342000.0,0.047
"[-341500.0, -340500.0)",82,-341000.0,0.082
"[-340500.0, -339500.0)",172,-340000.0,0.172
"[-339500.0, -338500.0)",109,-339000.0,0.109
"[-338500.0, -337500.0)",108,-338000.0,0.108
"[-337500.0, -336500.0)",103,-337000.0,0.103
"[-336500.0, -335500.0)",70,-336000.0,0.07
"[-335500.0, -334500.0)",107,-335000.0,0.107
"[-334500.0, -333500.0)",178,-334000.0,0.178
"[-333500.0, -332500.0)",63,-333000.0,0.063
"[-332500.0, -331500.0)",30,-332000.0,0.03
"[-331500.0, -330500.0)",25,-331000.0,0.025
"[-330500.0, -329500.0)",29,-330000.0,0.029
"[-329500.0, -328500.0)",101,-329000.0,0.101
"[-328500.0, -327500.0)",89,-328000.0,0.089
"[-327500.0, -326500.0)",142,-327000.0,0.142
"[-326500.0, -325500.0)",64,-326000.0,0.064
"[-325500.0, -324500.0)",92,-325000.0,0.092
"[-324500.0, -323500.0)",107,-324000.0,0.107
"[-323500.0, -322500.0)",101,-323000.0,0.101
"[-322500.0, -321500.0)",94,-322000.0,0.094
"[-321500.0, -320500.0)",117,-321000.0,0.117
"[-320500.0, -319500.0)",107,-320000.0,0.107
"[-319500.0, -318500.0)",106,-319000.0,0.106
"[-318500.0, -317500.0)",65,-318000.0,0.065
"[-317500.0, -316500.0)",67,-317000.0,0.067
"[-316500.0, -315500.0)",76,-316000.0,0.076
"[-315500.0, -314500.0)",63,-315000.0,0.063
"[-314500.0, -313500.0)",114,-314000.0,0.114
"[-313500.0, -312500.0)",33,-313000.0,0.033
"[-312500.0, -311500.0)",21,-312000.0,0.021
"[-311500.0, -310500.0)",36,-311000.0,0.036
"[-310500.0, -309500.0)",91,-310000.0,0.091
"[-309500.0, -308500.0)",64,-309000.0,0.064
"[-308500.0, -307500.0)",124,-308000.0,0.124
"[-307500.0, -306500.0)",65,-307000.0,0.065
"[-306500.0, -305500.0)",32,-306000.0,0.032
"[-305500.0, -304500.0)",45,-305000.0,0.045
"[-304500.0, -303500.0)",58,-304000.0,0.058
"[-303500.0, -302500.0)",68,-303000.0,0.068
"[-302500.0, -301500.0)",116,-302000.0,0.116
"[-301500.0, -300500.0)",151,-301000.0,0.151
"[-300500.0, -299500.0)",36,-300000.0,0.036
"[-299500.0, -298500.0)",84,-299000.0,0.084
"[-298500.0, -297500.0)",69,-298000.0,0.069
"[-297500.0, -296500.0)",34,-297000.0,0.034
"[-296500.0, -295500.0)",30,-296000.0,0.03
"[-295500.0, -294500.0)",101,-295000.0,0.101
"[-294500.0, -293500.0)",19,-294000.0,0.019
"[-293500.0, -292500.0)",71,-293000.0,0.071
"[-292500.0, -291500.0)",52,-292000.0,0.052
"[-291500.0, -290500.0)",54,-291000.0,0.054
"[-290500.0, -289500.0)",30,-290000.0,0.03
"[-289500.0, -288500.0)",17,-289000.0,0.017
"[-288500.0, -287500.0)",22,-288000.0,0.022
"[-287500.0, -286500.0)",116,-287000.0,0.116
"[-286500.0, -285500.0)",32,-286000.0,0.032
"[-285500.0, -284500.0)",18,-285000.0,0.018
"[-284500.0, -283500.0)",3,-284000.0,0.003
