Distance_Bin,Value,Bin_Center,Density_per_bp
"[-152456, -151456)",0,-151956.0,0.0
"[-151456, -150456)",3899,-150956.0,3.899
"[-150456, -149456)",1221,-149956.0,1.221
"[-149456, -148456)",634,-148956.0,0.634
"[-148456, -147456)",851,-147956.0,0.851
"[-147456, -146456)",284,-146956.0,0.284
"[-146456, -145456)",623,-145956.0,0.623
"[-145456, -144456)",1045,-144956.0,1.045
"[-144456, -143456)",567,-143956.0,0.567
"[-143456, -142456)",886,-142956.0,0.886
"[-142456, -141456)",929,-141956.0,0.929
"[-141456, -140456)",918,-140956.0,0.918
"[-140456, -139456)",660,-139956.0,0.66
"[-139456, -138456)",1045,-138956.0,1.045
"[-138456, -137456)",493,-137956.0,0.493
"[-137456, -136456)",1800,-136956.0,1.8
"[-136456, -135456)",1148,-135956.0,1.148
"[-135456, -134456)",1177,-134956.0,1.177
"[-134456, -133456)",1188,-133956.0,1.188
"[-133456, -132456)",676,-132956.0,0.676
"[-132456, -131456)",731,-131956.0,0.731
"[-131456, -130456)",2371,-130956.0,2.371
"[-130456, -129456)",731,-129956.0,0.731
"[-129456, -128456)",904,-128956.0,0.904
"[-128456, -127456)",1446,-127956.0,1.446
"[-127456, -126456)",2252,-126956.0,2.252
"[-126456, -125456)",1287,-125956.0,1.287
"[-125456, -124456)",457,-124956.0,0.457
"[-124456, -123456)",329,-123956.0,0.329
"[-123456, -122456)",1604,-122956.0,1.604
"[-122456, -121456)",1800,-121956.0,1.8
"[-121456, -120456)",978,-120956.0,0.978
"[-120456, -119456)",1221,-119956.0,1.221
"[-119456, -118456)",3415,-118956.0,3.415
"[-118456, -117456)",2677,-117956.0,2.677
"[-117456, -116456)",4053,-116956.0,4.053
"[-116456, -115456)",1821,-115956.0,1.821
"[-115456, -114456)",1368,-114956.0,1.368
"[-114456, -113456)",1529,-113956.0,1.529
"[-113456, -112456)",1657,-112956.0,1.657
"[-112456, -111456)",1935,-111956.0,1.935
"[-111456, -110456)",408,-110956.0,0.408
"[-110456, -109456)",992,-109956.0,0.992
"[-109456, -108456)",1583,-108956.0,1.583
"[-108456, -107456)",1347,-107956.0,1.347
"[-107456, -106456)",1388,-106956.0,1.388
"[-106456, -105456)",3300,-105956.0,3.3
"[-105456, -104456)",423,-104956.0,0.423
"[-104456, -103456)",415,-103956.0,0.415
"[-103456, -102456)",2501,-102956.0,2.501
"[-102456, -101456)",362,-101956.0,0.362
"[-101456, -100456)",358,-100956.0,0.358
"[-100456, -99456)",928,-99956.0,0.928
"[-99456, -98456)",1638,-98956.0,1.638
"[-98456, -97456)",806,-97956.0,0.806
"[-97456, -96456)",679,-96956.0,0.679
"[-96456, -95456)",49,-95956.0,0.049
"[-95456, -94456)",1554,-94956.0,1.554
"[-94456, -93456)",1360,-93956.0,1.36
"[-93456, -92456)",2967,-92956.0,2.967
"[-92456, -91456)",169,-91956.0,0.169
"[-91456, -90456)",222,-90956.0,0.222
"[-90456, -89456)",2390,-89956.0,2.39
"[-89456, -88456)",1186,-88956.0,1.186
"[-88456, -87456)",321,-87956.0,0.321
"[-87456, -86456)",64,-86956.0,0.064
"[-86456, -85456)",172,-85956.0,0.172
"[-85456, -84456)",550,-84956.0,0.55
"[-84456, -83456)",330,-83956.0,0.33
"[-83456, -82456)",2991,-82956.0,2.991
"[-82456, -81456)",2591,-81956.0,2.591
"[-81456, -80456)",2964,-80956.0,2.964
"[-80456, -79456)",5579,-79956.0,5.579
"[-79456, -78456)",230,-78956.0,0.23
"[-78456, -77456)",800,-77956.0,0.8
"[-77456, -76456)",696,-76956.0,0.696
"[-76456, -75456)",762,-75956.0,0.762
"[-75456, -74456)",1130,-74956.0,1.13
"[-74456, -73456)",211,-73956.0,0.211
"[-73456, -72456)",31,-72956.0,0.031
"[-72456, -71456)",1742,-71956.0,1.742
"[-71456, -70456)",649,-70956.0,0.649
"[-70456, -69456)",1186,-69956.0,1.186
"[-69456, -68456)",1945,-68956.0,1.945
"[-68456, -67456)",669,-67956.0,0.669
"[-67456, -66456)",1073,-66956.0,1.073
"[-66456, -65456)",732,-65956.0,0.732
"[-65456, -64456)",266,-64956.0,0.266
"[-64456, -63456)",2728,-63956.0,2.728
"[-63456, -62456)",478,-62956.0,0.478
"[-62456, -61456)",217,-61956.0,0.217
"[-61456, -60456)",333,-60956.0,0.333
"[-60456, -59456)",1119,-59956.0,1.119
"[-59456, -58456)",916,-58956.0,0.916
"[-58456, -57456)",859,-57956.0,0.859
"[-57456, -56456)",977,-56956.0,0.977
"[-56456, -55456)",601,-55956.0,0.601
"[-55456, -54456)",1180,-54956.0,1.18
"[-54456, -53456)",314,-53956.0,0.314
"[-53456, -52456)",405,-52956.0,0.405
"[-52456, -51456)",1428,-51956.0,1.428
"[-51456, -50456)",143,-50956.0,0.143
"[-50456, -49456)",819,-49956.0,0.819
"[-49456, -48456)",117,-48956.0,0.117
"[-48456, -47456)",124,-47956.0,0.124
"[-47456, -46456)",162,-46956.0,0.162
"[-46456, -45456)",212,-45956.0,0.212
"[-45456, -44456)",709,-44956.0,0.709
"[-44456, -43456)",464,-43956.0,0.464
"[-43456, -42456)",1290,-42956.0,1.29
"[-42456, -41456)",1493,-41956.0,1.493
"[-41456, -40456)",1227,-40956.0,1.227
"[-40456, -39456)",357,-39956.0,0.357
"[-39456, -38456)",94,-38956.0,0.094
"[-38456, -37456)",3257,-37956.0,3.257
"[-37456, -36456)",3804,-36956.0,3.804
"[-36456, -35456)",721,-35956.0,0.721
"[-35456, -34456)",690,-34956.0,0.69
"[-34456, -33456)",108,-33956.0,0.108
"[-33456, -32456)",430,-32956.0,0.43
"[-32456, -31456)",1313,-31956.0,1.313
"[-31456, -30456)",148,-30956.0,0.148
"[-30456, -29456)",834,-29956.0,0.834
"[-29456, -28456)",790,-28956.0,0.79
"[-28456, -27456)",953,-27956.0,0.953
"[-27456, -26456)",2128,-26956.0,2.128
"[-26456, -25456)",39,-25956.0,0.039
"[-25456, -24456)",243,-24956.0,0.243
"[-24456, -23456)",1246,-23956.0,1.246
"[-23456, -22456)",1390,-22956.0,1.39
"[-22456, -21456)",581,-21956.0,0.581
"[-21456, -20456)",1533,-20956.0,1.533
"[-20456, -19456)",306,-19956.0,0.306
"[-19456, -18456)",1193,-18956.0,1.193
"[-18456, -17456)",1542,-17956.0,1.542
"[-17456, -16456)",189,-16956.0,0.189
"[-16456, -15456)",1065,-15956.0,1.065
"[-15456, -14456)",1147,-14956.0,1.147
"[-14456, -13456)",1814,-13956.0,1.814
"[-13456, -12456)",3462,-12956.0,3.462
"[-12456, -11456)",3565,-11956.0,3.565
"[-11456, -10456)",525,-10956.0,0.525
"[-10456, -9456)",2283,-9956.0,2.283
"[-9456, -8456)",635,-8956.0,0.635
"[-8456, -7456)",3300,-7956.0,3.3
"[-7456, -6456)",808,-6956.0,0.808
"[-6456, -5456)",383,-5956.0,0.383
"[-5456, -4456)",59,-4956.0,0.059
"[-4456, -3456)",3119,-3956.0,3.119
"[-3456, -2456)",197,-2956.0,0.197
"[-2456, -1456)",16,-1956.0,0.016
"[-1456, -456)",105,-956.0,0.105
"[-456, 544)",2698,44.0,2.698
"[544, 1544)",1461,1044.0,1.461
"[1544, 2544)",372,2044.0,0.372
"[2544, 3544)",3218,3044.0,3.218
"[3544, 4544)",258,4044.0,0.258
"[4544, 5544)",329,5044.0,0.329
"[5544, 6544)",1,6044.0,0.001
"[6544, 7544)",3306,7044.0,3.306
"[7544, 8544)",1171,8044.0,1.171
"[8544, 9544)",715,9044.0,0.715
"[9544, 10544)",903,10044.0,0.903
"[10544, 11544)",572,11044.0,0.572
"[11544, 12544)",649,12044.0,0.649
"[12544, 13544)",956,13044.0,0.956
"[13544, 14544)",3576,14044.0,3.576
"[14544, 15544)",2474,15044.0,2.474
"[15544, 16544)",906,16044.0,0.906
"[16544, 17544)",1747,17044.0,1.747
"[17544, 18544)",2598,18044.0,2.598
"[18544, 19544)",188,19044.0,0.188
"[19544, 20544)",1905,20044.0,1.905
"[20544, 21544)",236,21044.0,0.236
"[21544, 22544)",48,22044.0,0.048
"[22544, 23544)",86,23044.0,0.086
"[23544, 24544)",3466,24044.0,3.466
"[24544, 25544)",1095,25044.0,1.095
"[25544, 26544)",2731,26044.0,2.731
"[26544, 27544)",1257,27044.0,1.257
"[27544, 28544)",1573,28044.0,1.573
"[28544, 29544)",2392,29044.0,2.392
"[29544, 30544)",3303,30044.0,3.303
"[30544, 31544)",2007,31044.0,2.007
"[31544, 32544)",2489,32044.0,2.489
"[32544, 33544)",2176,33044.0,2.176
"[33544, 34544)",1368,34044.0,1.368
"[34544, 35544)",540,35044.0,0.54
"[35544, 36544)",674,36044.0,0.674
"[36544, 37544)",2306,37044.0,2.306
"[37544, 38544)",2963,38044.0,2.963
"[38544, 39544)",2813,39044.0,2.813
"[39544, 40544)",5689,40044.0,5.689
"[40544, 41544)",2711,41044.0,2.711
"[41544, 42544)",1151,42044.0,1.151
"[42544, 43544)",278,43044.0,0.278
"[43544, 44544)",354,44044.0,0.354
"[44544, 45544)",767,45044.0,0.767
"[45544, 46544)",233,46044.0,0.233
"[46544, 47544)",1226,47044.0,1.226
"[47544, 48544)",0,48044.0,0.0
"[48544, 49544)",0,49044.0,0.0
"[49544, 50544)",0,50044.0,0.0
"[50544, 51544)",558,51044.0,0.558
"[51544, 52544)",340,52044.0,0.34
"[52544, 53544)",562,53044.0,0.562
"[53544, 54544)",1989,54044.0,1.989
"[54544, 55544)",4882,55044.0,4.882
"[55544, 56544)",747,56044.0,0.747
"[56544, 57544)",490,57044.0,0.49
"[57544, 58544)",110,58044.0,0.11
"[58544, 59544)",43,59044.0,0.043
"[59544, 60544)",1442,60044.0,1.442
"[60544, 61544)",572,61044.0,0.572
"[61544, 62544)",145,62044.0,0.145
"[62544, 63544)",508,63044.0,0.508
"[63544, 64544)",669,64044.0,0.669
"[64544, 65544)",315,65044.0,0.315
"[65544, 66544)",395,66044.0,0.395
"[66544, 67544)",449,67044.0,0.449
"[67544, 68544)",853,68044.0,0.853
"[68544, 69544)",506,69044.0,0.506
"[69544, 70544)",141,70044.0,0.141
"[70544, 71544)",745,71044.0,0.745
"[71544, 72544)",1544,72044.0,1.544
"[72544, 73544)",712,73044.0,0.712
"[73544, 74544)",382,74044.0,0.382
"[74544, 75544)",344,75044.0,0.344
"[75544, 76544)",27,76044.0,0.027
"[76544, 77544)",318,77044.0,0.318
"[77544, 78544)",4,78044.0,0.004
"[78544, 79544)",8,79044.0,0.008
