Distance_Bin,Value,Bin_Center,Density_per_bp
"[-269088, -268088)",0,-268588.0,0.0
"[-268088, -267088)",1705,-267588.0,1.705
"[-267088, -266088)",468,-266588.0,0.468
"[-266088, -265088)",1048,-265588.0,1.048
"[-265088, -264088)",2565,-264588.0,2.565
"[-264088, -263088)",601,-263588.0,0.601
"[-263088, -262088)",3537,-262588.0,3.537
"[-262088, -261088)",454,-261588.0,0.454
"[-261088, -260088)",1013,-260588.0,1.013
"[-260088, -259088)",477,-259588.0,0.477
"[-259088, -258088)",1338,-258588.0,1.338
"[-258088, -257088)",1066,-257588.0,1.066
"[-257088, -256088)",220,-256588.0,0.22
"[-256088, -255088)",187,-255588.0,0.187
"[-255088, -254088)",818,-254588.0,0.818
"[-254088, -253088)",2421,-253588.0,2.421
"[-253088, -252088)",477,-252588.0,0.477
"[-252088, -251088)",3755,-251588.0,3.755
"[-251088, -250088)",132,-250588.0,0.132
"[-250088, -249088)",224,-249588.0,0.224
"[-249088, -248088)",151,-248588.0,0.151
"[-248088, -247088)",976,-247588.0,0.976
"[-247088, -246088)",441,-246588.0,0.441
"[-246088, -245088)",860,-245588.0,0.86
"[-245088, -244088)",1227,-244588.0,1.227
"[-244088, -243088)",1887,-243588.0,1.887
"[-243088, -242088)",1322,-242588.0,1.322
"[-242088, -241088)",2319,-241588.0,2.319
"[-241088, -240088)",409,-240588.0,0.409
"[-240088, -239088)",795,-239588.0,0.795
"[-239088, -238088)",1230,-238588.0,1.23
"[-238088, -237088)",2049,-237588.0,2.049
"[-237088, -236088)",421,-236588.0,0.421
"[-236088, -235088)",1341,-235588.0,1.341
"[-235088, -234088)",1062,-234588.0,1.062
"[-234088, -233088)",580,-233588.0,0.58
"[-233088, -232088)",143,-232588.0,0.143
"[-232088, -231088)",447,-231588.0,0.447
"[-231088, -230088)",1188,-230588.0,1.188
"[-230088, -229088)",562,-229588.0,0.562
"[-229088, -228088)",627,-228588.0,0.627
"[-228088, -227088)",470,-227588.0,0.47
"[-227088, -226088)",536,-226588.0,0.536
"[-226088, -225088)",735,-225588.0,0.735
"[-225088, -224088)",993,-224588.0,0.993
"[-224088, -223088)",883,-223588.0,0.883
"[-223088, -222088)",121,-222588.0,0.121
"[-222088, -221088)",1303,-221588.0,1.303
"[-221088, -220088)",466,-220588.0,0.466
"[-220088, -219088)",250,-219588.0,0.25
"[-219088, -218088)",628,-218588.0,0.628
"[-218088, -217088)",400,-217588.0,0.4
"[-217088, -216088)",1262,-216588.0,1.262
"[-216088, -215088)",700,-215588.0,0.7
"[-215088, -214088)",203,-214588.0,0.203
"[-214088, -213088)",634,-213588.0,0.634
"[-213088, -212088)",682,-212588.0,0.682
"[-212088, -211088)",360,-211588.0,0.36
"[-211088, -210088)",284,-210588.0,0.284
"[-210088, -209088)",212,-209588.0,0.212
"[-209088, -208088)",426,-208588.0,0.426
"[-208088, -207088)",95,-207588.0,0.095
"[-207088, -206088)",30,-206588.0,0.03
"[-206088, -205088)",515,-205588.0,0.515
"[-205088, -204088)",97,-204588.0,0.097
"[-204088, -203088)",103,-203588.0,0.103
"[-203088, -202088)",157,-202588.0,0.157
"[-202088, -201088)",102,-201588.0,0.102
"[-201088, -200088)",1494,-200588.0,1.494
"[-200088, -199088)",1559,-199588.0,1.559
"[-199088, -198088)",2185,-198588.0,2.185
"[-198088, -197088)",1171,-197588.0,1.171
"[-197088, -196088)",329,-196588.0,0.329
"[-196088, -195088)",1119,-195588.0,1.119
"[-195088, -194088)",759,-194588.0,0.759
"[-194088, -193088)",737,-193588.0,0.737
"[-193088, -192088)",260,-192588.0,0.26
"[-192088, -191088)",1298,-191588.0,1.298
"[-191088, -190088)",814,-190588.0,0.814
"[-190088, -189088)",84,-189588.0,0.084
"[-189088, -188088)",2535,-188588.0,2.535
"[-188088, -187088)",181,-187588.0,0.181
"[-187088, -186088)",364,-186588.0,0.364
"[-186088, -185088)",1851,-185588.0,1.851
"[-185088, -184088)",360,-184588.0,0.36
"[-184088, -183088)",358,-183588.0,0.358
"[-183088, -182088)",420,-182588.0,0.42
"[-182088, -181088)",121,-181588.0,0.121
"[-181088, -180088)",487,-180588.0,0.487
"[-180088, -179088)",39,-179588.0,0.039
"[-179088, -178088)",31,-178588.0,0.031
"[-178088, -177088)",183,-177588.0,0.183
"[-177088, -176088)",2010,-176588.0,2.01
"[-176088, -175088)",1153,-175588.0,1.153
"[-175088, -174088)",426,-174588.0,0.426
