Position,Value,Nucleosome_Distance,Centromere_Distance
3,5,52,114440
36,1,19,114407
39,2,16,114404
61,1,6,114382
63,1,8,114380
66,13,11,114377
86,4,31,114357
95,1,40,114348
98,1,43,114345
102,1,47,114341
104,6,49,114339
105,1,50,114338
109,1,54,114334
113,1,52,114330
124,2,41,114319
127,1,38,114316
130,31,35,114313
132,3,33,114311
133,1,32,114310
140,2,25,114303
154,3,11,114289
157,25,8,114286
159,1,6,114284
160,89,5,114283
165,1,0,114278
180,16,15,114263
181,14,16,114262
184,2,19,114259
190,3,25,114253
198,9,33,114245
200,3,35,114243
206,28,41,114237
209,2,44,114234
211,1,46,114232
214,1,49,114229
216,5,51,114227
227,8,62,114216
233,12,60,114210
238,2,55,114205
241,1,52,114202
243,1,50,114200
246,2,47,114197
256,1,37,114187
259,3,34,114184
264,2,29,114179
270,2,23,114173
277,5,16,114166
287,4,6,114156
292,3,1,114151
294,2,1,114149
305,1,12,114138
308,1,15,114135
316,1,23,114127
322,1,29,114121
339,5,46,114104
345,3,52,114098
349,3,56,114094
362,13,69,114081
404,5,111,114039
415,1,118,114028
424,2,109,114019
436,7,97,114007
469,5,64,113974
470,1,63,113973
471,82,62,113972
473,1,60,113970
474,14,59,113969
475,1,58,113968
477,15,56,113966
478,3,55,113965
481,12,52,113962
482,1,51,113961
485,1,48,113958
486,2,47,113957
489,2,44,113954
494,10,39,113949
500,1,33,113943
506,1,27,113937
535,7,2,113908
548,1,15,113895
589,11,56,113854
592,8,59,113851
608,17,69,113835
688,1,11,113755
723,1,46,113720
724,2,47,113719
731,2,54,113712
735,3,58,113708
739,1,62,113704
741,5,64,113702
745,1,68,113698
754,155,77,113689
785,1,108,113658
788,6,111,113655
790,6,113,113653
793,5,116,113650
794,1,115,113649
796,43,113,113647
797,7,112,113646
798,64,111,113645
803,113,106,113640
808,89,101,113635
814,7,95,113629
820,21,89,113623
838,1,71,113605
852,3,57,113591
861,1,48,113582
862,1,47,113581
868,22,41,113575
869,11,40,113574
876,51,33,113567
878,1,31,113565
881,1,28,113562
886,25,23,113557
890,14,19,113553
891,1,18,113552
899,43,10,113544
981,3,72,113462
985,15,76,113458
993,23,84,113450
995,3,86,113448
1016,1,107,113427
1029,1,120,113414
1070,9,111,113373
1073,18,108,113370
1079,1,102,113364
1089,9,92,113354
1097,1,84,113346
1107,2,74,113336
1112,4,69,113331
1118,2,63,113325
1129,1,52,113314
1181,1,0,113262
1246,8,65,113197
1275,3,78,113168
1277,8,76,113166
1382,4,29,113061
1436,8,81,113007
1456,5,61,112987
1528,1,11,112915
1531,1,14,112912
1554,29,37,112889
1571,1,54,112872
1608,1,81,112835
1797,2,52,112646
1882,1,33,112561
1893,18,44,112550
2122,1,31,112321
2181,1,28,112262
2206,21,53,112237
2223,1,58,112220
2230,1,51,112213
2238,2,43,112205
2288,5,7,112155
2312,59,31,112131
2334,1,53,112109
2382,13,43,112061
2391,1,34,112052
2392,2,33,112051
2400,1,25,112043
2464,8,39,111979
2479,3,54,111964
2582,1,3,111861
2595,1,10,111848
2608,2,23,111835
2630,4,45,111813
2704,1,41,111739
2734,37,11,111709
2768,1,23,111675
2816,14,71,111627
2868,7,37,111575
2919,1,14,111524
2936,3,31,111507
2999,1,66,111444
3023,1,42,111420
3221,1,12,111222
3245,1,36,111198
3317,1,20,111126
3362,3,25,111081
3369,12,32,111074
3413,25,52,111030
3573,4,20,110870
3592,1,1,110851
3699,18,38,110744
3705,2,32,110738
3737,1,0,110706
3742,3,5,110701
3841,2,40,110602
3953,1,64,110490
4006,1,11,110437
4014,1,3,110429
4086,20,59,110357
4133,3,12,110310
4140,8,5,110303
4175,9,30,110268
4217,1,72,110226
4314,3,25,110129
4361,1,72,110082
4373,1,60,110070
4444,1,11,109999
4463,1,30,109980
4506,1,71,109937
4887,7,34,109556
5046,2,19,109397
5047,1,18,109396
5147,8,62,109296
5165,2,44,109278
5181,1,28,109262
5257,1,48,109186
5285,1,76,109158
5402,1,33,109041
5464,1,65,108979
5865,2,48,108578
5927,2,50,108516
5959,1,18,108484
6257,31,40,108186
6314,1,17,108129
6323,1,26,108120
6332,1,35,108111
6361,3,64,108082
6477,1,20,107966
6486,20,29,107957
6490,21,33,107953
6627,12,10,107816
6660,1,43,107783
6676,1,59,107767
6699,5,78,107744
6734,8,43,107709
6750,1,27,107693
6782,29,5,107661
6785,1,8,107658
6823,2,46,107620
6832,1,55,107611
6870,33,67,107573
6881,48,56,107562
6887,1,50,107556
6890,4,47,107553
6917,11,20,107526
6933,1,4,107510
6936,2,1,107507
6950,6,13,107493
6955,1,18,107488
6972,3,35,107471
6981,1,44,107462
6987,1,50,107456
6990,1,53,107453
7016,24,79,107427
7017,1,80,107426
7022,8,75,107421
7028,1,69,107415
7032,15,65,107411
7043,11,54,107400
7057,9,40,107386
7060,17,37,107383
7070,2,27,107373
7080,3,17,107363
7081,2,16,107362
7099,1,2,107344
7102,1,5,107341
7130,2,33,107313
7154,7,57,107289
7167,76,70,107276
7179,1,78,107264
7182,31,75,107261
7185,9,72,107258
7193,12,64,107250
7199,24,58,107244
7209,2,48,107234
7213,28,44,107230
7218,20,39,107225
7223,4,34,107220
7233,22,24,107210
7238,2,19,107205
7248,2,9,107195
7255,2,2,107188
7264,1,7,107179
7268,1,11,107175
7287,2,30,107156
7292,3,35,107151
7293,1,36,107150
7299,3,42,107144
7335,1,66,107108
7340,15,61,107103
7349,3,52,107094
7381,4,20,107062
7382,21,19,107061
7452,6,51,106991
7465,15,64,106978
7468,9,67,106975
7474,1,71,106969
7556,1,11,106887
7575,7,30,106868
7578,3,33,106865
7667,5,22,106776
7682,2,7,106761
7708,10,19,106735
7729,1,40,106714
7918,1,71,106525
7937,1,52,106506
7951,4,38,106492
7965,1,24,106478
7983,1,6,106460
7988,22,1,106455
8041,3,52,106402
8076,1,57,106367
8088,1,45,106355
8137,17,4,106306
8160,4,27,106283
8166,3,33,106277
8187,1,54,106256
8212,1,79,106231
8226,2,67,106217
8253,1,40,106190
8307,6,14,106136
8320,2,27,106123
8340,10,47,106103
8374,2,81,106069
8380,9,77,106063
8407,10,50,106036
8413,1,44,106030
8514,3,57,105929
8560,1,101,105883
8623,2,38,105820
8630,5,31,105813
8920,1,29,105523
8970,1,21,105473
9028,7,49,105415
9057,2,20,105386
9065,12,12,105378
9078,40,1,105365
9090,1,13,105353
9102,2,25,105341
9116,1,39,105327
9119,3,42,105324
9121,1,44,105322
9122,7,45,105321
9211,11,26,105232
9243,25,6,105200
9317,1,80,105126
9343,1,54,105100
9375,1,22,105068
9466,13,69,104977
9477,9,80,104966
9480,13,77,104963
9481,1,76,104962
9485,1,72,104958
9498,14,59,104945
9520,20,37,104923
9524,2,33,104919
9542,14,15,104901
9565,1,8,104878
9568,1,11,104875
9574,1,17,104869
9620,4,63,104823
9628,4,71,104815
9632,1,75,104811
9636,12,79,104807
9640,8,77,104803
9696,1,21,104747
9699,4,18,104744
9805,24,72,104638
9841,17,36,104602
9844,5,33,104599
9879,7,2,104564
9895,1,18,104548
9907,2,30,104536
9942,12,65,104501
9973,2,48,104470
9984,4,37,104459
10006,1,15,104437
10051,28,30,104392
10076,1,55,104367
10128,1,21,104315
10131,3,18,104312
10174,8,25,104269
10218,1,59,104225
10295,1,18,104148
10296,1,19,104147
10297,3,20,104146
10335,6,58,104108
10411,1,22,104032
10426,4,7,104017
10442,2,9,104001
10443,1,10,104000
10451,21,18,103992
10471,1,38,103972
10473,30,40,103970
10485,34,52,103958
10486,2,53,103957
10493,3,60,103950
10495,21,62,103948
10497,6,64,103946
10514,13,63,103929
10526,4,51,103917
10556,1,21,103887
10591,15,14,103852
10609,22,32,103834
10614,3,37,103829
10617,1,40,103826
10628,1,51,103815
10637,1,60,103806
10643,13,66,103800
10647,1,70,103796
10660,1,61,103783
10681,1,40,103762
10684,1,37,103759
10694,1,27,103749
10746,1,25,103697
10764,2,43,103679
10768,1,47,103675
10797,2,52,103646
10798,3,51,103645
10803,89,46,103640
10808,1,41,103635
10837,12,12,103606
10848,7,1,103595
10873,1,24,103570
10877,2,28,103566
10882,1,33,103561
10884,1,35,103559
10885,1,36,103558
10958,18,19,103485
10968,1,9,103475
10975,2,2,103468
10987,28,10,103456
11016,25,39,103427
11035,3,58,103408
11068,3,37,103375
11082,1,23,103361
11091,1,14,103352
11129,1,24,103314
11150,2,45,103293
11156,2,51,103287
11201,3,96,103242
11206,9,101,103237
11221,1,116,103222
11260,1,155,103183
11366,5,63,103077
11372,18,57,103071
11462,3,33,102981
11511,2,82,102932
11530,4,75,102913
11664,32,59,102779
11671,45,66,102772
11681,1,76,102762
11692,2,73,102751
11697,3,68,102746
11705,1,60,102738
11708,26,57,102735
11715,2,50,102728
11721,1,44,102722
11724,2,41,102719
11734,1,31,102709
11763,4,2,102680
11811,2,46,102632
11864,18,61,102579
11893,5,32,102550
11962,4,37,102481
11995,7,70,102448
12004,20,65,102439
12011,2,58,102432
12022,17,47,102421
12025,4,44,102418
12027,1,42,102416
12030,25,39,102413
12031,30,38,102412
12032,10,37,102411
12036,4,33,102407
12043,4,26,102400
12046,15,23,102397
12065,3,4,102378
12073,1,4,102370
12111,5,42,102332
12127,6,58,102316
12162,2,35,102281
12168,11,29,102275
12205,13,8,102238
12211,99,14,102232
12217,24,20,102226
12229,25,32,102214
12236,26,39,102207
12250,3,53,102193
12253,1,56,102190
12256,3,59,102187
12263,38,62,102180
12268,23,57,102175
12284,10,41,102159
12301,1,24,102142
12385,1,60,102058
12412,1,41,102031
12813,3,40,101630
13026,2,29,101417
13053,5,56,101390
13058,1,61,101385
13061,2,64,101382
13070,5,73,101373
13076,2,79,101367
13084,9,87,101359
13095,2,98,101348
13098,2,101,101345
13103,3,106,101340
13110,3,113,101333
13146,2,119,101297
13150,1,115,101293
13153,5,112,101290
13161,2,104,101282
13164,14,101,101279
13168,4,97,101275
13172,5,93,101271
13175,12,90,101268
13180,1,85,101263
13194,7,71,101249
13202,4,63,101241
13207,5,58,101236
13241,1,24,101202
13294,3,29,101149
13306,2,41,101137
13340,9,69,101103
13345,26,64,101098
13418,3,9,101025
13436,1,27,101007
13478,1,69,100965
13499,1,70,100944
13509,2,60,100934
13549,1,20,100894
13560,3,9,100883
13573,2,4,100870
13585,14,16,100858
13588,5,19,100855
13593,4,24,100850
13597,3,28,100846
13598,1,29,100845
13608,4,39,100835
13610,3,41,100833
13614,6,45,100829
13616,12,47,100827
13623,6,54,100820
13624,4,55,100819
13628,3,59,100815
13629,18,60,100814
13631,1,62,100812
13634,14,65,100809
13637,18,68,100806
13648,1,65,100795
13649,27,64,100794
13656,12,57,100787
13657,1,56,100786
13659,5,54,100784
13665,2,48,100778
13666,4,47,100777
13668,8,45,100775
13670,1,43,100773
13671,8,42,100772
13673,9,40,100770
13674,4,39,100769
13680,6,33,100763
13681,8,32,100762
13682,3,31,100761
13683,18,30,100760
13686,11,27,100757
13687,2,26,100756
13690,10,23,100753
13693,9,20,100750
13697,5,16,100746
13699,2,14,100744
13702,3,11,100741
13710,1,3,100733
13721,3,8,100722
13723,3,10,100720
13726,4,13,100717
13731,5,18,100712
13732,7,19,100711
13740,1,27,100703
13750,1,37,100693
13756,5,43,100687
13760,4,47,100683
13766,2,53,100677
13799,2,42,100644
13813,1,28,100630
13845,2,4,100598
13856,3,15,100587
13859,2,18,100584
13865,7,24,100578
13873,1,32,100570
13874,15,33,100569
13877,1,36,100566
13880,1,39,100563
13881,6,40,100562
13885,4,44,100558
13898,12,57,100545
13904,1,63,100539
13909,1,68,100534
13938,1,79,100505
13943,2,74,100500
14134,31,103,100309
14143,1,94,100300
14273,2,36,100170
14285,6,48,100158
14313,2,68,100130
14318,2,63,100125
14359,1,22,100084
14371,2,10,100072
14390,1,9,100053
14403,4,22,100040
14512,3,3,99931
14515,1,6,99928
14589,1,80,99854
14590,11,81,99853
14618,2,109,99825
14638,1,129,99805
14643,14,134,99800
14682,20,173,99761
14683,36,174,99760
14696,16,187,99747
14705,35,196,99738
14727,6,218,99716
14735,22,226,99708
14738,48,229,99705
14741,6,232,99702
14747,111,238,99696
14753,1,244,99690
14755,4,246,99688
14759,2,250,99684
14778,1,243,99665
14781,6,240,99662
14788,5,233,99655
14824,2,197,99619
14838,1,183,99605
14848,1,173,99595
14872,1,149,99571
14972,6,49,99471
15072,6,51,99371
15119,1,98,99324
15148,11,69,99295
15248,2,31,99195
15259,15,42,99184
15283,11,66,99160
15290,3,73,99153
15312,2,57,99131
15323,3,46,99120
15331,3,38,99112
15355,4,14,99088
15357,1,12,99086
15361,4,8,99082
15376,4,7,99067
15413,4,44,99030
15418,3,49,99025
15457,2,40,98986
15475,8,22,98968
15478,15,19,98965
15528,11,31,98915
15588,1,37,98855
15622,13,3,98821
15653,7,28,98790
15683,1,58,98760
15824,1,63,98619
15886,56,3,98557
15917,2,28,98526
15956,1,61,98487
15993,1,24,98450
16014,1,3,98429
16020,12,3,98423
16034,2,17,98409
16037,3,20,98406
16094,1,67,98349
16152,1,9,98291
16155,2,6,98288
16158,1,3,98285
16255,1,50,98188
16266,12,39,98177
16272,38,33,98171
16275,2,30,98168
16323,24,18,98120
16411,1,22,98032
16419,20,14,98024
16428,13,5,98015
16453,3,20,97990
16458,1,25,97985
16464,1,31,97979
16501,2,68,97942
16504,2,71,97939
16512,14,65,97931
16549,38,28,97894
16556,39,21,97887
16563,16,14,97880
16568,2,9,97875
16631,2,54,97812
16648,1,71,97795
16653,1,76,97790
16682,1,55,97761
16701,1,36,97742
16725,1,12,97718
16730,2,7,97713
16785,1,48,97658
16842,1,39,97601
16847,1,34,97596
16850,14,31,97593
16860,4,21,97583
16869,43,12,97574
16900,16,19,97543
16973,19,92,97470
16978,1,97,97465
16983,20,102,97460
17008,7,127,97435
17019,14,138,97424
17032,2,151,97411
17040,12,159,97403
17044,15,163,97399
17045,29,164,97398
17048,23,167,97395
17049,17,168,97394
17051,20,170,97392
17054,14,173,97389
17086,37,205,97357
17089,5,208,97354
17092,5,211,97351
17094,3,213,97349
17095,168,214,97348
17102,25,221,97341
17123,12,202,97320
17129,50,196,97314
17132,2,193,97311
17135,2,190,97308
17137,5,188,97306
17139,4,186,97304
17143,1,182,97300
17147,21,178,97296
17148,5,177,97295
17153,31,172,97290
17156,3,169,97287
17163,11,162,97280
17168,17,157,97275
17173,1,152,97270
17183,13,142,97260
17184,3,141,97259
17191,2,134,97252
17195,72,130,97248
17199,4,126,97244
17202,43,123,97241
17203,27,122,97240
17208,39,117,97235
17210,5,115,97233
17211,32,114,97232
17215,10,110,97228
17219,1,106,97224
17226,89,99,97217
17228,64,97,97215
17230,5,95,97213
17232,4,93,97211
17233,12,92,97210
17234,26,91,97209
17236,38,89,97207
17238,6,87,97205
17243,36,82,97200
17250,1,75,97193
17263,1,62,97180
17288,1,37,97155
17325,1,0,97118
17384,17,59,97059
17389,9,64,97054
17391,23,66,97052
17398,21,73,97045
17401,1,76,97042
17402,1,77,97041
17405,10,80,97038
17406,1,81,97037
17409,1,84,97034
17414,2,87,97029
17436,13,65,97007
17444,2,57,96999
