Position,Value,Nucleosome_Distance,Centromere_Distance
272,1,51,496707
286,12,65,496693
300,4,65,496679
327,3,38,496652
330,9,35,496649
349,1,16,496630
350,1,15,496629
353,2,12,496626
367,3,2,496612
370,1,5,496609
372,1,7,496607
382,6,17,496597
390,1,25,496589
402,2,37,496577
436,2,71,496543
461,1,96,496518
467,1,102,496512
474,8,109,496505
505,3,92,496474
6286,1,33,490693
6297,3,44,490682
6312,2,59,490667
6365,1,32,490614
6370,1,27,490609
6377,1,20,490602
6416,1,19,490563
6419,1,22,490560
6425,1,28,490554
6447,1,50,490532
6456,1,59,490523
6979,4,114,490000
7037,4,124,489942
7068,33,93,489911
7390,1,77,489589
7554,1,81,489425
7556,1,83,489423
7745,7,88,489234
8070,1,33,488909
8078,1,41,488901
8116,3,65,488863
8355,1,14,488624
8406,1,65,488573
8524,1,35,488455
8781,1,36,488198
8909,7,20,488070
8954,1,65,488025
9548,1,39,487431
10292,1,119,486687
10307,1,134,486672
10349,1,136,486630
10473,1,12,486506
10491,1,6,486488
10519,1,34,486460
10547,5,62,486432
10668,2,11,486311
10743,6,78,486236
10804,1,17,486175
10851,1,30,486128
10854,1,33,486125
10890,2,69,486089
10936,1,89,486043
11135,1,34,485844
11150,2,19,485829
11168,1,1,485811
11213,1,44,485766
11245,1,52,485734
11291,2,6,485688
11330,7,33,485649
11665,1,20,485314
11851,1,2,485128
11909,5,56,485070
12005,1,88,484974
12064,3,29,484915
12103,1,10,484876
12123,2,30,484856
12196,1,61,484783
12251,2,6,484728
12255,2,2,484724
12265,3,8,484714
12302,3,45,484677
12367,1,34,484612
12697,2,8,484282
12948,10,45,484031
12964,1,29,484015
12970,1,23,484009
13000,1,7,483979
13023,2,30,483956
13137,1,0,483842
13139,1,2,483840
13189,1,52,483790
13214,4,77,483765
13228,3,73,483751
13356,1,55,483623
13412,8,49,483567
13461,2,0,483518
13956,10,11,483023
14001,3,56,482978
14425,2,36,482554
14441,1,20,482538
14503,7,42,482476
14510,2,49,482469
14540,1,79,482439
14572,3,111,482407
14710,1,17,482269
14718,1,25,482261
14730,1,37,482249
14764,1,71,482215
14776,1,83,482203
14803,2,62,482176
14808,2,57,482171
14925,1,60,482054
15029,2,16,481950
15032,1,19,481947
15270,1,47,481709
15281,1,36,481698
15581,22,56,481398
15689,1,52,481290
15701,1,64,481278
15719,1,62,481260
15721,2,60,481258
15754,13,27,481225
15755,1,26,481224
15780,2,1,481199
15784,2,3,481195
15827,2,46,481152
15830,10,49,481149
15839,2,58,481140
15888,2,37,481091
15891,1,34,481088
15906,2,19,481073
15922,1,3,481057
15942,1,17,481037
15948,1,23,481031
15955,2,30,481024
15967,1,42,481012
15989,1,64,480990
15992,3,67,480987
15996,2,71,480983
16037,6,32,480942
16073,1,4,480906
16075,1,6,480904
16085,4,16,480894
16106,3,37,480873
16116,1,47,480863
16226,1,13,480753
16244,1,31,480735
16362,1,5,480617
16466,2,109,480513
16480,12,109,480499
16612,2,23,480367
16620,2,31,480359
17137,2,44,479842
17474,6,57,479505
17521,1,40,479458
17562,1,1,479417
17564,1,3,479415
17566,2,5,479413
17598,2,37,479381
17690,1,47,479289
17691,1,46,479288
17786,1,49,479193
17840,1,103,479139
17931,1,130,479048
17988,3,73,478991
17999,6,62,478980
18005,2,56,478974
18039,2,22,478940
18114,1,53,478865
18163,2,98,478816
18241,5,20,478738
18243,1,18,478736
18247,2,14,478732
18291,1,30,478688
18294,2,33,478685
18297,3,36,478682
18345,1,52,478634
18359,1,38,478620
18366,1,31,478613
18379,1,18,478600
18382,3,15,478597
18386,6,11,478593
18418,2,21,478561
18448,3,51,478531
18660,1,49,478319
18720,1,11,478259
18962,3,9,478017
19012,1,59,477967
19060,1,41,477919
19072,1,29,477907
19087,8,14,477892
19411,1,38,477568
19681,1,72,477298
19986,2,53,476993
20112,8,1,476867
20184,7,71,476795
20192,2,65,476787
20208,1,49,476771
20328,1,71,476651
20394,2,23,476585
20421,3,4,476558
20464,1,47,476515
20467,1,50,476512
20468,1,51,476511
20482,2,65,476497
20534,2,117,476445
20553,1,136,476426
20611,7,106,476368
20679,1,38,476300
20753,2,36,476226
20757,3,40,476222
20787,1,70,476192
20819,1,66,476160
20853,2,32,476126
20940,1,55,476039
20994,2,51,475985
20998,1,47,475981
21053,2,8,475926
21172,1,33,475807
21209,1,4,475770
21221,1,16,475758
21276,1,71,475703
21293,1,56,475686
21307,1,42,475672
21335,3,14,475644
21350,1,1,475629
21357,1,8,475622
21389,1,40,475590
21407,10,58,475572
21425,3,52,475554
21457,1,20,475522
21549,2,56,475430
21552,16,53,475427
21596,1,9,475383
21628,1,23,475351
21636,1,31,475343
21682,5,67,475297
21686,3,63,475293
21706,1,43,475273
21728,3,21,475251
21776,2,27,475203
21780,2,31,475199
21804,1,55,475175
21808,3,59,475171
21820,1,71,475159
21824,3,75,475155
21838,1,75,475141
21842,1,71,475137
21921,1,8,475058
21978,1,65,475001
22028,11,45,474951
22084,1,11,474895
22130,4,57,474849
22238,5,95,474741
22301,4,32,474678
22324,4,9,474655
22387,1,54,474592
22393,2,60,474586
22459,63,54,474520
22471,1,42,474508
22473,6,40,474506
22500,1,13,474479
22585,3,72,474394
22611,1,50,474368
22623,1,38,474356
22630,1,31,474349
22637,1,24,474342
22651,2,10,474328
22655,2,6,474324
22670,3,9,474309
22673,1,12,474306
22676,1,15,474303
22701,2,40,474278
22760,2,61,474219
22874,9,53,474105
22876,1,55,474103
22877,1,56,474102
22879,2,58,474100
22910,1,55,474069
22918,2,47,474061
22931,4,34,474048
22971,1,6,474008
23015,5,50,473964
23018,6,53,473961
23096,4,3,473883
23235,1,2,473744
23237,1,4,473742
23241,1,8,473738
23290,1,57,473689
23361,6,128,473618
23364,2,131,473615
23386,3,153,473593
23398,1,165,473581
23399,1,166,473580
23401,1,168,473578
23402,3,169,473577
23408,1,175,473571
23420,2,187,473559
23423,1,190,473556
23433,13,200,473546
23446,1,213,473533
23454,1,221,473525
23458,4,225,473521
23460,1,227,473519
23486,4,253,473493
23499,2,266,473480
23504,1,271,473475
23526,2,293,473453
23562,1,329,473417
23586,1,323,473393
23677,2,232,473302
23685,5,224,473294
23702,1,207,473277
23707,6,202,473272
24008,1,61,472971
24072,1,3,472907
24197,4,32,472782
24281,1,52,472698
24452,1,63,472527
24762,2,59,472217
24796,2,25,472183
24833,1,12,472146
24845,1,24,472134
24861,2,40,472118
24892,1,57,472087
24894,1,55,472085
24907,1,42,472072
24919,4,30,472060
24961,4,12,472018
24992,2,43,471987
24998,1,49,471981
25037,4,56,471942
25078,5,15,471901
25126,1,33,471853
25132,10,39,471847
25153,22,60,471826
25301,1,48,471678
25420,1,23,471559
25456,1,59,471523
25469,1,64,471510
25592,1,59,471387
25995,1,70,470984
26053,2,20,470926
26343,1,34,470636
26366,1,11,470613
