Position,Value,Nucleosome_Distance,Centromere_Distance
79,32,38,150808
83,3,42,150804
89,2,48,150798
96,1,55,150791
171,1,130,150716
267,1,150,150620
269,7,148,150618
273,3,144,150614
278,7,139,150609
287,2,130,150600
303,1,114,150584
320,1,97,150567
332,1,85,150555
339,2,78,150548
347,1,70,150540
375,1,42,150512
649,2,72,150238
720,2,1,150167
728,1,7,150159
736,1,15,150151
742,1,21,150145
782,1,61,150105
792,3,71,150095
819,1,46,150068
831,1,34,150056
837,4,28,150050
840,1,25,150047
848,1,17,150039
850,1,15,150037
852,2,13,150035
862,1,3,150025
877,1,12,150010
900,1,35,149987
937,1,72,149950
942,2,77,149945
960,3,65,149927
961,2,64,149926
977,1,48,149910
984,1,41,149903
1002,1,23,149885
1022,1,3,149865
1073,1,48,149814
1083,1,58,149804
1089,1,64,149798
1138,1,47,149749
1163,1,22,149724
1169,1,16,149718
1183,1,2,149704
1206,6,21,149681
1215,1,30,149672
1255,1,70,149632
1334,1,11,149553
1622,1,5,149265
1995,1,22,148892
2057,1,40,148830
2086,5,69,148801
2223,1,46,148664
2226,1,49,148661
2244,1,67,148643
2266,2,71,148621
2277,1,60,148610
2282,2,55,148605
2301,4,36,148586
2321,4,16,148566
2324,1,13,148563
2352,2,15,148535
2362,1,25,148525
2390,2,53,148497
2398,1,61,148489
2420,2,77,148467
2424,2,73,148463
2425,2,72,148462
2467,1,30,148420
2504,1,7,148383
2567,1,70,148320
2588,1,53,148299
2631,3,10,148256
2632,1,9,148255
2633,3,8,148254
2647,1,6,148240
2653,1,12,148234
2673,1,32,148214
2676,1,35,148211
2683,1,42,148204
2697,2,56,148190
2701,1,60,148186
2742,1,43,148145
2750,1,35,148137
2760,1,25,148127
2775,3,10,148112
2812,1,27,148075
2860,2,75,148027
2862,1,77,148025
2865,1,80,148022
2890,1,55,147997
2908,1,37,147979
2935,1,10,147952
3000,1,55,147887
3011,1,66,147876
3015,3,70,147872
3167,1,62,147720
3187,1,78,147700
3193,2,72,147694
3313,1,48,147574
3318,1,53,147569
3321,2,56,147566
3327,1,62,147560
3330,2,65,147557
3335,1,70,147552
3390,2,35,147497
3424,6,1,147463
3426,1,1,147461
3459,3,34,147428
3494,5,69,147393
3502,1,77,147385
3506,1,79,147381
3532,1,53,147355
3534,1,51,147353
3536,3,49,147351
3545,1,40,147342
3553,1,32,147334
3558,1,27,147329
3580,2,5,147307
3624,1,39,147263
3649,1,64,147238
3681,4,48,147206
3683,1,46,147204
3687,3,42,147200
3693,1,36,147194
3724,2,5,147163
3725,4,4,147162
3741,1,12,147146
3750,3,21,147137
3757,1,28,147130
3762,1,33,147125
3765,4,36,147122
3774,1,45,147113
3775,1,46,147112
3779,1,50,147108
3785,3,56,147102
3792,3,63,147095
3795,2,66,147092
3880,1,7,147007
3917,1,44,146970
3928,1,55,146959
3931,1,58,146956
3953,1,80,146934
3988,1,45,146899
4010,1,23,146877
4014,1,19,146873
4041,1,8,146846
4063,1,30,146824
4096,1,63,146791
4104,1,71,146783
4105,1,72,146782
4107,3,74,146780
4110,2,77,146777
4117,1,76,146770
4125,1,68,146762
4143,1,50,146744
4155,1,38,146732
4183,1,10,146704
4187,1,6,146700
4204,3,11,146683
4237,1,44,146650
4243,1,50,146644
4261,2,68,146626
4270,1,77,146617
4332,1,21,146555
4335,1,18,146552
4346,2,7,146541
4357,1,4,146530
4361,1,8,146526
4363,5,10,146524
4388,1,35,146499
4540,1,27,146347
4612,1,45,146275
4626,1,31,146261
4717,1,60,146170
4776,1,25,146111
4836,1,35,146051
5073,2,0,145814
5107,1,34,145780
5219,1,2,145668
5242,1,25,145645
5250,2,33,145637
5262,1,45,145625
5268,3,51,145619
5274,8,57,145613
5292,1,75,145595
5295,1,78,145592
5299,1,82,145588
5301,2,84,145586
5302,1,85,145585
5304,1,87,145583
5305,2,88,145582
5345,3,128,145542
5381,1,164,145506
5396,3,179,145491
5397,1,180,145490
5405,1,188,145482
5412,3,195,145475
5478,1,261,145409
5484,2,267,145403
5517,5,300,145370
5521,1,304,145366
5525,3,308,145362
5531,10,314,145356
5535,3,318,145352
5542,2,325,145345
5550,1,333,145337
5553,1,336,145334
5622,1,405,145265
5634,2,417,145253
5637,2,420,145250
5640,2,423,145247
5691,1,382,145196
5706,1,367,145181
5711,1,362,145176
5736,20,337,145151
5738,1,335,145149
5798,1,275,145089
5825,2,248,145062
5870,2,203,145017
5891,1,182,144996
5899,1,174,144988
5904,1,169,144983
5906,6,167,144981
5910,5,163,144977
5913,1,160,144974
5916,1,157,144971
5924,4,149,144963
5940,1,133,144947
5945,2,128,144942
5947,3,126,144940
5956,3,117,144931
5959,1,114,144928
5966,1,107,144921
5976,1,97,144911
5979,1,94,144908
6007,1,66,144880
6008,1,65,144879
6061,1,12,144826
6097,1,24,144790
6163,2,70,144724
6171,1,62,144716
6229,3,4,144658
6322,1,55,144565
6359,1,18,144528
6370,1,7,144517
6379,1,2,144508
6385,1,8,144502
6434,3,57,144453
6437,1,60,144450
6467,1,38,144420
6480,1,25,144407
6495,3,10,144392
6503,3,2,144384
6512,1,7,144375
6514,1,9,144373
6516,1,11,144371
6520,1,15,144367
6543,1,38,144344
6547,1,42,144340
6574,1,59,144313
6594,1,39,144293
6603,4,30,144284
6623,1,10,144264
6627,1,6,144260
6647,1,14,144240
6665,1,32,144222
6716,1,45,144171
6717,2,44,144170
6721,2,40,144166
6730,1,31,144157
6741,1,20,144146
6758,1,3,144129
6782,3,21,144105
6811,1,50,144076
6848,3,57,144039
6900,1,5,143987
7268,1,43,143619
7370,1,15,143517
7621,4,68,143266
7754,1,63,143133
7759,1,58,143128
7767,1,50,143120
7775,1,42,143112
7802,3,15,143085
7806,3,11,143081
7828,1,11,143059
7836,2,19,143051
7857,6,40,143030
7858,3,41,143029
7859,3,42,143028
7878,1,61,143009
7905,1,40,142982
7917,1,28,142970
7925,1,20,142962
7934,1,11,142953
7946,1,1,142941
7955,1,10,142932
7958,4,13,142929
8052,1,21,142835
8055,1,18,142832
8103,1,30,142784
8109,1,36,142778
8123,4,50,142764
8166,6,35,142721
8173,1,28,142714
8208,1,7,142679
8212,1,11,142675
8218,2,17,142669
8224,1,23,142663
8232,1,31,142655
8235,1,34,142652
8236,3,35,142651
8242,1,41,142645
8246,2,45,142641
8255,1,54,142632
8260,2,59,142627
8272,1,57,142615
8285,2,44,142602
8310,1,19,142577
8366,1,37,142521
8395,1,66,142492
8414,1,59,142473
8423,1,50,142464
8443,1,30,142444
8472,1,1,142415
8533,1,60,142354
8544,2,71,142343
8550,1,77,142337
8564,2,69,142323
8626,1,7,142261
8703,2,70,142184
8709,1,76,142178
8716,1,77,142171
8719,7,74,142168
8728,1,65,142159
8731,1,62,142156
8839,1,46,142048
8853,2,60,142034
8854,1,61,142033
8856,1,63,142031
8860,1,67,142027
8864,5,71,142023
8925,1,28,141962
8937,1,16,141950
8958,2,5,141929
8959,5,6,141928
8994,2,41,141893
9018,1,65,141869
