Position,Value,Nucleosome_Distance,Centromere_Distance
5,1,74,449761
9,1,70,449757
18,1,61,449748
31,1,48,449735
37,3,42,449729
44,1,35,449722
56,19,23,449710
84,1,5,449682
97,2,18,449669
99,3,20,449667
142,4,63,449624
145,1,66,449621
192,1,113,449574
202,2,115,449564
214,11,103,449552
220,1,97,449546
224,6,93,449542
243,4,74,449523
261,1805,56,449505
273,1,44,449493
278,251,39,449488
296,34,21,449470
302,97,15,449464
304,2,13,449462
305,71,12,449461
307,13,10,449459
308,23,9,449458
318,3,1,449448
325,2,8,449441
329,1,12,449437
334,21,17,449432
340,39,23,449426
342,37,25,449424
343,6,26,449423
346,4,29,449420
348,6,31,449418
353,16,36,449413
359,7,42,449407
373,2,56,449393
379,1,62,449387
380,1,63,449386
381,33,64,449385
383,24,66,449383
384,15,67,449382
386,8,69,449380
389,20,72,449377
394,22,77,449372
400,6,77,449366
403,4,74,449363
405,3,72,449361
409,14,68,449357
414,3,63,449352
415,1,62,449351
416,15,61,449350
417,16,60,449349
422,7,55,449344
426,1,51,449340
432,1,45,449334
436,19,41,449330
439,4,38,449327
447,28,30,449319
455,2,22,449311
458,1,19,449308
463,4,14,449303
468,5,9,449298
479,2,2,449287
485,2,8,449281
486,1,9,449280
489,1,12,449277
491,3,14,449275
492,2,15,449274
497,1,20,449269
502,11,25,449264
510,8,33,449256
511,1,34,449255
516,9,39,449250
518,1,41,449248
519,5,42,449247
523,8,46,449243
535,56,58,449231
543,16,66,449223
544,6,67,449222
545,1,68,449221
551,32,74,449215
554,21,77,449212
557,6,80,449209
590,4,113,449176
592,1,115,449174
594,12,117,449172
596,3,119,449170
597,37,120,449169
598,4,119,449168
599,4,118,449167
600,11,117,449166
601,4,116,449165
602,4,115,449164
603,17,114,449163
607,2,110,449159
609,1,108,449157
610,1,107,449156
613,1,104,449153
623,7,94,449143
629,12,88,449137
641,1,76,449125
665,2,52,449101
672,34,45,449094
682,18,35,449084
688,6,29,449078
694,36,23,449072
791,13,74,448975
