Position,Value,Nucleosome_Distance,Centromere_Distance
1,1,40,150886
14,13,27,150873
18,1,23,150869
29,12,12,150858
36,20,5,150851
41,317,0,150846
47,23,6,150840
49,1,8,150838
50,61,9,150837
74,1,33,150813
76,58,35,150811
82,311,41,150805
84,18,43,150803
85,71,44,150802
88,365,47,150799
89,2,48,150798
90,39,49,150797
91,127,50,150796
92,105,51,150795
93,21,52,150794
94,142,53,150793
96,18,55,150791
100,39,59,150787
103,44,62,150784
108,5,67,150779
113,2,72,150774
117,6,76,150770
127,47,86,150760
133,7,92,150754
138,6,97,150749
145,13,104,150742
150,2,109,150737
155,3,114,150732
157,3,116,150730
160,4,119,150727
164,5,123,150723
167,5,126,150720
173,54,132,150714
178,6,137,150709
179,1,138,150708
180,21,139,150707
183,52,142,150704
191,3,150,150696
195,1,154,150692
216,6,175,150671
220,2,179,150667
223,22,182,150664
224,1,183,150663
225,20,184,150662
228,2,187,150659
229,2,188,150658
231,4,186,150656
234,9,183,150653
242,1,175,150645
248,1,169,150639
252,4,165,150635
255,1,162,150632
257,16,160,150630
261,15,156,150626
262,9,155,150625
265,35,152,150622
267,1,150,150620
268,31,149,150619
269,163,148,150618
270,7,147,150617
271,46,146,150616
272,24,145,150615
273,27,144,150614
275,5,142,150612
276,77,141,150611
279,134,138,150608
280,1,137,150607
281,93,136,150606
283,24,134,150604
285,3,132,150602
286,21,131,150601
288,2,129,150599
291,63,126,150596
294,2,123,150593
296,4,121,150591
297,2,120,150590
299,3,118,150588
300,1,117,150587
303,10,114,150584
304,6,113,150583
306,2,111,150581
307,15,110,150580
308,8,109,150579
309,7,108,150578
311,11,106,150576
313,3,104,150574
315,6,102,150572
316,9,101,150571
318,16,99,150569
319,14,98,150568
321,11,96,150566
322,29,95,150565
324,13,93,150563
325,8,92,150562
326,9,91,150561
327,14,90,150560
328,10,89,150559
329,13,88,150558
330,198,87,150557
332,18,85,150555
333,5,84,150554
334,9,83,150553
336,24,81,150551
337,3,80,150550
338,10,79,150549
339,23,78,150548
340,18,77,150547
342,18,75,150545
343,19,74,150544
344,9,73,150543
345,9,72,150542
347,43,70,150540
348,13,69,150539
350,29,67,150537
352,12,65,150535
354,16,63,150533
356,20,61,150531
357,3,60,150530
358,9,59,150529
361,3,56,150526
362,6,55,150525
364,8,53,150523
366,3,51,150521
367,43,50,150520
370,9,47,150517
374,2,43,150513
375,5,42,150512
379,13,38,150508
382,3,35,150505
384,8,33,150503
386,10,31,150501
388,18,29,150499
390,4,27,150497
391,25,26,150496
394,12,23,150493
396,3,21,150491
397,1,20,150490
398,1,19,150489
399,16,18,150488
400,10,17,150487
402,10,15,150485
403,1,14,150484
404,2,13,150483
408,18,9,150479
415,1,2,150472
422,1,5,150465
425,1,8,150462
426,1,9,150461
428,2,11,150459
432,7,15,150455
434,2,17,150453
438,3,21,150449
440,2,23,150447
445,4,28,150442
446,2,29,150441
447,1,30,150440
450,4,33,150437
454,1,37,150433
460,2,43,150427
464,4,47,150423
471,1,54,150416
490,1,73,150397
503,2,74,150384
506,3,71,150381
512,5,65,150375
515,2,62,150372
518,1,59,150369
523,4,54,150364
526,1,51,150361
529,1,48,150358
537,10,40,150350
550,12,27,150337
554,8,23,150333
557,17,20,150330
601,1,24,150286
607,1,30,150280
636,7,59,150251
639,8,62,150248
650,5,71,150237
653,1,68,150234
665,16,56,150222
675,8,46,150212
679,1,42,150208
686,9,35,150201
692,2,29,150195
696,1,25,150191
703,3,18,150184
711,14,10,150176
713,20,8,150174
717,9,4,150170
720,2,1,150167
721,3,0,150166
722,14,1,150165
724,16,3,150163
725,1,4,150162
728,10,7,150159
730,10,9,150157
731,3,10,150156
732,2,11,150155
733,4,12,150154
734,7,13,150153
736,14,15,150151
737,9,16,150150
741,6,20,150146
743,13,22,150144
745,1,24,150142
747,6,26,150140
750,6,29,150137
754,5,33,150133
755,4,34,150132
761,1,40,150126
769,6,48,150118
778,3,57,150109
786,2,65,150101
789,2,68,150098
794,25,71,150093
798,7,67,150089
802,2,63,150085
805,4,60,150082
808,3,57,150079
812,2,53,150075
814,5,51,150073
817,4,48,150070
818,2,47,150069
819,5,46,150068
825,9,40,150062
827,2,38,150060
830,11,35,150057
834,2,31,150053
837,13,28,150050
838,7,27,150049
839,2,26,150048
844,1,21,150043
845,4,20,150042
846,2,19,150041
847,6,18,150040
850,14,15,150037
